Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Reins_Claims_Reported,Reins_Claims_Paid,Reins_Claims_Outstanding,Net_Claims_Reported,Net_Claims_Paid,Net_Claims_Outstanding,Gross_Ultimate_Estimate,Net_Ultimate_Estimate
0033,2024-12-31,Motor vehicle liability insurance,2021,1,3550193.4396288698,1420077.375851548,2130116.063777322,1495586.6570249072,482992.1813711316,1012594.4756537755,2054606.7826039626,937085.1944804164,1117521.5881235462,,
0033,2024-12-31,Motor vehicle liability insurance,2021,2,3935648.9697412555,1967824.4848706278,1967824.4848706278,1846009.933954997,624924.4555941928,1221085.4783608043,2089639.0357862585,1342900.0292764348,746739.0065098237,,
0033,2024-12-31,Motor vehicle liability insurance,2021,3,4552793.738661906,2731676.243197144,1821117.4954647617,1806266.3062048773,1276866.0230000103,529400.283204867,2746527.4324570284,1454810.2201971337,1291717.2122598947,10214059.738612361,6128435.843167417
0033,2024-12-31,Motor vehicle liability insurance,2022,0,5170688.8300621435,1165894.4691776407,4004794.3608845025,2363000.838098779,403316.6327422507,1959684.205356528,2807687.9919633646,762577.83643539,2045110.1555279745,,
0033,2024-12-31,Motor vehicle liability insurance,2022,1,6935988.117556567,2774395.247022627,4161592.8705339404,2198000.90708562,870329.4331542917,1327671.4739313282,4737987.210470947,1904065.8138683352,2833921.396602612,,
0033,2024-12-31,Motor vehicle liability insurance,2022,2,7586339.07994392,3793169.53997196,3793169.53997196,3372493.030226081,1866911.6613431342,1505581.368882947,4213846.049717838,1926257.8786288255,2287588.171089012,19310288.872748017,11586173.32364881
0033,2024-12-31,Motor vehicle liability insurance,2023,0,4761978.28042668,861293.7821377624,3900684.498288918,1704498.7157314825,332967.06733733753,1371531.648394145,3057479.5646951976,528326.7148004249,2529152.8498947727,,
0033,2024-12-31,Motor vehicle liability insurance,2023,1,8003750.202646839,3201500.081058736,4802250.1215881035,2504393.625047615,1271624.1688526296,1232769.4561949852,5499356.577599225,1929875.9122061064,3569480.6653931183,23222560.13594877,13933536.081569262
0033,2024-12-31,Motor vehicle liability insurance,2024,0,8283365.970368177,1604486.1111489288,6678879.8592192475,2791851.706491585,547495.239591848,2244356.466899737,5491514.263876592,1056990.8715570807,4434523.392319512,24184385.006194163,14510631.003716497
0033,2024-12-31,Income protection insurance,2015,0,3842265.0451474115,757556.1912886912,3084708.8538587205,1916852.3770203986,326068.5995363757,1590783.777484023,1925412.668127013,431487.5917523155,1493925.0763746975,,
0033,2024-12-31,Income protection insurance,2015,1,5674023.089195383,2269609.235678153,3404413.8535172297,2167395.038506641,822769.7791832021,1344625.259323439,3506628.0506887417,1446839.4564949512,2059788.5941937906,,
0033,2024-12-31,Income protection insurance,2015,2,6556115.272462176,3278057.636231088,3278057.636231088,3237412.178960221,1309109.4780459318,1928302.700914289,3318703.0935019553,1968948.1581851563,1349754.935316799,,
0033,2024-12-31,Income protection insurance,2015,3,6985883.711726605,4191530.2270359634,2794353.4846906415,3171761.9508378142,1368498.3966497292,1803263.554188085,3814121.7608887907,2823031.8303862344,991089.9305025563,,
0033,2024-12-31,Income protection insurance,2015,4,7951568.486861802,5566097.940803261,2385470.546058541,3687855.3631666894,1808874.9000384742,1878980.4631282152,4263713.123695113,3757223.0407647863,506490.08293032646,,
0033,2024-12-31,Income protection insurance,2015,5,8788138.68023199,7030510.944185592,1757627.736046398,4368605.339870999,3426276.593464232,942328.7464067666,4419533.340360992,3604234.35072136,815298.9896396315,,
0033,2024-12-31,Income protection insurance,2015,6,9286370.069065902,8357733.062159314,928637.0069065886,3242938.130641891,3480175.56050986,-237237.4298679689,6043431.938424012,4877557.501649454,1165874.4367745575,,
0033,2024-12-31,Income protection insurance,2015,7,9982454.986658033,9483332.23732513,499122.74933290295,3405911.1110879392,3648572.5019021593,-242661.39081422007,6576543.875570094,5834759.735422971,741784.1401471235,,
0033,2024-12-31,Income protection insurance,2015,8,10835002.422831604,10293252.301690023,541750.1211415809,3404169.905684926,3774366.812668827,-370196.9069839008,7430832.517146679,6518885.489021197,911947.0281254817,,
0033,2024-12-31,Income protection insurance,2015,9,11252441.031360382,10689818.979792362,562622.0515680201,5062463.105103544,4576720.428488955,485742.67661458906,6189977.926256838,6113098.551303407,76879.37495343108,16295278.044846797,9777166.826908078
0033,2024-12-31,Income protection insurance,2016,0,3072946.2325064437,20854.448624145996,3052091.7838822976,1284467.3389350856,9494.477656353207,1274972.8612787323,1788478.8935713582,11359.97096779279,1777118.9226035653,,
0033,2024-12-31,Income protection insurance,2016,1,2765527.4914950347,1106210.996598014,1659316.4948970207,848621.5444550384,532400.5764213444,316220.96803369396,1916905.9470399963,573810.4201766695,1343095.5268633268,,
0033,2024-12-31,Income protection insurance,2016,2,3148067.815200097,1574033.9076000485,1574033.9076000485,1297879.3376581196,623973.2325465478,673906.1051115718,1850188.4775419773,950060.6750535007,900127.8024884766,,
0033,2024-12-31,Income protection insurance,2016,3,3295029.5839064177,1977017.7503438508,1318011.833562567,1358839.9800456814,754975.2673589978,603864.7126866835,1936189.6038607364,1222042.482984853,714147.1208758834,,
0033,2024-12-31,Income protection insurance,2016,4,3817720.5065558725,2672404.3545891107,1145316.1519667618,1453699.0670791513,1167082.1855148547,286616.88156429655,2364021.439476721,1505322.169074256,858699.270402465,,
0033,2024-12-31,Income protection insurance,2016,5,4012116.5910969274,3209693.2728775423,802423.3182193851,1310318.9796019075,1052593.3536790712,257725.62592283636,2701797.61149502,2157099.919198471,544697.6922965487,,
0033,2024-12-31,Income protection insurance,2016,6,4350917.182496921,3915825.4642472295,435091.71824969165,1776330.5617847657,1796555.4471605963,-20224.885375830578,2574586.6207121555,2119270.0170866335,455316.603625522,,
0033,2024-12-31,Income protection insurance,2016,7,4835354.611302124,4593586.880737018,241767.7305651065,2006628.534820375,2003377.0938664055,3251.44095396949,2828726.0764817493,2590209.7868706123,238516.289611137,,
0033,2024-12-31,Income protection insurance,2016,8,5123742.009727285,4867554.909240921,256187.10048636422,1908034.4594173594,1766211.8646568519,141822.59476050758,3215707.550309926,3101343.0445840694,114364.5057258564,7820246.061588464,4692147.636953078
0033,2024-12-31,Income protection insurance,2017,0,8606570.473818434,33630.89788632705,8572939.575932108,3608212.489136984,16427.895655368833,3591784.593481615,4998357.98468145,17203.00223095822,4981154.982450492,,
0033,2024-12-31,Income protection insurance,2017,1,12902081.349375466,5160832.539750187,7741248.809625279,5890888.176098827,2242681.7990958365,3648206.377002991,7011193.173276639,2918150.7406543503,4093042.4326222884,,
0033,2024-12-31,Income protection insurance,2017,2,14444663.004010951,7222331.502005476,7222331.502005476,6408786.130885223,3357090.085532081,3051696.045353142,8035876.873125728,3865241.4164733947,4170635.4566523335,,
0033,2024-12-31,Income protection insurance,2017,3,15808613.682826208,9485168.209695727,6323445.473130481,5805335.487444023,3269965.704034926,2535369.7834090968,10003278.195382185,6215202.5056608,3788075.689721385,,
0033,2024-12-31,Income protection insurance,2017,4,17728400.504475158,12409880.35313261,5318520.151342548,8456675.917535374,4579759.869623435,3876916.047911939,9271724.586939784,7830120.483509175,1441604.1034306092,,
0033,2024-12-31,Income protection insurance,2017,5,19309062.685049612,15447250.148039691,3861812.537009921,9115295.778803507,6226398.285790216,2888897.4930132907,10193766.906246105,9220851.862249475,972915.0439966302,,
0033,2024-12-31,Income protection insurance,2017,6,21154990.269209366,19039491.242288433,2115499.0269209333,9988545.296806145,7579723.275427493,2408822.021378652,11166444.97240322,11459767.966860939,-293322.994457718,,
0033,2024-12-31,Income protection insurance,2017,7,22984388.14893634,21835168.741489522,1149219.4074468166,7289014.493347975,7330641.342188234,-41626.848840259016,15695373.655588362,14504527.399301287,1190846.2562870756,37044901.9784109,22226941.18704654
0033,2024-12-31,Income protection insurance,2018,0,6935135.1541648125,2009248.1223015217,4925887.031863291,3426860.5988088865,944827.6666355017,2482032.932173385,3508274.555355926,1064420.45566602,2443854.099689906,,
0033,2024-12-31,Income protection insurance,2018,1,7874614.294179473,3149845.717671789,4724768.576507684,3880654.4800503487,1379217.189424844,2501437.2906255047,3993959.8141291244,1770628.5282469452,2223331.285882179,,
0033,2024-12-31,Income protection insurance,2018,2,8972298.514853526,4486149.257426763,4486149.257426763,3950816.9175705356,1360669.4636205267,2590147.453950009,5021481.597282991,3125479.7938062362,1896001.8034767546,,
0033,2024-12-31,Income protection insurance,2018,3,9844420.387310337,5906652.2323862035,3937768.154924134,4586881.102974219,2534631.46239718,2052249.6405770392,5257539.284336118,3372020.7699890235,1885518.5143470946,,
0033,2024-12-31,Income protection insurance,2018,4,11040017.959180912,7728012.5714266375,3312005.3877542745,4417479.127678591,3717393.753706115,700085.373972476,6622538.831502321,4010618.8177205226,2611920.0137817985,,
0033,2024-12-31,Income protection insurance,2018,5,12269953.983954746,9815963.187163798,2453990.796790948,4658040.873710177,3181013.3640388744,1477027.5096713025,7611913.110244569,6634949.823124924,976963.2871196456,,
0033,2024-12-31,Income protection insurance,2018,6,13078716.32421082,11770844.69178974,1307871.63242108,6482701.771925024,4560879.944887672,1921821.8270373521,6596014.552285797,7209964.746902069,-613950.1946162721,23196929.03223105,13918157.41933863
0033,2024-12-31,Income protection insurance,2019,0,7862477.261523556,2085374.333175543,5777102.928348013,3308417.659171153,914927.5574186856,2393490.1017524675,4554059.602352403,1170446.7757568574,3383612.8265955457,,
0033,2024-12-31,Income protection insurance,2019,1,8963277.983604448,3585311.1934417794,5377966.790162669,2741127.477340142,1743158.8800777304,997968.5972624114,6222150.506264307,1842152.313364049,4379998.192900257,,
0033,2024-12-31,Income protection insurance,2019,2,10584238.56423277,5292119.282116385,5292119.282116385,5184484.039390977,2586456.7101403805,2598027.329250596,5399754.524841794,2705662.5719760046,2694091.952865789,,
0033,2024-12-31,Income protection insurance,2019,3,11659347.640338745,6995608.584203248,4663739.056135497,5094192.9604034275,3280254.741996056,1813938.2184073715,6565154.6799353175,3715353.842207192,2849800.8377281255,,
0033,2024-12-31,Income protection insurance,2019,4,12670860.627626669,8869602.439338667,3801258.1882880013,4141773.9183307686,3354870.6499945973,786903.2683361713,8529086.7092959,5514731.7893440705,3014354.91995183,,
0033,2024-12-31,Income protection insurance,2019,5,14143108.547211241,11314486.837768994,2828621.7094422467,5236168.606706131,5358151.55280312,-121982.9460969884,8906939.94050511,5956335.284965875,2950604.655539235,26232775.873018738,15739665.523811242
0033,2024-12-31,Income protection insurance,2020,0,2453434.9864624287,258312.34965043887,2195122.63681199,761351.1928695301,83646.41214724883,677704.7807222812,1692083.7935928986,174665.93750319004,1517417.8560897086,,
0033,2024-12-31,Income protection insurance,2020,1,3087472.1608071965,1234988.8643228787,1852483.2964843179,1443588.1107454502,386156.809607178,1057431.3011382723,1643884.0500617463,848832.0547157007,795051.9953460456,,
0033,2024-12-31,Income protection insurance,2020,2,3530335.877481303,1765167.9387406516,1765167.9387406516,1066284.998583262,775130.3403189683,291154.6582642938,2464050.8788980413,990037.5984216833,1474013.280476358,,
0033,2024-12-31,Income protection insurance,2020,3,4032798.40167288,2419679.0410037283,1613119.3606691519,1730056.2076049177,907080.9477984334,822975.2598064843,2302742.1940679625,1512598.093205295,790144.1008626674,,
0033,2024-12-31,Income protection insurance,2020,4,4332897.681567108,3033028.3770969757,1299869.3044701326,1924084.0608967282,1401937.218167705,522146.8427290232,2408813.62067038,1631091.1589292707,777722.4617411094,9194516.184869131,5516709.710921478
0033,2024-12-31,Income protection insurance,2021,0,3341520.5030949917,249326.56523208678,3092193.9378629047,1114802.6556147453,111415.33120496273,1003387.3244097827,2226717.8474802463,137911.23402712407,2088806.6134531223,,
0033,2024-12-31,Income protection insurance,2021,1,3889631.1929403134,1555852.4771761254,2333778.715764188,1335065.6003373412,563218.6002264594,771847.0001108818,2554565.592602972,992633.876949666,1561931.7156533059,,
0033,2024-12-31,Income protection insurance,2021,2,4539770.854540321,2269885.4272701605,2269885.4272701605,2132493.4069036706,1080441.2858653595,1052052.1210383112,2407277.4476366504,1189444.141404801,1217833.3062318494,,
0033,2024-12-31,Income protection insurance,2021,3,4874643.922446339,2924786.353467804,1949857.5689785355,2070560.8343038564,1097828.9350356944,972731.899268162,2804083.088142483,1826957.4184321095,977125.6697103735,11237067.41441908,6742240.448651447
0033,2024-12-31,Income protection insurance,2022,0,2380988.0885306774,424278.32946080744,1956709.75906987,851033.844236953,199236.90950037813,651796.9347365748,1529954.2442937244,225041.4199604293,1304912.8243332952,,
0033,2024-12-31,Income protection insurance,2022,1,2842539.9569163052,1137015.982766522,1705523.9741497831,1061477.8082890406,369508.3421626717,691969.4661263688,1781062.1486272647,767507.6406038504,1013554.5080234143,,
0033,2024-12-31,Income protection insurance,2022,2,3289585.8215361726,1644792.9107680863,1644792.9107680863,1012969.5997622482,583095.335796731,429874.2639655173,2276616.2217739243,1061697.5749713555,1214918.6468025688,8497038.906000074,5098223.343600044
0033,2024-12-31,Income protection insurance,2023,0,6809342.128852756,1110664.355720584,5698677.7731321715,2417304.375683689,449383.9801012275,1967920.3955824615,4392037.753169067,661280.3756193565,3730757.3775497107,,
0033,2024-12-31,Income protection insurance,2023,1,7952636.962454728,3181054.7849818915,4771582.177472836,2888680.939559424,1482498.9823602352,1406181.9571991886,5063956.0228953045,1698555.8026216563,3365400.2202736484,23033086.480115768,13819851.88806946
0033,2024-12-31,Income protection insurance,2024,0,7874740.0711167585,2238013.362598385,5636726.708518373,3693430.1380969575,1111212.9392153623,2582217.1988815954,4181309.933019801,1126800.423383023,3054509.5096367784,29553850.69671043,17732310.418026257
0033,2024-12-31,Workers compensation insurance,2015,0,9964696.14353773,839607.360638337,9125088.782899393,4311360.994821892,416582.37261134025,3894778.622210552,5653335.148715838,423024.9880269967,5230310.160688841,,
0033,2024-12-31,Workers compensation insurance,2015,1,12609355.401568728,5043742.160627492,7565613.240941236,6006125.8441254,1845105.218264806,4161020.625860594,6603229.557443327,3198636.9423626857,3404592.6150806416,,
