Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Net_Claims_Reported,Net_Claims_Paid,Net_Claims_Outstanding,Net_Ultimate_Estimate
4242,2024-12-31,Medical expense insurance,2020,1,5778921.952910903,2733086.329140031,3045835.623770872,
4242,2024-12-31,Medical expense insurance,2020,2,6465700.375488796,3863632.136762737,2602068.238726059,
4242,2024-12-31,Medical expense insurance,2020,3,6547370.336746021,4440777.304238122,2106593.032507899,
4242,2024-12-31,Medical expense insurance,2020,4,9329165.83829473,5765761.995626915,3563403.8426678143,17575775.108652964
4242,2024-12-31,Medical expense insurance,2021,0,5429694.235880185,1004009.189440668,4425685.046439517,
4242,2024-12-31,Medical expense insurance,2021,1,7061326.193093436,2151630.73215809,4909695.460935346,
4242,2024-12-31,Medical expense insurance,2021,2,6355073.135427493,3495412.1275436697,2859661.007883823,
4242,2024-12-31,Medical expense insurance,2021,3,7005614.418351693,4611282.408269478,2394332.010082215,17787514.52178689
4242,2024-12-31,Medical expense insurance,2022,0,6210202.847221895,1166479.7616152195,5043723.085606676,
4242,2024-12-31,Medical expense insurance,2022,1,7113848.942810575,2677724.982975168,4436123.959835406,
4242,2024-12-31,Medical expense insurance,2022,2,8503243.549482297,4965602.850445957,3537640.69903634,22592697.518384397
4242,2024-12-31,Medical expense insurance,2023,0,3567137.156424933,828677.090336546,2738460.0660883877,
4242,2024-12-31,Medical expense insurance,2023,1,4243818.731611041,1453244.623689988,2790574.1079210537,12687704.775359409
4242,2024-12-31,Medical expense insurance,2024,0,1741071.5596009332,246620.54552409047,1494451.0140768427,9056475.551256198
4242,2024-12-31,Other motor insurance,2015,0,4717115.784378653,438432.3862849788,4278683.398093674,
4242,2024-12-31,Other motor insurance,2015,1,4997343.153064852,1877791.1271829656,3119552.025881886,
4242,2024-12-31,Other motor insurance,2015,2,5694089.41976292,3218603.705639656,2475485.714123264,
4242,2024-12-31,Other motor insurance,2015,3,7149345.094775339,3442965.788057865,3706379.3067174735,
4242,2024-12-31,Other motor insurance,2015,4,6427685.244682472,6045240.306889186,382444.9377932865,
4242,2024-12-31,Other motor insurance,2015,5,7710169.981848196,6034069.477121742,1676100.5047264537,
4242,2024-12-31,Other motor insurance,2015,6,8058575.892284304,8343393.044082411,-284817.1517981068,
4242,2024-12-31,Other motor insurance,2015,7,10253854.84674386,10310496.318539305,-56641.47179544531,
4242,2024-12-31,Other motor insurance,2015,8,11483067.625782402,10173563.19276918,1309504.433013223,
4242,2024-12-31,Other motor insurance,2015,9,9492780.5450817,9208064.65962357,284715.8854581285,15419414.464804176
4242,2024-12-31,Other motor insurance,2016,0,1878078.3009697676,126912.12465507277,1751166.1763146946,
4242,2024-12-31,Other motor insurance,2016,1,2920839.725541868,1364089.2192078903,1556750.506333978,
4242,2024-12-31,Other motor insurance,2016,2,4263269.260545179,2044413.7083002904,2218855.552244889,
4242,2024-12-31,Other motor insurance,2016,3,3714755.324083157,2249247.4856565217,1465507.8384266351,
4242,2024-12-31,Other motor insurance,2016,4,5175844.084923156,3422407.18539518,1753436.8995279758,
4242,2024-12-31,Other motor insurance,2016,5,5106525.140712955,3840402.2210769136,1266122.9196360414,
4242,2024-12-31,Other motor insurance,2016,6,5524307.986867394,5144508.228418421,379799.7584489733,
4242,2024-12-31,Other motor insurance,2016,7,5385738.872234888,5781201.810974867,-395462.9387399787,
4242,2024-12-31,Other motor insurance,2016,8,6821839.154543305,6815458.445680341,6380.708862964064,9822203.722854575
4242,2024-12-31,Other motor insurance,2017,0,6928886.94868908,1619202.1130258215,5309684.835663258,
4242,2024-12-31,Other motor insurance,2017,1,9738052.354179198,3523414.896007305,6214637.458171893,
4242,2024-12-31,Other motor insurance,2017,2,10322341.108984375,4899701.529889,5422639.579095376,
4242,2024-12-31,Other motor insurance,2017,3,11167753.669999655,6609044.251402576,4558709.41859708,
4242,2024-12-31,Other motor insurance,2017,4,14761050.03858444,9137321.129729632,5623728.908854809,
4242,2024-12-31,Other motor insurance,2017,5,13549222.46829067,11923200.981767396,1626021.4865232743,
4242,2024-12-31,Other motor insurance,2017,6,16703823.302950129,16270842.735647691,432980.5673024338,
4242,2024-12-31,Other motor insurance,2017,7,19584609.775759704,15667035.922225175,3917573.853534529,28359688.517627936
4242,2024-12-31,Other motor insurance,2018,0,5365646.176595541,96803.84990274286,5268842.326692798,
4242,2024-12-31,Other motor insurance,2018,1,9334199.42862898,3779530.5114934263,5554668.917135554,
4242,2024-12-31,Other motor insurance,2018,2,10946893.92453869,5260191.524525432,5686702.400013259,
4242,2024-12-31,Other motor insurance,2018,3,11026243.7653774,7829043.527199804,3197200.2381775947,
4242,2024-12-31,Other motor insurance,2018,4,12641295.68381477,7509715.555988697,5131580.127826072,
4242,2024-12-31,Other motor insurance,2018,5,12427380.131852722,9925078.543839268,2502301.5880134534,
4242,2024-12-31,Other motor insurance,2018,6,12597862.808079498,13137132.430083666,-539269.6220041681,25913236.7447326
4242,2024-12-31,Other motor insurance,2019,0,4747883.120184151,400864.0862857197,4347019.033898431,
4242,2024-12-31,Other motor insurance,2019,1,7667650.595794653,2805536.897298661,4862113.698495992,
4242,2024-12-31,Other motor insurance,2019,2,9682715.437657082,3947889.7701163935,5734825.667540689,
4242,2024-12-31,Other motor insurance,2019,3,9715621.336972604,6286286.248397951,3429335.0885746544,
4242,2024-12-31,Other motor insurance,2019,4,10985622.057925493,6019680.172949201,4965941.884976291,
4242,2024-12-31,Other motor insurance,2019,5,12857736.932663476,9998388.395537872,2859348.537125604,21329850.906011164
4242,2024-12-31,Other motor insurance,2020,0,1632198.03212187,95293.10529226504,1536904.926829605,
4242,2024-12-31,Other motor insurance,2020,1,1926774.1022336725,737312.9351083294,1189461.1671253429,
4242,2024-12-31,Other motor insurance,2020,2,2081534.5773812125,918635.5914052308,1162898.9859759817,
4242,2024-12-31,Other motor insurance,2020,3,2325486.7834821087,1353086.148118449,972400.6353636598,
4242,2024-12-31,Other motor insurance,2020,4,2399593.0396270123,1535684.339943939,863908.6996830737,5133882.244788624
4242,2024-12-31,Other motor insurance,2021,0,2458984.2346193464,534232.4449725276,1924751.7896468188,
4242,2024-12-31,Other motor insurance,2021,1,2255807.3743115067,1061246.145368654,1194561.2289428527,
4242,2024-12-31,Other motor insurance,2021,2,2578764.377573735,1598177.8084436012,980586.5691301338,
4242,2024-12-31,Other motor insurance,2021,3,3692028.595921971,1870635.2352154,1821393.360706571,7826479.593718737
4242,2024-12-31,Other motor insurance,2022,0,7231343.601452278,831753.0946586429,6399590.506793635,
4242,2024-12-31,Other motor insurance,2022,1,10656839.569382012,4319529.1625769455,6337310.406805066,
4242,2024-12-31,Other motor insurance,2022,2,10080562.658609148,5735059.776442628,4345502.88216652,29400910.206731256
4242,2024-12-31,Other motor insurance,2023,0,1605049.3264537356,390796.3730158176,1214252.953437918,
4242,2024-12-31,Other motor insurance,2023,1,1408821.5555105335,595124.436794216,813697.1187163177,4572573.224829723
4242,2024-12-31,Other motor insurance,2024,0,3714322.914706419,476163.7856632564,3238159.129043163,17596055.65696722
4242,2024-12-31,Credit and suretyship insurance,2015,0,8737926.64940039,271919.2045701707,8466007.44483022,
4242,2024-12-31,Credit and suretyship insurance,2015,1,8232406.939428888,4051014.6183865536,4181392.321042335,
4242,2024-12-31,Credit and suretyship insurance,2015,2,9493520.812890649,4609447.309269434,4884073.503621213,
4242,2024-12-31,Credit and suretyship insurance,2015,3,11329882.243251575,8311154.461917011,3018727.781334566,
4242,2024-12-31,Credit and suretyship insurance,2015,4,13876111.733325612,10271776.748652034,3604334.984673578,
4242,2024-12-31,Credit and suretyship insurance,2015,5,15020304.854076032,9568132.187031217,5452172.667044815,
4242,2024-12-31,Credit and suretyship insurance,2015,6,16112480.785399314,11849826.611130375,4262654.174268937,
4242,2024-12-31,Credit and suretyship insurance,2015,7,16664334.093990495,14935832.582184572,1728501.5118059255,
4242,2024-12-31,Credit and suretyship insurance,2015,8,16403704.168213775,19039169.899545856,-2635465.7313320804,
4242,2024-12-31,Credit and suretyship insurance,2015,9,21136073.38735876,15455453.868094347,5680619.519264415,27344426.427887388
4242,2024-12-31,Credit and suretyship insurance,2016,0,7591331.793785796,1135667.711852448,6455664.081933348,
4242,2024-12-31,Credit and suretyship insurance,2016,1,8209256.600631006,2751019.861428748,5458236.739202258,
4242,2024-12-31,Credit and suretyship insurance,2016,2,8964025.456949033,3632789.921537895,5331235.535411138,
4242,2024-12-31,Credit and suretyship insurance,2016,3,9020760.704979992,5813886.966130614,3206873.7388493773,
4242,2024-12-31,Credit and suretyship insurance,2016,4,9579328.903631931,6586817.1036229385,2992511.8000089945,
4242,2024-12-31,Credit and suretyship insurance,2016,5,9504104.722034434,7644052.306189663,1860052.415844771,
4242,2024-12-31,Credit and suretyship insurance,2016,6,10868136.983587734,10793831.946760904,74305.03682683036,
4242,2024-12-31,Credit and suretyship insurance,2016,7,15155505.692835886,12228645.516857618,2926860.175978268,
4242,2024-12-31,Credit and suretyship insurance,2016,8,13067141.419689644,12385563.071371213,681578.3483184315,21447359.718730524
4242,2024-12-31,Credit and suretyship insurance,2017,0,2110251.5565067558,135412.86663730547,1974838.68986945,
4242,2024-12-31,Credit and suretyship insurance,2017,1,2444571.862055837,1018480.338449659,1426091.5236061784,
4242,2024-12-31,Credit and suretyship insurance,2017,2,3185801.0957187694,1220274.3761011076,1965526.7196176616,
4242,2024-12-31,Credit and suretyship insurance,2017,3,3587079.872073383,1644603.3430079203,1942476.5290654623,
4242,2024-12-31,Credit and suretyship insurance,2017,4,3347581.4666084754,2944856.1536097303,402725.3129987451,
4242,2024-12-31,Credit and suretyship insurance,2017,5,3187181.2689699437,2714355.8691855124,472825.39978443086,
4242,2024-12-31,Credit and suretyship insurance,2017,6,4553137.992166644,4377225.985768738,175912.00639790576,
4242,2024-12-31,Credit and suretyship insurance,2017,7,4231362.37444797,4841214.542981492,-609852.1685335226,7318084.041561159
4242,2024-12-31,Credit and suretyship insurance,2018,0,7871311.089556413,1485076.3486259985,6386234.740930414,
4242,2024-12-31,Credit and suretyship insurance,2018,1,9033642.424771562,3853881.54500476,5179760.879766803,
4242,2024-12-31,Credit and suretyship insurance,2018,2,9953947.120408222,5543046.588264115,4410900.532144107,
4242,2024-12-31,Credit and suretyship insurance,2018,3,11498130.452706236,6888504.982825678,4609625.469880557,
4242,2024-12-31,Credit and suretyship insurance,2018,4,15700868.181845242,8171439.714023847,7529428.467821395,
4242,2024-12-31,Credit and suretyship insurance,2018,5,17014140.878320493,11393589.595431978,5620551.282888515,
4242,2024-12-31,Credit and suretyship insurance,2018,6,15519311.479782153,13412922.921905912,2106388.5578762386,29828013.83198506
4242,2024-12-31,Credit and suretyship insurance,2019,0,6338175.521734957,744356.1586104711,5593819.363124486,
4242,2024-12-31,Credit and suretyship insurance,2019,1,8227492.194377481,3228025.3214480216,4999466.872929459,
4242,2024-12-31,Credit and suretyship insurance,2019,2,8443466.462200908,4698339.645997927,3745126.816202981,
4242,2024-12-31,Credit and suretyship insurance,2019,3,9759710.431670804,5578842.797080872,4180867.634589932,
4242,2024-12-31,Credit and suretyship insurance,2019,4,10917351.238507189,8976299.490861682,1941051.7476455048,
4242,2024-12-31,Credit and suretyship insurance,2019,5,10861647.233196905,8682327.383793352,2179319.8494035527,24175111.186972577
4242,2024-12-31,Credit and suretyship insurance,2020,0,5345675.770961384,1622151.5777489175,3723524.193212467,
4242,2024-12-31,Credit and suretyship insurance,2020,1,6609148.19461265,2938216.1485271426,3670932.046085508,
4242,2024-12-31,Credit and suretyship insurance,2020,2,6489169.282824174,3227509.912967287,3261659.3698568866,
4242,2024-12-31,Credit and suretyship insurance,2020,3,9518358.726569133,4923242.428451031,4595116.2981181,
4242,2024-12-31,Credit and suretyship insurance,2020,4,9543575.565884745,5264172.171241406,4279403.394643337,18533763.62606272
4242,2024-12-31,Credit and suretyship insurance,2021,0,5932773.549532268,105025.5493613606,5827748.000170908,
4242,2024-12-31,Credit and suretyship insurance,2021,1,5800394.164285576,2511132.141064064,3289262.0232215123,
4242,2024-12-31,Credit and suretyship insurance,2021,2,5459276.698274856,2884889.453254235,2574387.2450206205,
4242,2024-12-31,Credit and suretyship insurance,2021,3,6524077.108317235,3900302.366032493,2623774.7422847417,16413363.977601787
4242,2024-12-31,Credit and suretyship insurance,2022,0,5044640.872568339,760630.2072933196,4284010.66527502,
4242,2024-12-31,Credit and suretyship insurance,2022,1,5243723.206448983,2873425.820304584,2370297.3861444,
4242,2024-12-31,Credit and suretyship insurance,2022,2,6940350.281321985,3971519.979418317,2968830.301903668,18583784.27502625
4242,2024-12-31,Credit and suretyship insurance,2023,0,7223840.534530066,525214.8686705814,6698625.665859485,
4242,2024-12-31,Credit and suretyship insurance,2023,1,8496441.360421937,3239171.239262199,5257270.121159738,21841135.763330378
4242,2024-12-31,Credit and suretyship insurance,2024,0,1865070.1813730544,340543.82723318815,1524526.354139866,8417453.04001365
4242,2024-12-31,General liability insurance,2015,0,2492142.9337922,542035.6892462033,1950107.244545997,
4242,2024-12-31,General liability insurance,2015,1,2937320.57591819,1423377.5107889986,1513943.0651291916,
4242,2024-12-31,General liability insurance,2015,2,3769414.327838668,1674918.042960534,2094496.284878134,
4242,2024-12-31,General liability insurance,2015,3,4010484.488007388,2399204.3923470806,1611280.095660307,
4242,2024-12-31,General liability insurance,2015,4,5178333.041108165,3633437.660782001,1544895.380326164,
4242,2024-12-31,General liability insurance,2015,5,5376783.717283996,3782161.818692968,1594621.8985910276,
4242,2024-12-31,General liability insurance,2015,6,5146490.039088546,4528559.948747693,617930.0903408537,
4242,2024-12-31,General liability insurance,2015,7,6298502.528207654,4903941.868813779,1394560.659393875,
4242,2024-12-31,General liability insurance,2015,8,5933420.63967313,6001700.793190328,-68280.15351719875,
4242,2024-12-31,General liability insurance,2015,9,7062594.321723851,6027765.248052252,1034829.0736716,9808619.85296002
4242,2024-12-31,General liability insurance,2016,0,11145851.102481334,2490911.8987355046,8654939.203745829,
