Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Gross_Ultimate_Estimate
218,2024-12-31,"Marine, aviation and transport insurance",2020,2,15639378.460053612,7819689.230026806,7819689.230026806,
218,2024-12-31,"Marine, aviation and transport insurance",2020,3,16591030.592785524,9954618.355671316,6636412.237114208,
218,2024-12-31,"Marine, aviation and transport insurance",2020,4,19400601.736691333,13580421.215683931,5820180.5210074,39258946.19535707
218,2024-12-31,"Marine, aviation and transport insurance",2021,0,7862222.505079941,1105483.678342915,6756738.826737026,
218,2024-12-31,"Marine, aviation and transport insurance",2021,1,9863629.741686722,3945451.896674689,5918177.845012033,
218,2024-12-31,"Marine, aviation and transport insurance",2021,2,11074010.522844916,5537005.261422458,5537005.261422458,
218,2024-12-31,"Marine, aviation and transport insurance",2021,3,12287875.701242056,7372725.420745235,4915150.280496821,28353823.517497443
218,2024-12-31,"Marine, aviation and transport insurance",2022,0,10429179.797690433,2179699.3449949576,8249480.452695475,
218,2024-12-31,"Marine, aviation and transport insurance",2022,1,17262034.12181509,6904813.648726036,10357220.473089054,
218,2024-12-31,"Marine, aviation and transport insurance",2022,2,18786278.80286111,9393139.401430557,9393139.401430557,49733246.21221962
218,2024-12-31,"Marine, aviation and transport insurance",2023,0,10701567.788112024,175526.2757856384,10526041.512326386,
218,2024-12-31,"Marine, aviation and transport insurance",2023,1,11687325.837372338,4674930.334948936,7012395.502423403,34942515.67256079
218,2024-12-31,"Marine, aviation and transport insurance",2024,0,8461134.73764435,270934.034392383,8190200.703251967,26254474.2692739
218,2024-12-31,Legal expenses insurance,2015,0,9166645.367322698,2404701.071700306,6761944.295622392,
218,2024-12-31,Legal expenses insurance,2015,1,10527850.422629733,4211140.169051893,6316710.25357784,
218,2024-12-31,Legal expenses insurance,2015,2,11219074.692229042,5609537.346114521,5609537.346114521,
218,2024-12-31,Legal expenses insurance,2015,3,13084060.891933106,7850436.535159864,5233624.356773241,
218,2024-12-31,Legal expenses insurance,2015,4,14488664.293425497,10142065.005397849,4346599.28802765,
218,2024-12-31,Legal expenses insurance,2015,5,15646687.595912635,12517350.07673011,3129337.5191825274,
218,2024-12-31,Legal expenses insurance,2015,6,16407106.892767258,14766396.203490537,1640710.6892767232,
218,2024-12-31,Legal expenses insurance,2015,7,17859478.04841553,16966504.145994753,892973.9024207778,
218,2024-12-31,Legal expenses insurance,2015,8,19891138.395628564,18896581.475847136,994556.9197814278,
218,2024-12-31,Legal expenses insurance,2015,9,21210453.09141473,20149930.436843995,1060522.654570736,29518486.570368588
218,2024-12-31,Legal expenses insurance,2016,0,7356611.702495076,514209.6181043423,6842402.084390733,
218,2024-12-31,Legal expenses insurance,2016,1,9017283.73018444,3606913.4920737767,5410370.238110665,
218,2024-12-31,Legal expenses insurance,2016,2,10338249.052404191,5169124.526202097,5169124.526202097,
218,2024-12-31,Legal expenses insurance,2016,3,11252245.659304157,6751347.395582495,4500898.263721662,
218,2024-12-31,Legal expenses insurance,2016,4,12622966.026133643,8836076.218293551,3786889.807840094,
218,2024-12-31,Legal expenses insurance,2016,5,14040760.258859135,11232608.20708731,2808152.051771827,
218,2024-12-31,Legal expenses insurance,2016,6,14728980.588023664,13256082.529221298,1472898.0588023644,
218,2024-12-31,Legal expenses insurance,2016,7,16355013.7079333,15537263.022536635,817750.6853966657,
218,2024-12-31,Legal expenses insurance,2016,8,17281113.99547448,16417058.295700757,864055.6997737251,26073508.952981617
218,2024-12-31,Legal expenses insurance,2017,0,7820210.864190019,1126911.723868565,6693299.140321454,
218,2024-12-31,Legal expenses insurance,2017,1,13121719.083141504,5248687.633256602,7873031.449884902,
218,2024-12-31,Legal expenses insurance,2017,2,14240711.357229462,7120355.678614731,7120355.678614731,
218,2024-12-31,Legal expenses insurance,2017,3,16287057.568154575,9772234.540892748,6514823.027261829,
218,2024-12-31,Legal expenses insurance,2017,4,17758904.546608865,12431233.182626205,5327671.363982661,
218,2024-12-31,Legal expenses insurance,2017,5,19607604.064923994,15686083.251939196,3921520.812984798,
218,2024-12-31,Legal expenses insurance,2017,6,21550507.45413583,19395456.70872225,2155050.745413579,
218,2024-12-31,Legal expenses insurance,2017,7,22899620.4574504,21754639.434577875,1144981.0228725225,37224996.60151629
218,2024-12-31,Legal expenses insurance,2018,0,8806101.815412736,1763869.1894706124,7042232.625942123,
218,2024-12-31,Legal expenses insurance,2018,1,10397852.000557188,4159140.800222876,6238711.200334312,
218,2024-12-31,Legal expenses insurance,2018,2,11650389.572384816,5825194.786192408,5825194.786192408,
218,2024-12-31,Legal expenses insurance,2018,3,12993097.561383218,7795858.536829932,5197239.024553286,
218,2024-12-31,Legal expenses insurance,2018,4,14457762.36552281,10120433.655865964,4337328.709656844,
218,2024-12-31,Legal expenses insurance,2018,5,15459292.557543209,12367434.046034569,3091858.5115086418,
218,2024-12-31,Legal expenses insurance,2018,6,17118688.009925865,15406819.20893328,1711868.800992584,29803476.179351658
218,2024-12-31,Legal expenses insurance,2019,0,10731489.44123459,1385006.3387435786,9346483.102491012,
218,2024-12-31,Legal expenses insurance,2019,1,12273317.583229637,4909327.033291854,7363990.549937781,
218,2024-12-31,Legal expenses insurance,2019,2,13075088.903350024,6537544.451675013,6537544.451675013,
218,2024-12-31,Legal expenses insurance,2019,3,14902427.664724888,8941456.598834934,5960971.065889955,
218,2024-12-31,Legal expenses insurance,2019,4,16810978.091373548,11767684.663961483,5043293.427412065,
218,2024-12-31,Legal expenses insurance,2019,5,17943782.294707593,14355025.835766075,3588756.4589415174,34700584.73938072
218,2024-12-31,Legal expenses insurance,2020,0,12057991.610614914,1038569.1665098504,11019422.444105064,
218,2024-12-31,Legal expenses insurance,2020,1,11779894.923811356,4711957.969524543,7067936.954286813,
218,2024-12-31,Legal expenses insurance,2020,2,12798512.26944857,6399256.134724285,6399256.134724285,
218,2024-12-31,Legal expenses insurance,2020,3,14305982.169347731,8583589.30160864,5722392.867739093,
218,2024-12-31,Legal expenses insurance,2020,4,15804661.709123535,11063263.196386475,4741398.512737062,33646731.24282352
218,2024-12-31,Legal expenses insurance,2021,0,9322814.152506163,1652792.1987330446,7670021.953773119,
218,2024-12-31,Legal expenses insurance,2021,1,13116924.60439936,5246769.841759744,7870154.762639615,
218,2024-12-31,Legal expenses insurance,2021,2,14694735.381058753,7347367.690529376,7347367.690529376,
218,2024-12-31,Legal expenses insurance,2021,3,16454168.907303557,9872501.344382135,6581667.56292142,37276738.31644838
218,2024-12-31,Legal expenses insurance,2022,0,11817332.990579516,158968.31207408954,11658364.678505426,
218,2024-12-31,Legal expenses insurance,2022,1,15051255.988074856,6020502.395229943,9030753.592844913,
218,2024-12-31,Legal expenses insurance,2022,2,16076586.74619045,8038293.373095225,8038293.373095225,42818229.43000385
218,2024-12-31,Legal expenses insurance,2023,0,12791774.740306497,2036331.251669944,10755443.488636551,
218,2024-12-31,Legal expenses insurance,2023,1,15234636.97632345,6093854.790529381,9140782.18579407,43617320.47320609
218,2024-12-31,Legal expenses insurance,2024,0,17369777.652143884,3676965.954416312,13692811.697727572,47609844.99685776
218,2024-12-31,Workers compensation insurance,2015,0,3462945.7177462964,142752.87651086293,3320192.8412354337,
218,2024-12-31,Workers compensation insurance,2015,1,6147255.1917640185,2458902.076705608,3688353.115058411,
218,2024-12-31,Workers compensation insurance,2015,2,6584863.249460846,3292431.624730423,3292431.624730423,
218,2024-12-31,Workers compensation insurance,2015,3,7719383.021214369,4631629.812728622,3087753.2084857468,
218,2024-12-31,Workers compensation insurance,2015,4,8217647.81331319,5752353.469319233,2465294.343993957,
218,2024-12-31,Workers compensation insurance,2015,5,8935141.366250064,7148113.093000052,1787028.273250013,
218,2024-12-31,Workers compensation insurance,2015,6,9965388.07054028,8968849.263486255,996538.807054026,
218,2024-12-31,Workers compensation insurance,2015,7,10621397.835271675,10090327.943508092,531069.8917635847,
218,2024-12-31,Workers compensation insurance,2015,8,11588636.26531827,11009204.452052357,579431.8132659141,
218,2024-12-31,Workers compensation insurance,2015,9,12286010.5065437,11671709.981216514,614300.5253271852,17216795.606860064
218,2024-12-31,Workers compensation insurance,2016,0,5049302.245929352,1098434.4042417028,3950867.8416876495,
218,2024-12-31,Workers compensation insurance,2016,1,4645622.798326411,1858249.1193305645,2787373.678995847,
218,2024-12-31,Workers compensation insurance,2016,2,5186973.172776386,2593486.586388193,2593486.586388193,
218,2024-12-31,Workers compensation insurance,2016,3,5920931.706170236,3552559.023702142,2368372.682468094,
218,2024-12-31,Workers compensation insurance,2016,4,6394746.121534824,4476322.2850743765,1918423.836460448,
218,2024-12-31,Workers compensation insurance,2016,5,6955332.128047878,5564265.702438302,1391066.4256095756,
218,2024-12-31,Workers compensation insurance,2016,6,7685990.648430961,6917391.583587866,768599.0648430949,
218,2024-12-31,Workers compensation insurance,2016,7,8237273.821708416,7825410.130622994,411863.6910854215,
218,2024-12-31,Workers compensation insurance,2016,8,8789980.730784558,8350481.694245329,439499.03653922863,13527273.597793372
218,2024-12-31,Workers compensation insurance,2017,0,2061013.8869965973,244292.44161788805,1816721.445378709,
218,2024-12-31,Workers compensation insurance,2017,1,2224635.0713120163,889854.0285248066,1334781.0427872096,
218,2024-12-31,Workers compensation insurance,2017,2,2474825.528800044,1237412.764400022,1237412.764400022,
218,2024-12-31,Workers compensation insurance,2017,3,2769985.502279524,1661991.3013677148,1107994.2009118097,
218,2024-12-31,Workers compensation insurance,2017,4,3074582.177837481,2152207.5244862363,922374.6533512444,
218,2024-12-31,Workers compensation insurance,2017,5,3389078.0212215027,2711262.4169772025,677815.6042443002,
218,2024-12-31,Workers compensation insurance,2017,6,3597603.6885026274,3237843.319652365,359760.3688502624,
218,2024-12-31,Workers compensation insurance,2017,7,3894713.328527564,3699977.6621011854,194735.6664263783,6331288.263710624
218,2024-12-31,Workers compensation insurance,2018,0,3868554.15309396,419684.3302859472,3448869.822808013,
218,2024-12-31,Workers compensation insurance,2018,1,5179770.02698494,2071908.0107939765,3107862.016190964,
218,2024-12-31,Workers compensation insurance,2018,2,6218752.466388888,3109376.233194444,3109376.233194444,
218,2024-12-31,Workers compensation insurance,2018,3,6478888.299072013,3887332.979443208,2591555.319628805,
218,2024-12-31,Workers compensation insurance,2018,4,7509983.726035406,5256988.608224784,2252995.117810622,
218,2024-12-31,Workers compensation insurance,2018,5,8141751.631883387,6513401.30550671,1628350.3263766775,
218,2024-12-31,Workers compensation insurance,2018,6,8952687.40453105,8057418.664077947,895268.7404531036,15388409.882094044
218,2024-12-31,Workers compensation insurance,2019,0,10815529.828977551,313392.62102163164,10502137.20795592,
218,2024-12-31,Workers compensation insurance,2019,1,16695090.138904976,6678036.055561991,10017054.083342984,
218,2024-12-31,Workers compensation insurance,2019,2,18456156.701841317,9228078.350920657,9228078.350920657,
218,2024-12-31,Workers compensation insurance,2019,3,20489024.329580717,12293414.59774843,8195609.731832283,
218,2024-12-31,Workers compensation insurance,2019,4,23549705.265269227,16484793.685688458,7064911.579580769,
218,2024-12-31,Workers compensation insurance,2019,5,25012525.78386649,20010020.6270932,5002505.156773299,48041649.375405215
218,2024-12-31,Workers compensation insurance,2020,0,16029635.274166925,1016439.0628443044,15013196.21132262,
218,2024-12-31,Workers compensation insurance,2020,1,17092763.59327415,6837105.43730966,10255658.15596449,
218,2024-12-31,Workers compensation insurance,2020,2,18520543.70884856,9260271.85442428,9260271.85442428,
218,2024-12-31,Workers compensation insurance,2020,3,20355908.03941771,12213544.823650628,8142363.215767082,
218,2024-12-31,Workers compensation insurance,2020,4,22386741.58836757,15670719.1118573,6716022.476510273,47616610.45266745
218,2024-12-31,Workers compensation insurance,2021,0,9175637.021553244,1871159.9134749223,7304477.10807832,
218,2024-12-31,Workers compensation insurance,2021,1,14293049.505444426,5717219.802177771,8575829.703266654,
218,2024-12-31,Workers compensation insurance,2021,2,15695076.427390171,7847538.213695086,7847538.213695086,
218,2024-12-31,Workers compensation insurance,2021,3,18359804.59166869,11015882.755001215,7343921.836667474,41784587.1155248
218,2024-12-31,Workers compensation insurance,2022,0,1642499.606722667,209170.5384648212,1433329.0682578462,
218,2024-12-31,Workers compensation insurance,2022,1,2393894.8373999447,957557.934959978,1436336.9024399668,
218,2024-12-31,Workers compensation insurance,2022,2,2727438.04990659,1363719.024953295,1363719.024953295,6887104.9519490935
218,2024-12-31,Workers compensation insurance,2023,0,8331642.057051153,2457547.543718876,5874094.513332278,
218,2024-12-31,Workers compensation insurance,2023,1,7114718.806655068,2845887.5226620277,4268831.283993041,21041517.431652464
218,2024-12-31,Workers compensation insurance,2024,0,12478321.358980091,1236656.5958633267,11241664.763116766,32846283.82986906
218,2024-12-31,Other motor insurance,2015,0,2070878.1366921384,37065.95816453798,2033812.1785276,
218,2024-12-31,Other motor insurance,2015,1,2321712.974938599,928685.1899754396,1393027.7849631594,
218,2024-12-31,Other motor insurance,2015,2,2590912.922077337,1295456.4610386684,1295456.4610386684,
218,2024-12-31,Other motor insurance,2015,3,2975999.6746632094,1785599.804797926,1190399.8698652834,
218,2024-12-31,Other motor insurance,2015,4,3364324.3499273085,2355027.044949116,1009297.3049781928,
218,2024-12-31,Other motor insurance,2015,5,3614680.731325505,2891744.5850604046,722936.1462651007,
218,2024-12-31,Other motor insurance,2015,6,3847247.914436603,3462523.122992943,384724.7914436599,
218,2024-12-31,Other motor insurance,2015,7,4237583.684851707,4025704.500609121,211879.18424258567,
