Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Reins_Claims_Reported,Reins_Claims_Paid,Reins_Claims_Outstanding
33,2024-12-31,Workers compensation insurance,2019,1,4041317.352493267,1705823.7792184595,2335493.573274807
33,2024-12-31,Workers compensation insurance,2019,2,4089929.053738452,1796252.0397518429,2293677.013986609
33,2024-12-31,Workers compensation insurance,2019,3,5097210.393046974,2784379.6583711174,2312830.734675857
33,2024-12-31,Workers compensation insurance,2019,4,4786480.82306911,4752690.345282819,33790.47778629046
33,2024-12-31,Workers compensation insurance,2019,5,7072965.498722656,4811420.939642512,2261544.5590801435
33,2024-12-31,Workers compensation insurance,2020,0,3050099.1601418136,1036973.269822996,2013125.8903188172
33,2024-12-31,Workers compensation insurance,2020,1,5629119.01728213,1925625.9579439007,3703493.0593382297
33,2024-12-31,Workers compensation insurance,2020,2,5853800.508966026,2271856.160919929,3581944.348046097
33,2024-12-31,Workers compensation insurance,2020,3,5209166.874432991,3141720.369445444,2067446.504987548
33,2024-12-31,Workers compensation insurance,2020,4,6680456.354668714,3450914.3574591544,3229541.99720956
33,2024-12-31,Workers compensation insurance,2021,0,5663115.00761146,1684536.3093099217,3978578.6983015374
33,2024-12-31,Workers compensation insurance,2021,1,5424269.574720704,2563166.923559374,2861102.6511613294
33,2024-12-31,Workers compensation insurance,2021,2,5976310.947894488,3584667.880116816,2391643.0677776714
33,2024-12-31,Workers compensation insurance,2021,3,9254676.755653374,5438610.395945516,3816066.3597078575
33,2024-12-31,Workers compensation insurance,2022,0,3196262.231608421,410628.8338241631,2785633.3977842582
33,2024-12-31,Workers compensation insurance,2022,1,2916007.795533149,1155693.574813976,1760314.2207191736
33,2024-12-31,Workers compensation insurance,2022,2,2994613.588927201,1420681.6389791036,1573931.949948097
33,2024-12-31,Workers compensation insurance,2023,0,6808766.686235142,1912368.1590801813,4896398.527154961
33,2024-12-31,Workers compensation insurance,2023,1,4859462.489874567,2595723.38688401,2263739.102990557
33,2024-12-31,Workers compensation insurance,2024,0,536643.7801258243,202988.35253550747,333655.4275903168
33,2024-12-31,Medical expense insurance,2015,0,1933198.993489648,322514.6436672301,1610684.3498224176
33,2024-12-31,Medical expense insurance,2015,1,1785040.130209237,1122867.5548267353,662172.5753825018
33,2024-12-31,Medical expense insurance,2015,2,2952520.180764544,1176966.2140329238,1775553.96673162
33,2024-12-31,Medical expense insurance,2015,3,3141814.331708324,1454781.3148768186,1687033.016831505
33,2024-12-31,Medical expense insurance,2015,4,2795190.300656913,1955089.3612002444,840100.9394566684
33,2024-12-31,Medical expense insurance,2015,5,2790247.7439820366,2393666.7659830768,396580.97799895983
33,2024-12-31,Medical expense insurance,2015,6,4319646.133633877,2748318.444974085,1571327.6886597923
33,2024-12-31,Medical expense insurance,2015,7,4431637.554479786,4494417.008795436,-62779.45431564935
33,2024-12-31,Medical expense insurance,2015,8,4999429.778848359,4475439.922906704,523989.8559416551
33,2024-12-31,Medical expense insurance,2015,9,3684680.102326781,4798100.124448855,-1113420.0221220744
33,2024-12-31,Medical expense insurance,2016,0,6888727.42018037,36583.54910740284,6852143.871072968
33,2024-12-31,Medical expense insurance,2016,1,7733479.64717038,2868163.173405642,4865316.473764738
33,2024-12-31,Medical expense insurance,2016,2,9260967.798893567,4164943.88500472,5096023.913888847
33,2024-12-31,Medical expense insurance,2016,3,7732356.811128774,6165939.052619278,1566417.7585094953
33,2024-12-31,Medical expense insurance,2016,4,9304946.44924471,5259284.128739765,4045662.320504945
33,2024-12-31,Medical expense insurance,2016,5,9064299.942142986,8654657.562655255,409642.37948773056
33,2024-12-31,Medical expense insurance,2016,6,12136861.78519324,11350387.046365008,786474.7388282325
33,2024-12-31,Medical expense insurance,2016,7,9576669.04763139,10539796.000719892,-963126.9530885016
33,2024-12-31,Medical expense insurance,2016,8,10167106.70516507,13126883.57558054,-2959776.8704154715
33,2024-12-31,Medical expense insurance,2017,0,6330127.550594628,1601370.6072576884,4728756.943336939
33,2024-12-31,Medical expense insurance,2017,1,7029116.711003156,1898295.979346129,5130820.731657027
33,2024-12-31,Medical expense insurance,2017,2,5689512.560034668,3936291.3182900543,1753221.2417446135
33,2024-12-31,Medical expense insurance,2017,3,8603977.164790122,4789336.228626565,3814640.9361635568
33,2024-12-31,Medical expense insurance,2017,4,9900449.866873726,6158920.526777053,3741529.340096673
33,2024-12-31,Medical expense insurance,2017,5,8153969.78996187,6585026.63930322,1568943.1506586503
33,2024-12-31,Medical expense insurance,2017,6,7987619.558520323,10657559.571976596,-2669940.013456272
33,2024-12-31,Medical expense insurance,2017,7,12446913.686134228,8951185.709600525,3495727.9765337035
33,2024-12-31,Medical expense insurance,2018,0,4424842.272151678,1024145.4046200232,3400696.8675316544
33,2024-12-31,Medical expense insurance,2018,1,4572608.438398675,2516619.581996612,2055988.856402064
33,2024-12-31,Medical expense insurance,2018,2,5347214.623366418,2288650.332726642,3058564.2906397763
33,2024-12-31,Medical expense insurance,2018,3,5942921.952484145,3511462.883047391,2431459.0694367536
33,2024-12-31,Medical expense insurance,2018,4,8453884.794463113,4212245.216987845,4241639.577475268
33,2024-12-31,Medical expense insurance,2018,5,9575032.08014897,5010887.108157182,4564144.971991789
33,2024-12-31,Medical expense insurance,2018,6,8835626.046812557,8425039.952201823,410586.0946107339
33,2024-12-31,Medical expense insurance,2019,0,4176381.719706794,28950.750773442396,4147430.9689333513
33,2024-12-31,Medical expense insurance,2019,1,3084041.303237149,1736196.484433949,1347844.8188031996
33,2024-12-31,Medical expense insurance,2019,2,4083141.5569585473,2015093.4755798385,2068048.081378709
33,2024-12-31,Medical expense insurance,2019,3,4772501.113431221,3308407.9355709986,1464093.1778602223
33,2024-12-31,Medical expense insurance,2019,4,4295942.357432382,3647028.266595901,648914.0908364812
33,2024-12-31,Medical expense insurance,2019,5,4608755.201470417,3612846.214965421,995908.9865049956
33,2024-12-31,Medical expense insurance,2020,0,1838798.3590260565,148774.49861968076,1690023.8604063755
33,2024-12-31,Medical expense insurance,2020,1,1456491.5311547571,688337.5379183341,768153.993236423
33,2024-12-31,Medical expense insurance,2020,2,1547662.8035703287,1164320.2736236062,383342.52994672256
33,2024-12-31,Medical expense insurance,2020,3,2293746.6112954426,1258743.4831494868,1035003.1281459556
33,2024-12-31,Medical expense insurance,2020,4,2665932.4563246784,1843889.6836969468,822042.7726277316
33,2024-12-31,Medical expense insurance,2021,0,3175912.188566168,202929.99872138043,2972982.189844788
33,2024-12-31,Medical expense insurance,2021,1,2785463.0379171683,982756.6184107326,1802706.419506436
33,2024-12-31,Medical expense insurance,2021,2,2956825.290037518,1755756.3062547576,1201068.9837827603
33,2024-12-31,Medical expense insurance,2021,3,4402009.795914362,2032228.2383778004,2369781.557536562
33,2024-12-31,Medical expense insurance,2022,0,5810684.51554281,1629574.3935111775,4181110.122031632
33,2024-12-31,Medical expense insurance,2022,1,4900186.913590385,2341210.1226491905,2558976.790941194
33,2024-12-31,Medical expense insurance,2022,2,4527980.02683526,3028676.9373292057,1499303.0895060543
33,2024-12-31,Medical expense insurance,2023,0,1915687.747000488,264866.5352067508,1650821.2117937373
33,2024-12-31,Medical expense insurance,2023,1,2181001.0839612144,997401.6888909086,1183599.3950703058
33,2024-12-31,Medical expense insurance,2024,0,1984172.7906238271,295924.1046161874,1688248.68600764
3210,2024-12-31,Income protection insurance,2015,0,3737729.7106520296,699778.6704991652,3037951.0401528645
3210,2024-12-31,Income protection insurance,2015,1,3632740.091686704,1560036.0474641346,2072704.044222569
3210,2024-12-31,Income protection insurance,2015,2,3779067.6293338295,2094721.4326098212,1684346.196724008
3210,2024-12-31,Income protection insurance,2015,3,4688384.432177552,3473116.580324598,1215267.851852954
3210,2024-12-31,Income protection insurance,2015,4,5774351.865218287,5036253.802149926,738098.063068361
3210,2024-12-31,Income protection insurance,2015,5,6154346.553760933,6612510.585577305,-458164.0318163727
3210,2024-12-31,Income protection insurance,2015,6,5673215.446266453,8098098.320601311,-2424882.874334858
3210,2024-12-31,Income protection insurance,2015,7,7861107.925520606,8229484.658994733,-368376.733474127
3210,2024-12-31,Income protection insurance,2015,8,7198117.71402006,6860675.468362607,337442.2456574533
3210,2024-12-31,Income protection insurance,2015,9,10844210.641701574,6450542.915412051,4393667.726289523
3210,2024-12-31,Income protection insurance,2016,0,3636612.676725525,533662.9663205084,3102949.7104050163
3210,2024-12-31,Income protection insurance,2016,1,5119124.950957861,2223997.3316673394,2895127.6192905214
3210,2024-12-31,Income protection insurance,2016,2,4957429.711072832,3279974.770154769,1677454.9409180628
3210,2024-12-31,Income protection insurance,2016,3,5822599.522886951,4278557.904893658,1544041.617993293
3210,2024-12-31,Income protection insurance,2016,4,6001722.785606693,5939376.812071571,62345.97353512142
3210,2024-12-31,Income protection insurance,2016,5,6205774.777729697,5439858.62403296,765916.1536967363
3210,2024-12-31,Income protection insurance,2016,6,10511703.999428049,7321513.016802258,3190190.982625791
3210,2024-12-31,Income protection insurance,2016,7,9510853.216941664,8199341.716169345,1311511.5007723188
3210,2024-12-31,Income protection insurance,2016,8,12203030.822390942,11769628.03292853,433402.7894624118
3210,2024-12-31,Income protection insurance,2017,0,3950542.1576976585,1229403.3119686043,2721138.845729054
3210,2024-12-31,Income protection insurance,2017,1,4676526.213921289,2397806.704344418,2278719.509576871
3210,2024-12-31,Income protection insurance,2017,2,7484917.497245534,2848922.846037631,4635994.651207903
3210,2024-12-31,Income protection insurance,2017,3,8188640.2613728065,3865808.988948258,4322831.272424549
3210,2024-12-31,Income protection insurance,2017,4,9162717.646388756,4437538.130677571,4725179.5157111855
3210,2024-12-31,Income protection insurance,2017,5,9195635.923231993,7458180.38947549,1737455.533756501
3210,2024-12-31,Income protection insurance,2017,6,9393660.120058391,10152662.18828342,-759002.068225028
3210,2024-12-31,Income protection insurance,2017,7,9604888.565016614,11349957.396447456,-1745068.8314308412
3210,2024-12-31,Income protection insurance,2018,0,5439283.788120922,1312176.1612783156,4127107.626842606
3210,2024-12-31,Income protection insurance,2018,1,7140398.357152695,3241318.162925097,3899080.1942275977
3210,2024-12-31,Income protection insurance,2018,2,5506527.742481099,2775633.95161176,2730893.79086934
3210,2024-12-31,Income protection insurance,2018,3,6771486.859305397,5269821.851690708,1501665.007614689
3210,2024-12-31,Income protection insurance,2018,4,8693967.984185122,5334408.600412244,3359559.383772878
3210,2024-12-31,Income protection insurance,2018,5,10461575.670780463,9807148.89728234,654426.7734981216
3210,2024-12-31,Income protection insurance,2018,6,8694374.933394682,8051229.730305496,643145.203089186
3210,2024-12-31,Income protection insurance,2019,0,7530747.1740276925,96600.14144354986,7434147.032584143
3210,2024-12-31,Income protection insurance,2019,1,5555669.240629127,3143713.332818207,2411955.9078109204
3210,2024-12-31,Income protection insurance,2019,2,6679824.793831044,3370790.6382876867,3309034.155543357
3210,2024-12-31,Income protection insurance,2019,3,8447422.76528899,3815383.122444897,4632039.642844093
3210,2024-12-31,Income protection insurance,2019,4,11422676.291375872,5948631.689218598,5474044.602157273
3210,2024-12-31,Income protection insurance,2019,5,10175462.199038658,8505596.841211015,1669865.357827643
3210,2024-12-31,Income protection insurance,2020,0,4449146.122248966,1145570.8825567812,3303575.239692185
3210,2024-12-31,Income protection insurance,2020,1,4189720.027375605,2306280.8476079907,1883439.1797676145
3210,2024-12-31,Income protection insurance,2020,2,6917744.585185967,2842900.944324144,4074843.640861823
3210,2024-12-31,Income protection insurance,2020,3,7697266.539876368,4664916.965014028,3032349.5748623395
3210,2024-12-31,Income protection insurance,2020,4,5948166.235203221,5199320.537378742,748845.6978244791
3210,2024-12-31,Income protection insurance,2021,0,4496743.966588409,833960.045709376,3662783.920879033
3210,2024-12-31,Income protection insurance,2021,1,5436733.200996638,2105892.367403574,3330840.8335930645
3210,2024-12-31,Income protection insurance,2021,2,4514380.16209257,2819077.175904175,1695302.9861883954
3210,2024-12-31,Income protection insurance,2021,3,6060359.126129231,2922160.9402799504,3138198.185849281
3210,2024-12-31,Income protection insurance,2022,0,4476916.918714817,232575.8587326356,4244341.0599821815
3210,2024-12-31,Income protection insurance,2022,1,5243848.982795313,2947194.0521123908,2296654.9306829222
3210,2024-12-31,Income protection insurance,2022,2,8510042.236551538,3254743.0166114285,5255299.219940109
3210,2024-12-31,Income protection insurance,2023,0,2766685.068298194,311450.57291233423,2455234.49538586
3210,2024-12-31,Income protection insurance,2023,1,3722334.8372472455,1824970.0202125884,1897364.817034657
3210,2024-12-31,Income protection insurance,2024,0,3597290.2630280587,1018133.4266637106,2579156.836364348
3210,2024-12-31,Miscellaneous financial loss,2015,0,1438233.2773306833,3254.280453106373,1434978.996877577
3210,2024-12-31,Miscellaneous financial loss,2015,1,1327373.2026520856,620150.6505656564,707222.5520864292
3210,2024-12-31,Miscellaneous financial loss,2015,2,1903982.3568834816,1173588.3131360577,730394.0437474241
3210,2024-12-31,Miscellaneous financial loss,2015,3,1960360.0036579643,1527473.1159306967,432886.8877272678
3210,2024-12-31,Miscellaneous financial loss,2015,4,2299150.785404568,1868268.8604986065,430881.92490596185
3210,2024-12-31,Miscellaneous financial loss,2015,5,2802033.306094632,2505365.3858811143,296667.92021351773
3210,2024-12-31,Miscellaneous financial loss,2015,6,2819720.284991809,2142612.371765346,677107.9132264634
3210,2024-12-31,Miscellaneous financial loss,2015,7,3196763.176988644,3126264.2537869727,70498.92320167134
3210,2024-12-31,Miscellaneous financial loss,2015,8,3268456.554940216,3175071.395590515,93385.15934970044
3210,2024-12-31,Miscellaneous financial loss,2015,9,2938297.535345281,2902305.9362808885,35991.5990643925
3210,2024-12-31,Miscellaneous financial loss,2016,0,4271941.492547027,1455998.2260665656,2815943.266480461
