Transaction_ID,Policy_ID,Syndicate_Number,Year_of_Account,LOB_Code,LOB_Name,Currency,Transaction_Type,Transaction_Date,Quarter,Gross_Amount,Ceding_Commission,Net_Amount,Earned_Premium,Unearned_Premium,Country
PRM00017687,POL001707,4242,2025,D2,Direct Motor (Commercial),AUD,Written_Premium,2025-09-15,Q3,365606.56,50107.61,322529.16,274204.92,91401.64,DE
PRM00017688,POL001707,4242,2025,D2,Direct Motor (Commercial),AUD,Written_Premium,2025-12-15,Q4,365606.56,54777.54,288070.97,365606.56,0.0,DE
PRM00017689,POL001733,4242,2025,D2,Direct Motor (Commercial),AUD,Written_Premium,2025-03-15,Q1,730243.29,130896.37,596256.04,182560.82,547682.47,CA
PRM00017690,POL001733,4242,2025,D2,Direct Motor (Commercial),AUD,Written_Premium,2025-06-15,Q2,730243.29,83638.82,657054.47,365121.64,365121.64,CA
PRM00017691,POL001733,4242,2025,D2,Direct Motor (Commercial),AUD,Written_Premium,2025-09-15,Q3,730243.29,75022.11,625369.46,547682.47,182560.82,CA
PRM00017692,POL001733,4242,2025,D2,Direct Motor (Commercial),AUD,Written_Premium,2025-12-15,Q4,730243.29,134916.57,586437.94,730243.29,0.0,CA
PRM00017693,POL001836,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-03-15,Q1,500187.99,57888.93,407895.16,125047.0,375141.0,GB
PRM00017694,POL001836,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-06-15,Q2,500187.99,74151.73,450146.95,250094.0,250094.0,GB
PRM00017695,POL001836,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-09-15,Q3,500187.99,50992.45,424350.79,375141.0,125047.0,GB
PRM00017696,POL001836,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-12-15,Q4,500187.99,90256.36,421501.23,500187.99,0.0,GB
PRM00017697,POL002117,4242,2025,D2,Direct Motor (Commercial),EUR,Written_Premium,2025-03-15,Q1,363860.11,59306.7,320668.69,90965.03,272895.08,AU
PRM00017698,POL002117,4242,2025,D2,Direct Motor (Commercial),EUR,Written_Premium,2025-06-15,Q2,363860.11,56950.31,321011.14,181930.05,181930.05,AU
PRM00017699,POL002117,4242,2025,D2,Direct Motor (Commercial),EUR,Written_Premium,2025-09-15,Q3,363860.11,44033.84,301064.55,272895.08,90965.03,AU
PRM00017700,POL002117,4242,2025,D2,Direct Motor (Commercial),EUR,Written_Premium,2025-12-15,Q4,363860.11,37608.44,316748.42,363860.11,0.0,AU
PRM00017701,POL002693,4242,2025,D2,Direct Motor (Commercial),CHF,Written_Premium,2025-03-15,Q1,1073189.03,190736.23,891665.53,268297.26,804891.78,US
PRM00017702,POL002693,4242,2025,D2,Direct Motor (Commercial),CHF,Written_Premium,2025-06-15,Q2,1073189.03,149798.21,864471.81,536594.52,536594.52,US
PRM00017703,POL002693,4242,2025,D2,Direct Motor (Commercial),CHF,Written_Premium,2025-09-15,Q3,1073189.03,128901.72,873772.69,804891.78,268297.26,US
PRM00017704,POL002693,4242,2025,D2,Direct Motor (Commercial),CHF,Written_Premium,2025-12-15,Q4,1073189.03,139934.11,897884.4,1073189.03,0.0,US
PRM00017705,POL003196,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-03-15,Q1,923356.99,164956.18,788658.13,230839.25,692517.74,DE
PRM00017706,POL003196,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-06-15,Q2,923356.99,139792.12,823902.72,461678.49,461678.49,DE
PRM00017707,POL003196,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-09-15,Q3,923356.99,110555.74,781156.28,692517.74,230839.25,DE
PRM00017708,POL003196,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-12-15,Q4,923356.99,100465.13,785732.44,923356.99,0.0,DE
PRM00017709,POL004066,4242,2025,D2,Direct Motor (Commercial),GBP,Written_Premium,2025-03-15,Q1,593194.25,102345.93,514532.27,148298.56,444895.69,AU
PRM00017710,POL004066,4242,2025,D2,Direct Motor (Commercial),GBP,Written_Premium,2025-06-15,Q2,593194.25,98693.28,455806.47,296597.13,296597.13,AU
PRM00017711,POL004066,4242,2025,D2,Direct Motor (Commercial),GBP,Written_Premium,2025-09-15,Q3,593194.25,61946.83,508450.07,444895.69,148298.56,AU
PRM00017712,POL004066,4242,2025,D2,Direct Motor (Commercial),GBP,Written_Premium,2025-12-15,Q4,593194.25,106670.13,447800.06,593194.25,0.0,AU
PRM00017713,POL004125,4242,2025,D2,Direct Motor (Commercial),AUD,Written_Premium,2025-03-15,Q1,42371.12,4872.39,36801.13,10592.78,31778.34,DE
PRM00017714,POL004125,4242,2025,D2,Direct Motor (Commercial),AUD,Written_Premium,2025-06-15,Q2,42371.12,8337.91,35086.69,21185.56,21185.56,DE
PRM00017715,POL004125,4242,2025,D2,Direct Motor (Commercial),AUD,Written_Premium,2025-09-15,Q3,42371.12,4886.71,33820.18,31778.34,10592.78,DE
PRM00017716,POL004125,4242,2025,D2,Direct Motor (Commercial),AUD,Written_Premium,2025-12-15,Q4,42371.12,7548.09,35230.9,42371.12,0.0,DE
PRM00017717,POL004572,4242,2025,D2,Direct Motor (Commercial),CHF,Written_Premium,2025-03-15,Q1,78119.63,8263.46,62203.77,19529.91,58589.73,US
PRM00017718,POL004572,4242,2025,D2,Direct Motor (Commercial),CHF,Written_Premium,2025-06-15,Q2,78119.63,13692.74,62407.21,39059.82,39059.82,US
PRM00017719,POL004572,4242,2025,D2,Direct Motor (Commercial),CHF,Written_Premium,2025-09-15,Q3,78119.63,11189.29,69195.04,58589.73,19529.91,US
PRM00017720,POL004572,4242,2025,D2,Direct Motor (Commercial),CHF,Written_Premium,2025-12-15,Q4,78119.63,15503.96,67462.58,78119.63,0.0,US
PRM00017721,POL004937,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-03-15,Q1,797129.15,98854.04,626919.69,199282.29,597846.86,AU
PRM00017722,POL004937,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-06-15,Q2,797129.15,103966.84,617044.35,398564.57,398564.57,AU
PRM00017723,POL004937,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-09-15,Q3,797129.15,93968.18,628455.38,597846.86,199282.29,AU
PRM00017724,POL004937,4242,2025,D2,Direct Motor (Commercial),USD,Written_Premium,2025-12-15,Q4,797129.15,132314.37,671079.43,797129.15,0.0,AU
PRM00017725,POL000127,4242,2025,E1,Energy Offshore,AUD,Written_Premium,2025-03-15,Q1,301471.06,40424.31,234996.73,75367.76,226103.29,GB
PRM00017726,POL000127,4242,2025,E1,Energy Offshore,AUD,Written_Premium,2025-06-15,Q2,301471.06,48959.56,232021.48,150735.53,150735.53,GB
PRM00017727,POL000127,4242,2025,E1,Energy Offshore,AUD,Written_Premium,2025-09-15,Q3,301471.06,34556.01,243439.39,226103.29,75367.76,GB
PRM00017728,POL000127,4242,2025,E1,Energy Offshore,AUD,Written_Premium,2025-12-15,Q4,301471.06,47251.67,259036.99,301471.06,0.0,GB
PRM00017729,POL000284,4242,2025,E1,Energy Offshore,USD,Written_Premium,2025-03-15,Q1,332768.35,56137.36,268466.78,83192.09,249576.26,GB
PRM00017730,POL000284,4242,2025,E1,Energy Offshore,USD,Written_Premium,2025-06-15,Q2,332768.35,55061.59,260125.69,166384.17,166384.17,GB
PRM00017731,POL000284,4242,2025,E1,Energy Offshore,USD,Written_Premium,2025-09-15,Q3,332768.35,49707.1,280288.01,249576.26,83192.09,GB
PRM00017732,POL000284,4242,2025,E1,Energy Offshore,USD,Written_Premium,2025-12-15,Q4,332768.35,58048.31,253548.97,332768.35,0.0,GB
PRM00017733,POL000329,4242,2025,E1,Energy Offshore,CAD,Written_Premium,2025-03-15,Q1,284237.79,31298.6,216327.09,71059.45,213178.34,US
PRM00017734,POL000329,4242,2025,E1,Energy Offshore,CAD,Written_Premium,2025-06-15,Q2,284237.79,43956.49,237483.0,142118.89,142118.89,US
PRM00017735,POL000329,4242,2025,E1,Energy Offshore,CAD,Written_Premium,2025-09-15,Q3,284237.79,28736.88,241177.22,213178.34,71059.45,US
PRM00017736,POL000329,4242,2025,E1,Energy Offshore,CAD,Written_Premium,2025-12-15,Q4,284237.79,50120.35,218150.09,284237.79,0.0,US
PRM00017737,POL002257,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-03-15,Q1,221181.14,29579.15,194085.52,55295.28,165885.85,FR
PRM00017738,POL002257,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-06-15,Q2,221181.14,37317.68,175993.07,110590.57,110590.57,FR
PRM00017739,POL002257,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-09-15,Q3,221181.14,38535.13,195322.88,165885.85,55295.28,FR
PRM00017740,POL002257,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-12-15,Q4,221181.14,28959.69,188588.45,221181.14,0.0,FR
PRM00017741,POL002454,4242,2025,E1,Energy Offshore,CHF,Written_Premium,2025-03-15,Q1,303604.1,33196.66,230375.53,75901.02,227703.07,JP
PRM00017742,POL002454,4242,2025,E1,Energy Offshore,CHF,Written_Premium,2025-06-15,Q2,303604.1,48159.42,250128.37,151802.05,151802.05,JP
PRM00017743,POL002454,4242,2025,E1,Energy Offshore,CHF,Written_Premium,2025-09-15,Q3,303604.1,54955.02,263237.65,227703.07,75901.02,JP
PRM00017744,POL002454,4242,2025,E1,Energy Offshore,CHF,Written_Premium,2025-12-15,Q4,303604.1,39064.61,251031.82,303604.1,0.0,JP
PRM00017745,POL002910,4242,2025,E1,Energy Offshore,CHF,Written_Premium,2025-03-15,Q1,161888.67,28424.03,127996.13,40472.17,121416.5,FR
PRM00017746,POL002910,4242,2025,E1,Energy Offshore,CHF,Written_Premium,2025-06-15,Q2,161888.67,22048.61,122870.19,80944.34,80944.34,FR
PRM00017747,POL002910,4242,2025,E1,Energy Offshore,CHF,Written_Premium,2025-09-15,Q3,161888.67,18301.33,136234.67,121416.5,40472.17,FR
PRM00017748,POL002910,4242,2025,E1,Energy Offshore,CHF,Written_Premium,2025-12-15,Q4,161888.67,24230.71,125510.44,161888.67,0.0,FR
PRM00017749,POL003128,4242,2025,E1,Energy Offshore,GBP,Written_Premium,2025-03-15,Q1,164238.64,16543.45,127343.25,41059.66,123178.98,DE
PRM00017750,POL003128,4242,2025,E1,Energy Offshore,GBP,Written_Premium,2025-06-15,Q2,164238.64,28735.85,125486.92,82119.32,82119.32,DE
PRM00017751,POL003128,4242,2025,E1,Energy Offshore,GBP,Written_Premium,2025-09-15,Q3,164238.64,23033.64,129061.74,123178.98,41059.66,DE
PRM00017752,POL003128,4242,2025,E1,Energy Offshore,GBP,Written_Premium,2025-12-15,Q4,164238.64,25447.08,135781.48,164238.64,0.0,DE
PRM00017753,POL003129,4242,2025,E1,Energy Offshore,EUR,Written_Premium,2025-03-15,Q1,21552.4,4273.74,18662.92,5388.1,16164.3,GB
PRM00017754,POL003129,4242,2025,E1,Energy Offshore,EUR,Written_Premium,2025-06-15,Q2,21552.4,4177.57,18032.76,10776.2,10776.2,GB
PRM00017755,POL003129,4242,2025,E1,Energy Offshore,EUR,Written_Premium,2025-09-15,Q3,21552.4,3745.34,19057.96,16164.3,5388.1,GB
PRM00017756,POL003129,4242,2025,E1,Energy Offshore,EUR,Written_Premium,2025-12-15,Q4,21552.4,2243.76,19123.83,21552.4,0.0,GB
PRM00017757,POL003222,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-03-15,Q1,281880.81,34157.48,241220.19,70470.2,211410.61,GB
PRM00017758,POL003222,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-06-15,Q2,281880.81,49987.08,216033.14,140940.41,140940.41,GB
PRM00017759,POL003222,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-09-15,Q3,281880.81,55054.14,250587.5,211410.61,70470.2,GB
PRM00017760,POL003222,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-12-15,Q4,281880.81,46638.67,217978.25,281880.81,0.0,GB
PRM00017761,POL003614,4242,2025,E1,Energy Offshore,USD,Written_Premium,2025-03-15,Q1,184301.47,28862.54,147740.06,46075.37,138226.1,JP
PRM00017762,POL003614,4242,2025,E1,Energy Offshore,USD,Written_Premium,2025-06-15,Q2,184301.47,35584.27,149468.19,92150.74,92150.74,JP
PRM00017763,POL003614,4242,2025,E1,Energy Offshore,USD,Written_Premium,2025-09-15,Q3,184301.47,31216.05,155836.53,138226.1,46075.37,JP
PRM00017764,POL003614,4242,2025,E1,Energy Offshore,USD,Written_Premium,2025-12-15,Q4,184301.47,23425.0,153030.03,184301.47,0.0,JP
PRM00017765,POL004514,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-03-15,Q1,302872.57,42704.43,244174.1,75718.14,227154.43,US
PRM00017766,POL004514,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-06-15,Q2,302872.57,56455.61,233503.78,151436.29,151436.29,US
PRM00017767,POL004514,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-09-15,Q3,302872.57,42716.96,227461.2,227154.43,75718.14,US
PRM00017768,POL004514,4242,2025,E1,Energy Offshore,JPY,Written_Premium,2025-12-15,Q4,302872.57,38219.2,255400.94,302872.57,0.0,US
PRM00017769,POL000053,4242,2026,A1,Direct Accident & Health,GBP,Written_Premium,2026-03-15,Q1,754470.4,82050.34,596542.53,188617.6,565852.8,AU
PRM00017770,POL000053,4242,2026,A1,Direct Accident & Health,GBP,Written_Premium,2026-06-15,Q2,754470.4,141857.7,644148.19,377235.2,377235.2,AU
PRM00017771,POL000053,4242,2026,A1,Direct Accident & Health,GBP,Written_Premium,2026-09-15,Q3,754470.4,80750.12,678160.98,565852.8,188617.6,AU
PRM00017772,POL000053,4242,2026,A1,Direct Accident & Health,GBP,Written_Premium,2026-12-15,Q4,754470.4,146755.18,581887.92,754470.4,0.0,AU
PRM00017773,POL001328,4242,2026,A1,Direct Accident & Health,AUD,Written_Premium,2026-03-15,Q1,3856.06,741.08,3210.14,964.01,2892.04,GB
PRM00017774,POL001328,4242,2026,A1,Direct Accident & Health,AUD,Written_Premium,2026-06-15,Q2,3856.06,743.98,3451.97,1928.03,1928.03,GB
PRM00017775,POL001328,4242,2026,A1,Direct Accident & Health,AUD,Written_Premium,2026-09-15,Q3,3856.06,653.05,3060.53,2892.04,964.01,GB
PRM00017776,POL001328,4242,2026,A1,Direct Accident & Health,AUD,Written_Premium,2026-12-15,Q4,3856.06,742.16,3223.75,3856.06,0.0,GB
PRM00017777,POL002728,4242,2026,A1,Direct Accident & Health,CAD,Written_Premium,2026-03-15,Q1,463144.96,62132.82,379318.36,115786.24,347358.72,DE
PRM00017778,POL002728,4242,2026,A1,Direct Accident & Health,CAD,Written_Premium,2026-06-15,Q2,463144.96,65127.54,412334.95,231572.48,231572.48,DE
PRM00017779,POL002728,4242,2026,A1,Direct Accident & Health,CAD,Written_Premium,2026-09-15,Q3,463144.96,84284.65,349538.38,347358.72,115786.24,DE
PRM00017780,POL002728,4242,2026,A1,Direct Accident & Health,CAD,Written_Premium,2026-12-15,Q4,463144.96,46770.96,352178.3,463144.96,0.0,DE
PRM00017781,POL004182,4242,2026,A1,Direct Accident & Health,CHF,Written_Premium,2026-03-15,Q1,184241.67,29670.04,160690.41,46060.42,138181.25,US
PRM00017782,POL004182,4242,2026,A1,Direct Accident & Health,CHF,Written_Premium,2026-06-15,Q2,184241.67,27911.66,152958.94,92120.83,92120.83,US
PRM00017783,POL004182,4242,2026,A1,Direct Accident & Health,CHF,Written_Premium,2026-09-15,Q3,184241.67,22853.75,150874.37,138181.25,46060.42,US
PRM00017784,POL004182,4242,2026,A1,Direct Accident & Health,CHF,Written_Premium,2026-12-15,Q4,184241.67,23156.34,145753.94,184241.67,0.0,US
PRM00017785,POL000161,4242,2026,A2,Accident & Health Reinsurance,GBP,Written_Premium,2026-03-15,Q1,735885.75,102373.48,557162.47,183971.44,551914.31,FR
PRM00017786,POL000161,4242,2026,A2,Accident & Health Reinsurance,GBP,Written_Premium,2026-06-15,Q2,735885.75,143862.6,652833.24,367942.88,367942.88,FR
PRM00017787,POL000161,4242,2026,A2,Accident & Health Reinsurance,GBP,Written_Premium,2026-09-15,Q3,735885.75,132184.6,614668.2,551914.31,183971.44,FR
PRM00017788,POL000161,4242,2026,A2,Accident & Health Reinsurance,GBP,Written_Premium,2026-12-15,Q4,735885.75,133417.96,659442.42,735885.75,0.0,FR
PRM00017789,POL000838,4242,2026,A2,Accident & Health Reinsurance,EUR,Written_Premium,2026-03-15,Q1,1154221.62,148154.03,928734.36,288555.41,865666.22,CA
PRM00017790,POL000838,4242,2026,A2,Accident & Health Reinsurance,EUR,Written_Premium,2026-06-15,Q2,1154221.62,199570.21,976967.59,577110.81,577110.81,CA
PRM00017791,POL000838,4242,2026,A2,Accident & Health Reinsurance,EUR,Written_Premium,2026-09-15,Q3,1154221.62,210624.54,925740.08,865666.22,288555.41,CA
PRM00017792,POL000838,4242,2026,A2,Accident & Health Reinsurance,EUR,Written_Premium,2026-12-15,Q4,1154221.62,151266.82,967021.38,1154221.62,0.0,CA
PRM00017793,POL000843,4242,2026,A2,Accident & Health Reinsurance,AUD,Written_Premium,2026-03-15,Q1,920976.8,105530.85,696199.73,230244.2,690732.6,GB
PRM00017794,POL000843,4242,2026,A2,Accident & Health Reinsurance,AUD,Written_Premium,2026-06-15,Q2,920976.8,114582.01,712604.58,460488.4,460488.4,GB
PRM00017795,POL000843,4242,2026,A2,Accident & Health Reinsurance,AUD,Written_Premium,2026-09-15,Q3,920976.8,92712.45,798211.81,690732.6,230244.2,GB
PRM00017796,POL000843,4242,2026,A2,Accident & Health Reinsurance,AUD,Written_Premium,2026-12-15,Q4,920976.8,142126.2,783146.14,920976.8,0.0,GB
PRM00017797,POL001387,4242,2026,A2,Accident & Health Reinsurance,CAD,Written_Premium,2026-03-15,Q1,1021178.08,118768.17,805202.79,255294.52,765883.56,CA
PRM00017798,POL001387,4242,2026,A2,Accident & Health Reinsurance,CAD,Written_Premium,2026-06-15,Q2,1021178.08,108256.35,918673.31,510589.04,510589.04,CA
PRM00017799,POL001387,4242,2026,A2,Accident & Health Reinsurance,CAD,Written_Premium,2026-09-15,Q3,1021178.08,112644.83,779725.37,765883.56,255294.52,CA
PRM00017800,POL001387,4242,2026,A2,Accident & Health Reinsurance,CAD,Written_Premium,2026-12-15,Q4,1021178.08,164835.35,816720.27,1021178.08,0.0,CA
PRM00017801,POL001602,4242,2026,A2,Accident & Health Reinsurance,JPY,Written_Premium,2026-03-15,Q1,68209.98,12875.17,59665.17,17052.5,51157.49,US
PRM00017802,POL001602,4242,2026,A2,Accident & Health Reinsurance,JPY,Written_Premium,2026-06-15,Q2,68209.98,12742.67,58678.97,34104.99,34104.99,US
PRM00017803,POL001602,4242,2026,A2,Accident & Health Reinsurance,JPY,Written_Premium,2026-09-15,Q3,68209.98,7719.94,51808.33,51157.49,17052.5,US
PRM00017804,POL001602,4242,2026,A2,Accident & Health Reinsurance,JPY,Written_Premium,2026-12-15,Q4,68209.98,7261.84,59360.89,68209.98,0.0,US
PRM00017805,POL002466,4242,2026,A2,Accident & Health Reinsurance,USD,Written_Premium,2026-03-15,Q1,1097116.98,181805.18,984275.93,274279.25,822837.74,US
PRM00017806,POL002466,4242,2026,A2,Accident & Health Reinsurance,USD,Written_Premium,2026-06-15,Q2,1097116.98,180312.08,863858.41,548558.49,548558.49,US
PRM00017807,POL002466,4242,2026,A2,Accident & Health Reinsurance,USD,Written_Premium,2026-09-15,Q3,1097116.98,119532.46,883003.57,822837.74,274279.25,US
PRM00017808,POL002466,4242,2026,A2,Accident & Health Reinsurance,USD,Written_Premium,2026-12-15,Q4,1097116.98,131620.72,926251.22,1097116.98,0.0,US
PRM00017809,POL002629,4242,2026,A2,Accident & Health Reinsurance,JPY,Written_Premium,2026-03-15,Q1,350035.0,38362.53,303087.11,87508.75,262526.25,CA
PRM00017810,POL002629,4242,2026,A2,Accident & Health Reinsurance,JPY,Written_Premium,2026-06-15,Q2,350035.0,59385.21,301188.91,175017.5,175017.5,CA
PRM00017811,POL002629,4242,2026,A2,Accident & Health Reinsurance,JPY,Written_Premium,2026-09-15,Q3,350035.0,68798.57,296684.07,262526.25,87508.75,CA
PRM00017812,POL002629,4242,2026,A2,Accident & Health Reinsurance,JPY,Written_Premium,2026-12-15,Q4,350035.0,62605.59,267005.19,350035.0,0.0,CA
PRM00017813,POL002955,4242,2026,A2,Accident & Health Reinsurance,CAD,Written_Premium,2026-03-15,Q1,1213712.81,235835.4,950077.31,303428.2,910284.61,US
PRM00017814,POL002955,4242,2026,A2,Accident & Health Reinsurance,CAD,Written_Premium,2026-06-15,Q2,1213712.81,181213.49,1084530.26,606856.4,606856.4,US
PRM00017815,POL002955,4242,2026,A2,Accident & Health Reinsurance,CAD,Written_Premium,2026-09-15,Q3,1213712.81,143140.86,916748.9,910284.61,303428.2,US
PRM00017816,POL002955,4242,2026,A2,Accident & Health Reinsurance,CAD,Written_Premium,2026-12-15,Q4,1213712.81,157426.34,938753.86,1213712.81,0.0,US
PRM00017817,POL002999,4242,2026,A2,Accident & Health Reinsurance,EUR,Written_Premium,2026-03-15,Q1,383447.63,63960.23,303597.04,95861.91,287585.72,FR
PRM00017818,POL002999,4242,2026,A2,Accident & Health Reinsurance,EUR,Written_Premium,2026-06-15,Q2,383447.63,40754.32,338949.89,191723.82,191723.82,FR
PRM00017819,POL002999,4242,2026,A2,Accident & Health Reinsurance,EUR,Written_Premium,2026-09-15,Q3,383447.63,40241.86,303188.47,287585.72,95861.91,FR
PRM00017820,POL002999,4242,2026,A2,Accident & Health Reinsurance,EUR,Written_Premium,2026-12-15,Q4,383447.63,47558.8,288937.77,383447.63,0.0,FR
PRM00017821,POL003161,4242,2026,A2,Accident & Health Reinsurance,GBP,Written_Premium,2026-03-15,Q1,524478.68,61113.97,457464.64,131119.67,393359.01,FR
PRM00017822,POL003161,4242,2026,A2,Accident & Health Reinsurance,GBP,Written_Premium,2026-06-15,Q2,524478.68,54416.14,395186.34,262239.34,262239.34,FR
PRM00017823,POL003161,4242,2026,A2,Accident & Health Reinsurance,GBP,Written_Premium,2026-09-15,Q3,524478.68,85700.93,400354.65,393359.01,131119.67,FR
PRM00017824,POL003161,4242,2026,A2,Accident & Health Reinsurance,GBP,Written_Premium,2026-12-15,Q4,524478.68,71936.39,393527.49,524478.68,0.0,FR
PRM00017825,POL003283,4242,2026,A2,Accident & Health Reinsurance,USD,Written_Premium,2026-03-15,Q1,948242.33,129186.63,756418.85,237060.58,711181.75,DE
PRM00017826,POL003283,4242,2026,A2,Accident & Health Reinsurance,USD,Written_Premium,2026-06-15,Q2,948242.33,152923.09,782171.31,474121.17,474121.17,DE
PRM00017827,POL003283,4242,2026,A2,Accident & Health Reinsurance,USD,Written_Premium,2026-09-15,Q3,948242.33,159164.86,844294.45,711181.75,237060.58,DE
PRM00017828,POL003283,4242,2026,A2,Accident & Health Reinsurance,USD,Written_Premium,2026-12-15,Q4,948242.33,170225.94,843966.6,948242.33,0.0,DE
PRM00017829,POL003662,4242,2026,A2,Accident & Health Reinsurance,USD,Written_Premium,2026-03-15,Q1,1175827.93,123958.81,1056541.19,293956.98,881870.95,FR
PRM00017830,POL003662,4242,2026,A2,Accident & Health Reinsurance,USD,Written_Premium,2026-06-15,Q2,1175827.93,155451.44,930676.86,587913.96,587913.96,FR
