reporting_period,Policy_ID,Syndicate_Number,Year_of_Account,LOB_Code,LOB_Name,Currency,Inception_Date,Expiry_Date,Gross_Written_Premium,Net_Written_Premium,Broker,Country,Risk_Code
2025-11-30,POL003942,33,2022,A2,Accident & Health Reinsurance,EUR,2022-11-14,2023-11-14,264770.86,185635.41,Broker_38,US,5
2025-11-30,POL003943,1183,2018,D2,Direct Motor (Commercial),AUD,2018-12-19,2019-12-19,1973487.67,1689326.24,Broker_3,US,4
2025-11-30,POL003944,33,2020,A2,Accident & Health Reinsurance,USD,2020-06-02,2021-06-02,1029231.07,759416.47,Broker_20,US,4
2025-11-30,POL003945,33,2022,D1,Direct Motor (Private Car),CHF,2022-06-02,2023-06-02,2674706.51,2295189.09,Broker_24,FR,7
2025-11-30,POL003946,5000,2021,D2,Direct Motor (Commercial),GBP,2021-07-06,2022-07-06,517525.04,388449.53,Broker_24,US,8
2025-11-30,POL003947,2010,2020,A1,Direct Accident & Health,CAD,2020-12-11,2021-12-11,4540567.94,4166924.09,Broker_10,AU,1
2025-11-30,POL003948,623,2018,D2,Direct Motor (Commercial),USD,2018-06-26,2019-06-26,3429949.46,2990729.03,Broker_11,JP,6
2025-11-30,POL003949,2791,2023,A2,Accident & Health Reinsurance,CHF,2023-02-15,2024-02-15,1546329.05,1324366.45,Broker_3,GB,1
2025-11-30,POL003950,2525,2023,D1,Direct Motor (Private Car),GBP,2023-09-11,2024-09-10,559558.37,487207.26,Broker_36,DE,3
2025-11-30,POL003951,2010,2022,A2,Accident & Health Reinsurance,CAD,2022-04-16,2023-04-16,4123477.9,3774275.1,Broker_2,DE,9
2025-11-30,POL003952,33,2025,A1,Direct Accident & Health,EUR,2025-10-23,2026-10-23,4666726.9,4054971.08,Broker_2,DE,8
2025-11-30,POL003953,33,2026,E1,Energy Offshore,CAD,2026-08-11,2027-08-11,2695703.68,2266129.88,Broker_21,US,7
2025-11-30,POL003954,1183,2019,E1,Energy Offshore,EUR,2019-04-26,2020-04-25,2898246.42,2216402.14,Broker_16,CA,1
2025-11-30,POL003955,4242,2023,E1,Energy Offshore,USD,2023-02-17,2024-02-17,1346937.06,1273436.33,Broker_40,CA,9
2025-11-30,POL003956,1910,2019,D1,Direct Motor (Private Car),GBP,2019-06-23,2020-06-22,1891688.27,1479992.38,Broker_1,US,8
2025-11-30,POL003957,1910,2024,A2,Accident & Health Reinsurance,USD,2024-04-09,2025-04-09,4672689.17,4298030.17,Broker_29,AU,9
2025-11-30,POL003958,2987,2021,D1,Direct Motor (Private Car),EUR,2021-05-26,2022-05-26,4966332.83,4017072.3,Broker_10,AU,1
2025-11-30,POL003959,4242,2023,E1,Energy Offshore,EUR,2023-11-25,2024-11-24,270738.42,228691.54,Broker_37,JP,3
2025-11-30,POL003960,33,2018,E1,Energy Offshore,USD,2018-01-24,2019-01-24,183084.31,171083.58,Broker_50,JP,6
2025-11-30,POL003961,4242,2020,A2,Accident & Health Reinsurance,USD,2020-06-10,2021-06-10,3537528.67,2548991.8,Broker_4,JP,3
2025-11-30,POL003962,4242,2026,A2,Accident & Health Reinsurance,JPY,2026-08-10,2027-08-10,4423142.41,4051985.06,Broker_35,AU,6
2025-11-30,POL003963,1183,2026,A2,Accident & Health Reinsurance,JPY,2026-05-12,2027-05-12,699176.28,532403.01,Broker_42,US,2
2025-11-30,POL003964,1910,2024,D2,Direct Motor (Commercial),EUR,2024-09-16,2025-09-16,2811926.68,1984127.28,Broker_49,US,8
2025-11-30,POL003965,33,2019,D1,Direct Motor (Private Car),GBP,2019-11-24,2020-11-23,1772201.5,1415205.34,Broker_6,US,1
2025-11-30,POL003966,2010,2024,D1,Direct Motor (Private Car),AUD,2024-06-03,2025-06-03,873031.87,687283.39,Broker_10,GB,1
2025-11-30,POL003967,2525,2023,A2,Accident & Health Reinsurance,JPY,2023-09-10,2024-09-09,1445460.72,1058548.21,Broker_35,FR,1
2025-11-30,POL003968,2010,2022,D1,Direct Motor (Private Car),CHF,2022-03-21,2023-03-21,3856782.12,3318014.87,Broker_7,JP,2
2025-11-30,POL003969,1183,2024,D1,Direct Motor (Private Car),AUD,2024-07-10,2025-07-10,2674939.78,2201968.62,Broker_45,GB,4
2025-11-30,POL003970,1910,2023,A1,Direct Accident & Health,USD,2023-09-08,2024-09-07,1695241.43,1280768.93,Broker_18,US,9
2025-11-30,POL003971,33,2019,D2,Direct Motor (Commercial),GBP,2019-12-16,2020-12-15,2741949.62,2398548.94,Broker_28,DE,5
2025-11-30,POL003972,1183,2018,E1,Energy Offshore,GBP,2018-05-03,2019-05-03,3957331.09,3013615.7,Broker_30,DE,7
2025-11-30,POL003973,33,2022,D1,Direct Motor (Private Car),GBP,2022-07-14,2023-07-14,4265155.31,3769194.56,Broker_41,GB,9
2025-11-30,POL003974,2525,2018,D1,Direct Motor (Private Car),GBP,2018-07-18,2019-07-18,2747823.36,2092297.1,Broker_27,FR,6
2025-11-30,POL003975,4242,2025,A1,Direct Accident & Health,GBP,2025-02-22,2026-02-22,814163.61,648148.71,Broker_20,JP,2
2025-11-30,POL003976,2525,2026,A1,Direct Accident & Health,CHF,2026-09-13,2027-09-13,3193295.62,2687044.31,Broker_5,CA,2
2025-11-30,POL003977,2525,2020,A1,Direct Accident & Health,JPY,2020-01-20,2021-01-19,3729774.44,2719926.67,Broker_12,JP,5
2025-11-30,POL003978,2010,2018,E1,Energy Offshore,EUR,2018-08-12,2019-08-12,825348.77,683928.1,Broker_24,US,8
2025-11-30,POL003979,1910,2021,D1,Direct Motor (Private Car),GBP,2021-09-26,2022-09-26,4765487.38,3955715.3,Broker_1,JP,9
2025-11-30,POL003980,1910,2018,E1,Energy Offshore,CAD,2018-06-25,2019-06-25,2142239.02,1910917.92,Broker_42,JP,5
2025-11-30,POL003981,2987,2026,A2,Accident & Health Reinsurance,USD,2026-10-27,2027-10-27,1806092.2,1613684.29,Broker_3,US,7
2025-11-30,POL003982,2010,2023,D1,Direct Motor (Private Car),CAD,2023-07-13,2024-07-12,2276426.45,1721614.18,Broker_8,CA,5
2025-11-30,POL003983,4242,2020,A1,Direct Accident & Health,CAD,2020-03-11,2021-03-11,1284194.3,963895.77,Broker_14,GB,3
2025-11-30,POL003984,1910,2026,D2,Direct Motor (Commercial),AUD,2026-06-10,2027-06-10,1784314.99,1351518.34,Broker_45,CA,7
2025-11-30,POL003985,2525,2026,E1,Energy Offshore,USD,2026-08-26,2027-08-26,2541176.04,2353595.95,Broker_8,US,9
2025-11-30,POL003986,5000,2021,D2,Direct Motor (Commercial),EUR,2021-11-08,2022-11-08,3516045.9,3057488.63,Broker_38,US,9
2025-11-30,POL003987,1183,2020,D2,Direct Motor (Commercial),EUR,2020-01-14,2021-01-13,3442533.0,2645973.8,Broker_48,GB,5
2025-11-30,POL003988,2525,2021,A2,Accident & Health Reinsurance,CAD,2021-06-23,2022-06-23,2505378.2,1951695.89,Broker_46,FR,5
2025-11-30,POL003989,2791,2023,D2,Direct Motor (Commercial),EUR,2023-07-02,2024-07-01,4664394.18,3332331.91,Broker_3,DE,8
2025-11-30,POL003990,5000,2018,D2,Direct Motor (Commercial),CAD,2018-05-19,2019-05-19,2576617.28,1819704.96,Broker_30,US,7
2025-11-30,POL003991,1910,2026,D2,Direct Motor (Commercial),CHF,2026-02-20,2027-02-20,3755953.37,3420521.16,Broker_31,CA,8
2025-11-30,POL003992,4242,2026,E1,Energy Offshore,AUD,2026-09-15,2027-09-15,1560733.24,1314791.57,Broker_44,JP,1
2025-11-30,POL003993,4242,2019,D1,Direct Motor (Private Car),JPY,2019-01-14,2020-01-14,2494850.64,2283684.28,Broker_48,GB,9
2025-11-30,POL003994,5000,2021,D2,Direct Motor (Commercial),CHF,2021-08-07,2022-08-07,3685401.02,2750128.42,Broker_36,FR,8
2025-11-30,POL003995,2010,2020,D2,Direct Motor (Commercial),CAD,2020-10-16,2021-10-16,2198914.92,1668277.18,Broker_25,JP,1
2025-11-30,POL003996,2791,2021,A2,Accident & Health Reinsurance,JPY,2021-07-09,2022-07-09,2958999.09,2396470.55,Broker_20,CA,6
2025-11-30,POL003997,623,2025,D2,Direct Motor (Commercial),CAD,2025-04-03,2026-04-03,103518.38,73022.25,Broker_36,US,7
2025-11-30,POL003998,33,2022,D1,Direct Motor (Private Car),CAD,2022-04-09,2023-04-09,1817823.5,1606243.92,Broker_13,US,7
2025-11-30,POL003999,33,2019,D2,Direct Motor (Commercial),USD,2019-05-01,2020-04-30,1422959.23,1351444.77,Broker_9,US,2
2025-11-30,POL004000,2791,2019,D2,Direct Motor (Commercial),USD,2019-05-11,2020-05-10,1566532.54,1188131.16,Broker_31,CA,8
2025-11-30,POL004001,623,2026,A1,Direct Accident & Health,GBP,2026-12-19,2027-12-19,1457050.5,1240944.98,Broker_39,GB,1
2025-11-30,POL004002,2525,2023,E1,Energy Offshore,JPY,2023-05-12,2024-05-11,2783039.97,2450294.88,Broker_36,CA,2
2025-11-30,POL004003,2010,2021,E1,Energy Offshore,USD,2021-03-10,2022-03-10,643638.3,578160.41,Broker_44,JP,2
2025-11-30,POL004004,4242,2018,E1,Energy Offshore,EUR,2018-07-01,2019-07-01,1137675.57,1021006.97,Broker_30,GB,5
2025-11-30,POL004005,1183,2021,D2,Direct Motor (Commercial),USD,2021-10-16,2022-10-16,3679596.6,2758800.83,Broker_29,DE,6
2025-11-30,POL004006,2791,2024,A1,Direct Accident & Health,USD,2024-07-10,2025-07-10,4654242.05,3401799.31,Broker_27,US,1
2025-11-30,POL004007,1183,2024,A2,Accident & Health Reinsurance,EUR,2024-09-25,2025-09-25,4974557.24,3540033.16,Broker_11,JP,2
2025-11-30,POL004008,5000,2023,A1,Direct Accident & Health,JPY,2023-04-03,2024-04-02,3156399.61,2531568.52,Broker_14,AU,7
2025-11-30,POL004009,2987,2018,D1,Direct Motor (Private Car),CHF,2018-11-28,2019-11-28,3764563.33,2999804.65,Broker_40,GB,9
2025-11-30,POL004010,5000,2023,A1,Direct Accident & Health,GBP,2023-11-02,2024-11-01,179359.75,157326.62,Broker_3,US,8
2025-11-30,POL004011,5000,2026,A1,Direct Accident & Health,USD,2026-10-21,2027-10-21,2952877.06,2420264.63,Broker_34,CA,6
2025-11-30,POL004012,2791,2023,D2,Direct Motor (Commercial),EUR,2023-06-23,2024-06-22,156568.59,125668.13,Broker_44,CA,2
2025-11-30,POL004013,5000,2018,E1,Energy Offshore,CHF,2018-01-04,2019-01-04,1495776.34,1394820.3,Broker_21,US,6
2025-11-30,POL004014,4242,2018,E1,Energy Offshore,CAD,2018-12-18,2019-12-18,2971665.39,2515838.07,Broker_40,JP,2
2025-11-30,POL004015,2791,2026,D2,Direct Motor (Commercial),AUD,2026-06-10,2027-06-10,1671725.49,1308043.17,Broker_9,GB,7
2025-11-30,POL004016,33,2019,A1,Direct Accident & Health,CHF,2019-12-07,2020-12-06,3686285.95,2932013.59,Broker_16,US,8
2025-11-30,POL004017,1183,2019,A2,Accident & Health Reinsurance,AUD,2019-08-27,2020-08-26,3242670.62,2856674.39,Broker_20,DE,3
2025-11-30,POL004018,1910,2019,D1,Direct Motor (Private Car),AUD,2019-11-13,2020-11-12,217234.85,156332.88,Broker_27,CA,3
2025-11-30,POL004019,2010,2018,A2,Accident & Health Reinsurance,JPY,2018-07-20,2019-07-20,3973347.06,2850707.51,Broker_10,JP,4
2025-11-30,POL004020,5000,2023,A2,Accident & Health Reinsurance,CHF,2023-09-07,2024-09-06,1452475.45,1360150.01,Broker_46,JP,2
2025-11-30,POL004021,2525,2023,D1,Direct Motor (Private Car),AUD,2023-06-23,2024-06-22,3338027.92,2409459.38,Broker_31,JP,8
2025-11-30,POL004022,1910,2020,A1,Direct Accident & Health,AUD,2020-06-06,2021-06-06,858762.56,773860.14,Broker_49,US,5
2025-11-30,POL004023,2987,2020,E1,Energy Offshore,JPY,2020-03-27,2021-03-27,1938925.26,1702533.05,Broker_37,AU,3
2025-11-30,POL004024,2791,2022,E1,Energy Offshore,GBP,2022-08-01,2023-08-01,2725410.93,2031655.39,Broker_19,CA,6
2025-11-30,POL004025,33,2023,E1,Energy Offshore,AUD,2023-06-10,2024-06-09,3642103.45,2986874.31,Broker_30,FR,6
2025-11-30,POL004026,4242,2022,D1,Direct Motor (Private Car),AUD,2022-01-24,2023-01-24,4684778.09,3955463.81,Broker_34,FR,3
2025-11-30,POL004027,4242,2018,D1,Direct Motor (Private Car),GBP,2018-05-05,2019-05-05,291345.01,217519.67,Broker_29,CA,1
2025-11-30,POL004028,2010,2021,A1,Direct Accident & Health,USD,2021-10-20,2022-10-20,3547058.92,3307080.09,Broker_33,DE,9
2025-11-30,POL004029,33,2021,E1,Energy Offshore,JPY,2021-07-02,2022-07-02,769394.73,700858.17,Broker_29,US,4
2025-11-30,POL004030,2010,2018,D1,Direct Motor (Private Car),AUD,2018-08-14,2019-08-14,927056.07,773554.59,Broker_47,US,1
2025-11-30,POL004031,1910,2022,D2,Direct Motor (Commercial),GBP,2022-09-22,2023-09-22,872790.92,798398.85,Broker_39,DE,7
2025-11-30,POL004032,1910,2022,E1,Energy Offshore,JPY,2022-04-03,2023-04-03,4586704.55,3358928.84,Broker_14,AU,2
2025-11-30,POL004033,2791,2022,E1,Energy Offshore,EUR,2022-10-21,2023-10-21,1422924.34,999490.9,Broker_47,DE,5
2025-11-30,POL004034,2010,2026,A2,Accident & Health Reinsurance,EUR,2026-12-23,2027-12-23,3752477.35,3379667.66,Broker_49,GB,3
2025-11-30,POL004035,4242,2023,D1,Direct Motor (Private Car),CHF,2023-05-19,2024-05-18,1294175.45,912041.07,Broker_33,FR,9
2025-11-30,POL004036,1183,2020,A2,Accident & Health Reinsurance,CHF,2020-12-11,2021-12-11,3962604.86,3140931.84,Broker_46,JP,7
2025-11-30,POL004037,623,2024,A1,Direct Accident & Health,GBP,2024-01-06,2025-01-05,4890887.71,4490871.87,Broker_32,JP,5
2025-11-30,POL004038,2791,2021,A1,Direct Accident & Health,CAD,2021-11-12,2022-11-12,3620732.87,2564788.95,Broker_7,GB,2
2025-11-30,POL004039,2987,2022,D2,Direct Motor (Commercial),EUR,2022-10-21,2023-10-21,789888.5,650997.32,Broker_4,US,6
2025-11-30,POL004040,4242,2019,D2,Direct Motor (Commercial),USD,2019-09-12,2020-09-11,1871170.61,1726848.92,Broker_19,CA,9
2025-11-30,POL004041,4242,2023,D1,Direct Motor (Private Car),CAD,2023-10-21,2024-10-20,3543642.97,2727241.94,Broker_36,CA,3
2025-11-30,POL004042,5000,2018,A2,Accident & Health Reinsurance,JPY,2018-11-27,2019-11-27,3950930.03,3604291.97,Broker_8,DE,9
2025-11-30,POL004043,2791,2020,A1,Direct Accident & Health,CAD,2020-05-13,2021-05-13,4075892.55,2941499.63,Broker_20,US,7
2025-11-30,POL004044,1910,2025,D2,Direct Motor (Commercial),EUR,2025-05-10,2026-05-10,3171434.86,2835262.38,Broker_10,CA,2
2025-11-30,POL004045,2791,2025,D2,Direct Motor (Commercial),GBP,2025-07-05,2026-07-05,1963081.45,1585382.29,Broker_18,DE,2
2025-11-30,POL004046,2525,2021,A1,Direct Accident & Health,USD,2021-11-02,2022-11-02,1090812.45,790899.48,Broker_41,GB,7
2025-11-30,POL004047,4242,2018,A2,Accident & Health Reinsurance,USD,2018-08-24,2019-08-24,4605578.76,4171327.0,Broker_36,CA,2
2025-11-30,POL004048,2010,2021,D2,Direct Motor (Commercial),CAD,2021-04-05,2022-04-05,623290.55,465662.14,Broker_36,DE,1
2025-11-30,POL004049,33,2026,D2,Direct Motor (Commercial),CHF,2026-01-06,2027-01-06,2958009.78,2493842.27,Broker_42,GB,3
2025-11-30,POL004050,2987,2021,A2,Accident & Health Reinsurance,CAD,2021-02-10,2022-02-10,2202350.9,1631189.5,Broker_17,US,9
2025-11-30,POL004051,2791,2022,A1,Direct Accident & Health,CHF,2022-03-19,2023-03-19,389390.24,327409.0,Broker_19,GB,9
2025-11-30,POL004052,2791,2020,A1,Direct Accident & Health,AUD,2020-10-27,2021-10-27,2360833.23,2240757.75,Broker_2,FR,2
2025-11-30,POL004053,1183,2026,E1,Energy Offshore,EUR,2026-10-22,2027-10-22,669574.34,624896.17,Broker_31,US,5
2025-11-30,POL004054,5000,2021,D1,Direct Motor (Private Car),CAD,2021-09-09,2022-09-09,1228717.98,1073144.06,Broker_12,GB,4
2025-11-30,POL004055,623,2025,A1,Direct Accident & Health,GBP,2025-12-03,2026-12-03,3679545.78,3244149.35,Broker_6,FR,4
2025-11-30,POL004056,2987,2021,D2,Direct Motor (Commercial),GBP,2021-05-03,2022-05-03,4486216.52,4135035.13,Broker_19,JP,4
2025-11-30,POL004057,2010,2019,D2,Direct Motor (Commercial),GBP,2019-01-17,2020-01-17,222476.05,207277.07,Broker_10,JP,9
2025-11-30,POL004058,1183,2019,D1,Direct Motor (Private Car),CHF,2019-02-04,2020-02-04,127505.87,109735.1,Broker_40,AU,2
2025-11-30,POL004059,2525,2018,A2,Accident & Health Reinsurance,EUR,2018-12-04,2019-12-04,2229583.65,1807832.01,Broker_31,CA,5
2025-11-30,POL004060,5000,2026,D1,Direct Motor (Private Car),AUD,2026-04-10,2027-04-10,1871065.12,1502065.1,Broker_5,GB,9
2025-11-30,POL004061,2987,2023,D2,Direct Motor (Commercial),EUR,2023-05-06,2024-05-05,677668.99,560757.69,Broker_35,US,5
2025-11-30,POL004062,5000,2023,D2,Direct Motor (Commercial),AUD,2023-02-13,2024-02-13,1321292.52,972224.46,Broker_9,FR,7
2025-11-30,POL004063,2987,2023,E1,Energy Offshore,EUR,2023-07-19,2024-07-18,2919212.38,2237002.5,Broker_30,DE,2
2025-11-30,POL004064,2987,2026,A2,Accident & Health Reinsurance,CHF,2026-10-11,2027-10-11,702925.85,641154.13,Broker_19,DE,7
2025-11-30,POL004065,623,2020,A1,Direct Accident & Health,EUR,2020-06-10,2021-06-10,2551053.04,2199165.13,Broker_6,DE,1
2025-11-30,POL004066,4242,2025,D2,Direct Motor (Commercial),GBP,2025-08-24,2026-08-24,2756688.45,2290882.85,Broker_2,AU,5
2025-11-30,POL004067,4242,2024,A1,Direct Accident & Health,AUD,2024-10-23,2025-10-23,2292827.86,1689841.57,Broker_10,DE,7
2025-11-30,POL004068,2791,2019,E1,Energy Offshore,USD,2019-05-25,2020-05-24,3214619.5,2251238.32,Broker_50,CA,9
2025-11-30,POL004069,2525,2022,D2,Direct Motor (Commercial),CAD,2022-12-12,2023-12-12,4916547.68,3898737.26,Broker_40,CA,3
2025-11-30,POL004070,33,2018,D2,Direct Motor (Commercial),CAD,2018-09-16,2019-09-16,4549719.29,4277350.65,Broker_37,CA,7
2025-11-30,POL004071,33,2024,A2,Accident & Health Reinsurance,AUD,2024-02-17,2025-02-16,1143487.22,859016.03,Broker_18,DE,4
2025-11-30,POL004072,2010,2023,D2,Direct Motor (Commercial),EUR,2023-08-22,2024-08-21,438860.69,338114.98,Broker_47,DE,5
2025-11-30,POL004073,2525,2021,D2,Direct Motor (Commercial),EUR,2021-12-25,2022-12-25,4054545.44,2903633.12,Broker_46,GB,7
2025-11-30,POL004074,2010,2019,A2,Accident & Health Reinsurance,AUD,2019-08-09,2020-08-08,1338785.18,1145250.58,Broker_33,DE,3
2025-11-30,POL004075,2010,2018,D1,Direct Motor (Private Car),EUR,2018-02-25,2019-02-25,1575708.27,1366597.28,Broker_33,GB,7
2025-11-30,POL004076,2987,2023,E1,Energy Offshore,AUD,2023-10-14,2024-10-13,1480905.19,1354886.62,Broker_35,AU,8
2025-11-30,POL004077,5000,2026,E1,Energy Offshore,CAD,2026-07-10,2027-07-10,4813496.06,3916225.79,Broker_4,FR,8
2025-11-30,POL004078,2791,2025,D2,Direct Motor (Commercial),JPY,2025-03-02,2026-03-02,2008263.03,1609086.16,Broker_16,AU,8
2025-11-30,POL004079,4242,2019,D1,Direct Motor (Private Car),CHF,2019-07-06,2020-07-05,3861407.03,3440817.57,Broker_19,JP,4
2025-11-30,POL004080,33,2025,A1,Direct Accident & Health,CHF,2025-10-18,2026-10-18,3495459.74,2750251.12,Broker_48,FR,5
2025-11-30,POL004081,2010,2026,E1,Energy Offshore,CAD,2026-08-11,2027-08-11,1648615.4,1202071.68,Broker_35,CA,2
2025-11-30,POL004082,1183,2025,A1,Direct Accident & Health,USD,2025-06-16,2026-06-16,2385155.14,2112848.56,Broker_22,AU,5
2025-11-30,POL004083,2525,2024,D2,Direct Motor (Commercial),EUR,2024-10-07,2025-10-07,2901845.74,2282212.8,Broker_20,CA,4
2025-11-30,POL004084,623,2019,A1,Direct Accident & Health,AUD,2019-08-09,2020-08-08,144710.0,125884.51,Broker_37,DE,1
2025-11-30,POL004085,1910,2025,D2,Direct Motor (Commercial),USD,2025-12-12,2026-12-12,1312820.73,1213842.8,Broker_26,AU,8
2025-11-30,POL004086,5000,2022,D1,Direct Motor (Private Car),EUR,2022-07-21,2023-07-21,4659395.57,3934988.69,Broker_26,FR,8
2025-11-30,POL004087,2987,2022,A2,Accident & Health Reinsurance,CAD,2022-10-02,2023-10-02,4947315.62,4269843.89,Broker_2,US,2
2025-11-30,POL004088,1910,2020,D2,Direct Motor (Commercial),AUD,2020-02-22,2021-02-21,4708383.08,3794640.05,Broker_43,US,4
2025-11-30,POL004089,5000,2021,E1,Energy Offshore,CHF,2021-10-26,2022-10-26,2136561.64,1917027.51,Broker_34,FR,8
2025-11-30,POL004090,33,2019,A1,Direct Accident & Health,CHF,2019-10-06,2020-10-05,3240823.19,2665357.86,Broker_27,FR,9
2025-11-30,POL004091,1183,2020,D2,Direct Motor (Commercial),CHF,2020-02-16,2021-02-15,4243209.86,3989218.31,Broker_2,AU,4
2025-11-30,POL004092,1910,2024,D2,Direct Motor (Commercial),AUD,2024-05-08,2025-05-08,4363021.01,3986202.52,Broker_10,GB,9
2025-11-30,POL004093,1183,2024,A1,Direct Accident & Health,CHF,2024-03-08,2025-03-08,4788447.04,3810223.98,Broker_28,US,4
2025-11-30,POL004094,2987,2022,E1,Energy Offshore,EUR,2022-09-20,2023-09-20,1905832.6,1451722.55,Broker_17,GB,9
2025-11-30,POL004095,2791,2024,A1,Direct Accident & Health,CAD,2024-12-18,2025-12-18,1020036.19,845196.41,Broker_42,US,6
2025-11-30,POL004096,623,2023,D2,Direct Motor (Commercial),AUD,2023-11-03,2024-11-02,2838520.78,2309090.22,Broker_27,FR,6
2025-11-30,POL004097,2010,2024,D2,Direct Motor (Commercial),CHF,2024-06-25,2025-06-25,1714198.12,1320018.92,Broker_48,AU,7
2025-11-30,POL004098,5000,2023,E1,Energy Offshore,EUR,2023-06-16,2024-06-15,1837153.43,1428755.63,Broker_33,DE,8
2025-11-30,POL004099,1183,2025,A2,Accident & Health Reinsurance,EUR,2025-08-18,2026-08-18,1874786.64,1382728.6,Broker_50,CA,2
2025-11-30,POL004100,2010,2022,A2,Accident & Health Reinsurance,EUR,2022-04-26,2023-04-26,662038.47,564529.14,Broker_35,GB,5
2025-11-30,POL004101,2010,2025,A1,Direct Accident & Health,USD,2025-08-20,2026-08-20,3816744.75,2996118.77,Broker_29,AU,3
2025-11-30,POL004102,2525,2026,D1,Direct Motor (Private Car),AUD,2026-07-12,2027-07-12,2970267.82,2577756.66,Broker_24,GB,2
2025-11-30,POL004103,33,2025,D2,Direct Motor (Commercial),AUD,2025-05-07,2026-05-07,2168612.91,1957781.9,Broker_41,FR,8
2025-11-30,POL004104,1183,2024,A1,Direct Accident & Health,EUR,2024-07-13,2025-07-13,2473566.48,1798835.37,Broker_45,GB,2
2025-11-30,POL004105,1183,2018,E1,Energy Offshore,USD,2018-05-19,2019-05-19,1850083.31,1409398.39,Broker_20,AU,7
2025-11-30,POL004106,5000,2025,D1,Direct Motor (Private Car),EUR,2025-05-12,2026-05-12,4849662.97,4438408.29,Broker_12,JP,5
2025-11-30,POL004107,623,2018,A1,Direct Accident & Health,JPY,2018-10-26,2019-10-26,3035392.14,2540774.53,Broker_15,GB,8
2025-11-30,POL004108,5000,2024,A1,Direct Accident & Health,AUD,2024-07-06,2025-07-06,4207279.53,3794917.12,Broker_39,GB,3
2025-11-30,POL004109,2525,2026,D2,Direct Motor (Commercial),CAD,2026-06-07,2027-06-07,1896568.22,1732256.3,Broker_21,FR,7
2025-11-30,POL004110,2010,2026,D2,Direct Motor (Commercial),CHF,2026-12-24,2027-12-24,2677692.86,1875072.59,Broker_26,CA,5
2025-11-30,POL004111,2791,2018,D1,Direct Motor (Private Car),AUD,2018-05-12,2019-05-12,3723210.88,3329301.48,Broker_50,JP,2
2025-11-30,POL004112,2987,2018,A2,Accident & Health Reinsurance,USD,2018-10-03,2019-10-03,186229.88,136956.97,Broker_33,CA,7
2025-11-30,POL004113,2010,2021,E1,Energy Offshore,AUD,2021-08-24,2022-08-24,3174470.8,2860693.05,Broker_13,FR,4
2025-11-30,POL004114,1910,2021,A2,Accident & Health Reinsurance,GBP,2021-01-11,2022-01-11,3406266.45,2630437.08,Broker_20,AU,6
2025-11-30,POL004115,623,2023,E1,Energy Offshore,CAD,2023-04-07,2024-04-06,1200920.78,866007.58,Broker_47,GB,5
2025-11-30,POL004116,2791,2023,D2,Direct Motor (Commercial),GBP,2023-10-01,2024-09-30,2911363.79,2104170.36,Broker_41,GB,3
2025-11-30,POL004117,1183,2024,D2,Direct Motor (Commercial),CHF,2024-07-15,2025-07-15,444188.51,398936.48,Broker_2,FR,3
2025-11-30,POL004118,5000,2024,E1,Energy Offshore,GBP,2024-09-03,2025-09-03,675733.98,570769.5,Broker_20,CA,4
2025-11-30,POL004119,2791,2022,A2,Accident & Health Reinsurance,AUD,2022-06-07,2023-06-07,3550216.9,3289451.23,Broker_26,AU,8
2025-11-30,POL004120,623,2025,A2,Accident & Health Reinsurance,JPY,2025-03-20,2026-03-20,1510154.6,1155471.9,Broker_50,AU,6
2025-11-30,POL004121,1910,2023,D2,Direct Motor (Commercial),USD,2023-03-09,2024-03-08,1301596.11,1125989.85,Broker_4,CA,4
2025-11-30,POL004122,33,2019,A2,Accident & Health Reinsurance,USD,2019-02-08,2020-02-08,1589557.25,1405318.05,Broker_42,US,3
