reporting_period,Exposure_ID,Syndicate_Number,Exposure_Date,Quarter,LOB_Code,LOB_Name,Risk_Type,Risk_Category,Gross_Exposure,Net_Exposure,SCR_Contribution,Correlation_Factor,Diversification_Benefit,Calculation_Method
2025-11-30,EXP00002445,2010,2025-06-30,2025-Q2,E1,Energy Offshore,Premium_Risk,Underwriting,1360717.62,1164201.57,1415800.51,0.5203,169584.25,Standard_Formula
2025-11-30,EXP00002446,2010,2025-06-30,2025-Q2,E1,Energy Offshore,Reserve_Risk,Underwriting,1890689.6,1231797.75,1891961.92,0.3964,260348.14,Standard_Formula
2025-11-30,EXP00002447,2010,2025-06-30,2025-Q2,E1,Energy Offshore,Cat_Risk,Underwriting,1038023.64,740428.71,1109175.86,0.333,115933.4,Standard_Formula
2025-11-30,EXP00002448,2010,2025-06-30,2025-Q2,E1,Energy Offshore,Market_Risk,Non_Underwriting,1303457.43,1129516.35,1390738.08,0.6207,214253.55,Standard_Formula
2025-11-30,EXP00002449,2010,2025-06-30,2025-Q2,E1,Energy Offshore,Credit_Risk,Non_Underwriting,557330.23,410782.23,531719.71,0.4886,101830.25,Standard_Formula
2025-11-30,EXP00002450,2010,2025-06-30,2025-Q2,E1,Energy Offshore,Operational_Risk,Non_Underwriting,479222.27,375740.79,510442.73,0.5949,88679.58,Standard_Formula
2025-11-30,EXP00002452,2010,2025-09-30,2025-Q3,A1,Direct Accident & Health,Premium_Risk,Underwriting,1477228.23,1072070.06,1320527.89,0.6536,236447.04,Standard_Formula
2025-11-30,EXP00002453,2010,2025-09-30,2025-Q3,A1,Direct Accident & Health,Reserve_Risk,Underwriting,1569590.53,1336998.31,1762960.89,0.6659,214247.05,Standard_Formula
2025-11-30,EXP00002454,2010,2025-09-30,2025-Q3,A1,Direct Accident & Health,Cat_Risk,Underwriting,983493.55,875931.77,1069495.86,0.5336,147905.86,Standard_Formula
2025-11-30,EXP00002455,2010,2025-09-30,2025-Q3,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,1493736.26,1078740.99,1393326.28,0.3162,153793.66,Standard_Formula
2025-11-30,EXP00002456,2010,2025-09-30,2025-Q3,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,607439.32,398242.86,571862.01,0.3055,108747.22,Standard_Formula
2025-11-30,EXP00002457,2010,2025-09-30,2025-Q3,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,484731.57,413965.58,461049.19,0.6232,71727.01,Standard_Formula
2025-11-30,EXP00002459,2010,2025-09-30,2025-Q3,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,1489146.73,1006314.22,1393473.87,0.4242,154996.8,Standard_Formula
2025-11-30,EXP00002460,2010,2025-09-30,2025-Q3,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,1667619.74,1285745.12,1699914.89,0.5711,179067.9,Standard_Formula
2025-11-30,EXP00002461,2010,2025-09-30,2025-Q3,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,1136081.75,846271.17,1142604.87,0.6878,162815.93,Standard_Formula
2025-11-30,EXP00002462,2010,2025-09-30,2025-Q3,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,1256194.47,1187195.04,1511589.22,0.6557,238476.63,Standard_Formula
2025-11-30,EXP00002463,2010,2025-09-30,2025-Q3,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,504785.42,424245.48,560309.34,0.6868,74598.11,Standard_Formula
2025-11-30,EXP00002464,2010,2025-09-30,2025-Q3,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,529805.01,386901.48,441992.71,0.336,58152.81,Standard_Formula
2025-11-30,EXP00002466,2010,2025-09-30,2025-Q3,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,1490529.18,1091084.74,1476965.71,0.4807,217585.17,Standard_Formula
2025-11-30,EXP00002467,2010,2025-09-30,2025-Q3,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,1781347.46,1394246.1,1747254.52,0.5027,245208.27,Standard_Formula
2025-11-30,EXP00002468,2010,2025-09-30,2025-Q3,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,1123856.09,778716.86,1139796.01,0.6105,161788.47,Standard_Formula
2025-11-30,EXP00002469,2010,2025-09-30,2025-Q3,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,1317274.46,1031893.41,1449369.28,0.3277,199487.35,Standard_Formula
2025-11-30,EXP00002470,2010,2025-09-30,2025-Q3,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,528663.4,398257.3,607317.03,0.4332,70529.12,Standard_Formula
2025-11-30,EXP00002471,2010,2025-09-30,2025-Q3,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,443450.23,425061.17,442906.58,0.3092,62975.07,Standard_Formula
2025-11-30,EXP00002473,2010,2025-09-30,2025-Q3,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,1368723.39,1138569.96,1407900.03,0.436,233000.23,Standard_Formula
2025-11-30,EXP00002474,2010,2025-09-30,2025-Q3,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,1708256.3,1418912.54,1861035.82,0.6715,319634.03,Standard_Formula
2025-11-30,EXP00002475,2010,2025-09-30,2025-Q3,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,1071427.83,730316.26,997890.73,0.3521,179868.27,Standard_Formula
2025-11-30,EXP00002476,2010,2025-09-30,2025-Q3,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,1302250.19,1046640.05,1352374.34,0.4531,163851.77,Standard_Formula
2025-11-30,EXP00002477,2010,2025-09-30,2025-Q3,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,578239.05,428403.98,563016.74,0.353,56052.88,Standard_Formula
2025-11-30,EXP00002478,2010,2025-09-30,2025-Q3,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,496281.15,411878.0,500365.71,0.3067,65090.17,Standard_Formula
2025-11-30,EXP00002480,2010,2025-09-30,2025-Q3,E1,Energy Offshore,Premium_Risk,Underwriting,1502485.11,1164031.57,1467223.86,0.3074,197860.65,Standard_Formula
2025-11-30,EXP00002481,2010,2025-09-30,2025-Q3,E1,Energy Offshore,Reserve_Risk,Underwriting,1883960.45,1279124.55,1851448.84,0.3144,217843.94,Standard_Formula
2025-11-30,EXP00002482,2010,2025-09-30,2025-Q3,E1,Energy Offshore,Cat_Risk,Underwriting,983447.09,732008.5,1081105.78,0.6289,138024.47,Standard_Formula
2025-11-30,EXP00002483,2010,2025-09-30,2025-Q3,E1,Energy Offshore,Market_Risk,Non_Underwriting,1416388.71,1030945.63,1298304.88,0.4633,161979.27,Standard_Formula
2025-11-30,EXP00002484,2010,2025-09-30,2025-Q3,E1,Energy Offshore,Credit_Risk,Non_Underwriting,588435.63,416394.64,505606.27,0.6472,106028.01,Standard_Formula
2025-11-30,EXP00002485,2010,2025-09-30,2025-Q3,E1,Energy Offshore,Operational_Risk,Non_Underwriting,498564.38,351983.35,506884.19,0.3646,60198.41,Standard_Formula
2025-11-30,EXP00002487,2010,2025-12-30,2025-Q4,A1,Direct Accident & Health,Premium_Risk,Underwriting,1317899.92,1186659.48,1267555.21,0.5602,165290.62,Standard_Formula
2025-11-30,EXP00002488,2010,2025-12-30,2025-Q4,A1,Direct Accident & Health,Reserve_Risk,Underwriting,1757163.86,1318367.32,1632515.72,0.5842,319363.78,Standard_Formula
2025-11-30,EXP00002489,2010,2025-12-30,2025-Q4,A1,Direct Accident & Health,Cat_Risk,Underwriting,1124158.85,811373.64,1016018.55,0.5974,200105.14,Standard_Formula
2025-11-30,EXP00002490,2010,2025-12-30,2025-Q4,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,1477179.52,1098303.21,1399711.18,0.35,183099.76,Standard_Formula
2025-11-30,EXP00002491,2010,2025-12-30,2025-Q4,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,512716.6,423878.9,552918.28,0.508,78148.72,Standard_Formula
2025-11-30,EXP00002492,2010,2025-12-30,2025-Q4,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,438884.71,392051.45,472816.05,0.4875,52471.13,Standard_Formula
2025-11-30,EXP00002494,2010,2025-12-30,2025-Q4,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,1404363.23,1199200.1,1279351.21,0.4118,183580.32,Standard_Formula
2025-11-30,EXP00002495,2010,2025-12-30,2025-Q4,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,1574918.14,1368943.44,1606840.62,0.3625,277974.09,Standard_Formula
2025-11-30,EXP00002496,2010,2025-12-30,2025-Q4,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,1022954.22,893915.23,937731.72,0.6516,162924.67,Standard_Formula
2025-11-30,EXP00002497,2010,2025-12-30,2025-Q4,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,1439039.34,1067221.77,1262337.2,0.407,181262.04,Standard_Formula
2025-11-30,EXP00002498,2010,2025-12-30,2025-Q4,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,543183.12,468748.35,585959.37,0.6636,60307.42,Standard_Formula
2025-11-30,EXP00002499,2010,2025-12-30,2025-Q4,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,495632.41,352013.24,515840.86,0.4392,54384.89,Standard_Formula
2025-11-30,EXP00002501,2010,2025-12-30,2025-Q4,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,1363844.86,1133341.91,1489890.5,0.5722,236494.85,Standard_Formula
2025-11-30,EXP00002502,2010,2025-12-30,2025-Q4,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,1785543.89,1319217.13,1566426.89,0.5447,245761.87,Standard_Formula
2025-11-30,EXP00002503,2010,2025-12-30,2025-Q4,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,981284.62,929374.73,1018753.94,0.4019,104929.39,Standard_Formula
2025-11-30,EXP00002504,2010,2025-12-30,2025-Q4,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,1464568.4,1021407.31,1361656.74,0.5403,148327.61,Standard_Formula
2025-11-30,EXP00002505,2010,2025-12-30,2025-Q4,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,548772.35,393764.93,545474.52,0.3576,56743.11,Standard_Formula
2025-11-30,EXP00002506,2010,2025-12-30,2025-Q4,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,456962.41,402620.67,516421.76,0.532,52687.22,Standard_Formula
2025-11-30,EXP00002508,2010,2025-12-30,2025-Q4,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,1256759.52,1240877.01,1503428.06,0.6171,212452.24,Standard_Formula
2025-11-30,EXP00002509,2010,2025-12-30,2025-Q4,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,1681144.41,1506859.31,1829464.84,0.4659,244014.01,Standard_Formula
2025-11-30,EXP00002510,2010,2025-12-30,2025-Q4,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,1034696.79,750950.54,1087398.72,0.3976,206748.45,Standard_Formula
2025-11-30,EXP00002511,2010,2025-12-30,2025-Q4,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,1344914.0,1061443.3,1440192.65,0.5977,227401.85,Standard_Formula
2025-11-30,EXP00002512,2010,2025-12-30,2025-Q4,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,556054.17,425262.24,523171.81,0.5404,67741.29,Standard_Formula
2025-11-30,EXP00002513,2010,2025-12-30,2025-Q4,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,475096.64,395095.1,494836.62,0.6725,56313.6,Standard_Formula
2025-11-30,EXP00002515,2010,2025-12-30,2025-Q4,E1,Energy Offshore,Premium_Risk,Underwriting,1381770.04,1211830.66,1327397.87,0.5092,223521.81,Standard_Formula
2025-11-30,EXP00002516,2010,2025-12-30,2025-Q4,E1,Energy Offshore,Reserve_Risk,Underwriting,1799211.7,1436322.76,1742721.65,0.3915,310614.93,Standard_Formula
2025-11-30,EXP00002517,2010,2025-12-30,2025-Q4,E1,Energy Offshore,Cat_Risk,Underwriting,1130867.4,869896.76,1006996.88,0.6987,127773.22,Standard_Formula
2025-11-30,EXP00002518,2010,2025-12-30,2025-Q4,E1,Energy Offshore,Market_Risk,Non_Underwriting,1527185.91,1113698.91,1398169.21,0.5331,157390.26,Standard_Formula
2025-11-30,EXP00002519,2010,2025-12-30,2025-Q4,E1,Energy Offshore,Credit_Risk,Non_Underwriting,577374.98,440496.24,534305.16,0.5986,95466.46,Standard_Formula
2025-11-30,EXP00002520,2010,2025-12-30,2025-Q4,E1,Energy Offshore,Operational_Risk,Non_Underwriting,441481.31,366677.52,460478.89,0.4366,69096.99,Standard_Formula
2025-11-30,EXP00002522,2525,2024-03-30,2024-Q1,A1,Direct Accident & Health,Premium_Risk,Underwriting,574602.61,451966.32,578261.51,0.5726,60200.72,Standard_Formula
2025-11-30,EXP00002523,2525,2024-03-30,2024-Q1,A1,Direct Accident & Health,Reserve_Risk,Underwriting,664843.3,557267.66,668279.93,0.348,70849.38,Standard_Formula
2025-11-30,EXP00002524,2525,2024-03-30,2024-Q1,A1,Direct Accident & Health,Cat_Risk,Underwriting,391302.8,348655.2,425151.97,0.6706,62827.55,Standard_Formula
2025-11-30,EXP00002525,2525,2024-03-30,2024-Q1,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,531605.5,461751.34,537687.29,0.3874,107481.67,Standard_Formula
2025-11-30,EXP00002526,2525,2024-03-30,2024-Q1,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,196155.72,189933.91,201601.63,0.6554,41591.2,Standard_Formula
2025-11-30,EXP00002527,2525,2024-03-30,2024-Q1,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,198671.2,167154.92,195412.5,0.4399,36061.82,Standard_Formula
2025-11-30,EXP00002529,2525,2024-03-30,2024-Q1,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,487919.66,400836.88,578352.77,0.5642,97730.24,Standard_Formula
2025-11-30,EXP00002530,2525,2024-03-30,2024-Q1,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,668433.86,576896.0,657909.82,0.4012,117062.31,Standard_Formula
2025-11-30,EXP00002531,2525,2024-03-30,2024-Q1,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,379888.15,302900.46,369456.07,0.5466,57894.87,Standard_Formula
2025-11-30,EXP00002532,2525,2024-03-30,2024-Q1,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,569671.01,376501.7,493821.52,0.5708,64692.32,Standard_Formula
2025-11-30,EXP00002533,2525,2024-03-30,2024-Q1,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,213116.97,168851.48,195853.38,0.6549,34672.01,Standard_Formula
2025-11-30,EXP00002534,2525,2024-03-30,2024-Q1,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,177001.7,133514.26,170536.67,0.5794,36267.74,Standard_Formula
2025-11-30,EXP00002536,2525,2024-03-30,2024-Q1,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,565787.1,422865.42,588659.22,0.349,63509.47,Standard_Formula
2025-11-30,EXP00002537,2525,2024-03-30,2024-Q1,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,716379.17,491763.58,625169.32,0.52,122558.73,Standard_Formula
2025-11-30,EXP00002538,2525,2024-03-30,2024-Q1,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,393936.48,322862.73,440344.28,0.3971,53132.83,Standard_Formula
2025-11-30,EXP00002539,2525,2024-03-30,2024-Q1,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,510065.06,428646.93,507144.75,0.4096,104083.25,Standard_Formula
2025-11-30,EXP00002540,2525,2024-03-30,2024-Q1,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,202523.51,184074.51,212471.47,0.4061,27074.04,Standard_Formula
2025-11-30,EXP00002541,2525,2024-03-30,2024-Q1,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,176765.37,148074.62,181790.51,0.4857,28820.24,Standard_Formula
2025-11-30,EXP00002543,2525,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,484854.55,462403.61,563840.36,0.4252,73893.74,Standard_Formula
2025-11-30,EXP00002544,2525,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,734920.05,571308.04,621982.57,0.3309,131892.49,Standard_Formula
2025-11-30,EXP00002545,2525,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,420707.3,355330.94,397751.6,0.4764,40407.41,Standard_Formula
2025-11-30,EXP00002546,2525,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,590309.57,458106.76,518602.74,0.5022,69646.31,Standard_Formula
2025-11-30,EXP00002547,2525,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,197224.78,175666.53,217249.55,0.4975,42993.35,Standard_Formula
2025-11-30,EXP00002548,2525,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,203303.15,155147.72,181120.33,0.3588,34700.47,Standard_Formula
2025-11-30,EXP00002550,2525,2024-03-30,2024-Q1,E1,Energy Offshore,Premium_Risk,Underwriting,500745.52,382597.21,560480.89,0.4013,102058.63,Standard_Formula
2025-11-30,EXP00002551,2525,2024-03-30,2024-Q1,E1,Energy Offshore,Reserve_Risk,Underwriting,724381.55,547415.44,704135.47,0.3473,108156.94,Standard_Formula
2025-11-30,EXP00002552,2525,2024-03-30,2024-Q1,E1,Energy Offshore,Cat_Risk,Underwriting,403194.97,302567.15,435083.03,0.65,73342.13,Standard_Formula
2025-11-30,EXP00002553,2525,2024-03-30,2024-Q1,E1,Energy Offshore,Market_Risk,Non_Underwriting,577701.45,476575.82,543899.37,0.5072,104572.93,Standard_Formula
2025-11-30,EXP00002554,2525,2024-03-30,2024-Q1,E1,Energy Offshore,Credit_Risk,Non_Underwriting,231941.03,175786.14,199098.76,0.6038,25239.14,Standard_Formula
2025-11-30,EXP00002555,2525,2024-03-30,2024-Q1,E1,Energy Offshore,Operational_Risk,Non_Underwriting,201580.52,157986.45,189637.77,0.6807,31349.43,Standard_Formula
2025-11-30,EXP00002557,2525,2024-06-30,2024-Q2,A1,Direct Accident & Health,Premium_Risk,Underwriting,508498.91,404986.72,502526.49,0.6545,69022.41,Standard_Formula
2025-11-30,EXP00002558,2525,2024-06-30,2024-Q2,A1,Direct Accident & Health,Reserve_Risk,Underwriting,733067.71,531750.88,720765.29,0.4767,131553.51,Standard_Formula
2025-11-30,EXP00002559,2525,2024-06-30,2024-Q2,A1,Direct Accident & Health,Cat_Risk,Underwriting,426320.65,357786.09,429460.71,0.5681,76425.28,Standard_Formula
2025-11-30,EXP00002560,2525,2024-06-30,2024-Q2,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,494506.12,421716.9,532299.89,0.6422,83137.09,Standard_Formula
2025-11-30,EXP00002561,2525,2024-06-30,2024-Q2,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,216328.07,162582.41,216994.38,0.665,38544.02,Standard_Formula
2025-11-30,EXP00002562,2525,2024-06-30,2024-Q2,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,197294.64,157763.22,184637.71,0.6188,24848.17,Standard_Formula
2025-11-30,EXP00002564,2525,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,574336.53,479878.13,518940.73,0.5921,101485.39,Standard_Formula
2025-11-30,EXP00002565,2525,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,676345.96,576552.74,686189.54,0.6453,126438.39,Standard_Formula
2025-11-30,EXP00002566,2525,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,414978.18,303054.03,412246.99,0.4175,41204.22,Standard_Formula
2025-11-30,EXP00002567,2525,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,590505.63,423885.6,533274.91,0.5191,94430.23,Standard_Formula
2025-11-30,EXP00002568,2525,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,226096.77,174299.27,228488.77,0.3848,39754.79,Standard_Formula
2025-11-30,EXP00002569,2525,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,173783.18,156390.27,169698.23,0.6955,30937.74,Standard_Formula
2025-11-30,EXP00002571,2525,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,582576.35,437133.85,590740.88,0.5148,76312.34,Standard_Formula
2025-11-30,EXP00002572,2525,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,706447.5,484376.45,639761.81,0.5252,94408.87,Standard_Formula
2025-11-30,EXP00002573,2525,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,402337.24,351055.61,378668.74,0.3448,59178.79,Standard_Formula
2025-11-30,EXP00002574,2525,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,507308.18,378256.07,560795.5,0.4714,92240.7,Standard_Formula
2025-11-30,EXP00002575,2525,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,202372.88,163531.38,221589.68,0.569,37586.99,Standard_Formula
2025-11-30,EXP00002576,2525,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,173249.65,162696.9,191491.29,0.3478,27066.32,Standard_Formula
2025-11-30,EXP00002578,2525,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,524502.37,394690.12,577473.9,0.5219,78355.28,Standard_Formula
2025-11-30,EXP00002579,2525,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,627586.2,551725.42,621261.82,0.5113,88503.31,Standard_Formula
2025-11-30,EXP00002580,2525,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,409471.81,337111.72,439237.59,0.5447,53943.24,Standard_Formula
2025-11-30,EXP00002581,2525,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,573891.71,449460.09,528700.77,0.3222,97863.59,Standard_Formula
2025-11-30,EXP00002582,2525,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,225040.1,170502.46,217793.4,0.6095,31676.05,Standard_Formula
2025-11-30,EXP00002583,2525,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,193837.62,149753.17,192828.67,0.5042,23774.42,Standard_Formula
2025-11-30,EXP00002585,2525,2024-06-30,2024-Q2,E1,Energy Offshore,Premium_Risk,Underwriting,551529.29,427600.7,512851.3,0.6481,72608.66,Standard_Formula
2025-11-30,EXP00002586,2525,2024-06-30,2024-Q2,E1,Energy Offshore,Reserve_Risk,Underwriting,647032.46,477025.44,623687.34,0.4643,105447.88,Standard_Formula
2025-11-30,EXP00002587,2525,2024-06-30,2024-Q2,E1,Energy Offshore,Cat_Risk,Underwriting,368349.96,330168.7,409125.04,0.3206,66822.29,Standard_Formula
2025-11-30,EXP00002588,2525,2024-06-30,2024-Q2,E1,Energy Offshore,Market_Risk,Non_Underwriting,567720.86,452564.56,519006.87,0.3202,84433.16,Standard_Formula
2025-11-30,EXP00002589,2525,2024-06-30,2024-Q2,E1,Energy Offshore,Credit_Risk,Non_Underwriting,222825.14,187234.28,194950.73,0.4142,21736.02,Standard_Formula
