reporting_period,Asset_ID,Syndicate_Number,Reporting_Date,Quarter,Asset_Type,Asset_Category,Currency,ISIN,Issuer,Market_Value,Book_Value,Accrued_Interest,Credit_Rating,Duration,Yield
2025-11-30,AST00002783,2010,2024-09-30,2024-Q3,Derivatives,Illiquid,AUD,XS3451782831,Issuer_30,48623417.56,49212821.19,382830.34,AA,1.03,0.0151
2025-11-30,AST00002784,2010,2024-09-30,2024-Q3,Derivatives,Illiquid,GBP,XS3587439432,Issuer_48,16207805.85,16638945.65,51708.22,AA,5.09,0.0304
2025-11-30,AST00002786,2010,2024-09-30,2024-Q3,Other_Investments,Illiquid,GBP,XS3867991181,Issuer_29,61306171.98,63454962.98,153577.93,BB,2.58,0.021
2025-11-30,AST00002787,2010,2024-09-30,2024-Q3,Other_Investments,Illiquid,GBP,XS6552424474,Issuer_15,30653085.99,30411956.69,656887.21,A,9.51,0.0123
2025-11-30,AST00002789,2010,2024-12-30,2024-Q4,Liquid_Assets,Liquid,EUR,XS6167858388,Issuer_67,39414226.98,37765002.76,1147696.75,AA,0.95,0.0637
2025-11-30,AST00002790,2010,2024-12-30,2024-Q4,Liquid_Assets,Liquid,CAD,XS3311889960,Issuer_69,19707113.49,19410164.93,464548.16,AAA,8.47,0.0372
2025-11-30,AST00002792,2010,2024-12-30,2024-Q4,Illiquid_Assets,Illiquid,CAD,XS5815991234,Issuer_58,43371099.48,42695106.72,754339.33,BB,7.56,0.0497
2025-11-30,AST00002793,2010,2024-12-30,2024-Q4,Illiquid_Assets,Illiquid,AUD,XS5518340293,Issuer_93,21685549.74,22399115.89,550650.69,AAA,5.23,0.0339
2025-11-30,AST00002794,2010,2024-12-30,2024-Q4,Illiquid_Assets,Illiquid,USD,XS9810378421,Issuer_27,43371099.48,43972602.17,516974.42,A,9.15,0.0497
2025-11-30,AST00002796,2010,2024-12-30,2024-Q4,Restricted_Assets,Illiquid,GBP,XS9325177322,Issuer_62,17376937.4,17587222.01,336636.11,AA,1.98,0.063
2025-11-30,AST00002797,2010,2024-12-30,2024-Q4,Restricted_Assets,Illiquid,JPY,XS7405196108,Issuer_65,17376937.4,17374537.71,195618.33,AA,5.01,0.037
2025-11-30,AST00002799,2010,2024-12-30,2024-Q4,Bonds_Government,Liquid,CAD,XS2118268152,Issuer_64,9990666.83,10307471.28,225431.56,AA,1.26,0.0193
2025-11-30,AST00002800,2010,2024-12-30,2024-Q4,Bonds_Government,Liquid,AUD,XS9697421976,Issuer_97,4995333.42,4819879.54,74577.94,BB,2.7,0.031
2025-11-30,AST00002801,2010,2024-12-30,2024-Q4,Bonds_Government,Liquid,JPY,XS5313861262,Issuer_75,4995333.42,4946092.79,24732.42,A,0.97,0.0542
2025-11-30,AST00002803,2010,2024-12-30,2024-Q4,Bonds_Corporate,Illiquid,AUD,XS2113104096,Issuer_5,12358504.39,12179074.01,216559.48,AA,5.38,0.0272
2025-11-30,AST00002804,2010,2024-12-30,2024-Q4,Bonds_Corporate,Illiquid,JPY,XS5032892774,Issuer_67,12358504.39,12432936.41,285487.4,BBB,1.9,0.0405
2025-11-30,AST00002805,2010,2024-12-30,2024-Q4,Bonds_Corporate,Illiquid,EUR,XS9968146450,Issuer_46,37075513.17,36547923.71,400749.63,A,9.29,0.0431
2025-11-30,AST00002807,2010,2024-12-30,2024-Q4,Bonds_Structured_Notes,Illiquid,USD,XS7260721381,Issuer_62,13853228.82,13279564.73,21986.92,BBB,5.87,0.0575
2025-11-30,AST00002808,2010,2024-12-30,2024-Q4,Bonds_Structured_Notes,Illiquid,GBP,XS1934065492,Issuer_87,13853228.82,14349949.79,302210.65,AA,2.26,0.061
2025-11-30,AST00002810,2010,2024-12-30,2024-Q4,Equities_Listed,Illiquid,EUR,XS3971726021,Issuer_76,6820628.48,6702470.56,44303.96,A,5.11,0.0471
2025-11-30,AST00002812,2010,2024-12-30,2024-Q4,Equities_Unlisted,Illiquid,CAD,XS2112675769,Issuer_36,5769604.61,5943616.31,106020.68,BB,4.46,0.0581
2025-11-30,AST00002813,2010,2024-12-30,2024-Q4,Equities_Unlisted,Illiquid,CHF,XS1043579441,Issuer_88,17308813.82,17896499.1,215055.88,BB,3.5,0.0746
2025-11-30,AST00002815,2010,2024-12-30,2024-Q4,Property,Illiquid,USD,XS6954470172,Issuer_85,15506860.52,16221593.28,377020.34,AA,9.91,0.0628
2025-11-30,AST00002817,2010,2024-12-30,2024-Q4,Cash_And_Cash_Equivalents,Liquid,CAD,XS2245928294,Issuer_95,15695323.53,15420571.85,115021.64,AA,5.88,0.0155
2025-11-30,AST00002818,2010,2024-12-30,2024-Q4,Cash_And_Cash_Equivalents,Liquid,USD,XS7279452322,Issuer_43,15695323.53,15392514.47,394835.53,BBB,1.1,0.0446
2025-11-30,AST00002820,2010,2024-12-30,2024-Q4,Collective_Investment_Undertakings,Illiquid,AUD,XS1203496605,Issuer_26,30597404.64,29591032.59,94837.72,AAA,3.52,0.0546
2025-11-30,AST00002822,2010,2024-12-30,2024-Q4,Loans_And_Mortgages,Illiquid,CAD,XS9520929796,Issuer_38,19134112.81,19406589.98,349552.02,A,2.35,0.0746
2025-11-30,AST00002824,2010,2024-12-30,2024-Q4,Derivatives,Illiquid,EUR,XS9192818658,Issuer_4,11410271.08,11888619.07,288009.4,AA,8.96,0.0445
2025-11-30,AST00002826,2010,2024-12-30,2024-Q4,Other_Investments,Illiquid,EUR,XS2580182908,Issuer_55,17265480.87,17133800.73,345047.84,AA,5.45,0.058
2025-11-30,AST00002828,2010,2025-03-30,2025-Q1,Liquid_Assets,Liquid,AUD,XS7135578913,Issuer_79,18732628.72,18423894.93,63147.76,BBB,5.6,0.0196
2025-11-30,AST00002829,2010,2025-03-30,2025-Q1,Liquid_Assets,Liquid,EUR,XS2262590527,Issuer_93,12488419.14,12932822.13,16457.48,BB,4.28,0.0505
2025-11-30,AST00002831,2010,2025-03-30,2025-Q1,Illiquid_Assets,Illiquid,AUD,XS7590624554,Issuer_49,11311392.73,11467085.8,293314.33,A,3.38,0.0765
2025-11-30,AST00002832,2010,2025-03-30,2025-Q1,Illiquid_Assets,Illiquid,AUD,XS1385101292,Issuer_26,16967089.09,16496200.4,242660.61,AA,1.72,0.0666
2025-11-30,AST00002834,2010,2025-03-30,2025-Q1,Restricted_Assets,Illiquid,EUR,XS8898405381,Issuer_58,36319735.27,36491719.21,493430.16,A,3.51,0.0536
2025-11-30,AST00002835,2010,2025-03-30,2025-Q1,Restricted_Assets,Illiquid,JPY,XS1125316801,Issuer_57,12106578.42,11679640.93,220410.5,AA,1.51,0.0387
2025-11-30,AST00002836,2010,2025-03-30,2025-Q1,Restricted_Assets,Illiquid,CAD,XS3052657973,Issuer_78,18159867.64,18671639.31,25247.17,AAA,1.64,0.0574
2025-11-30,AST00002838,2010,2025-03-30,2025-Q1,Bonds_Government,Liquid,AUD,XS7607384365,Issuer_1,36619812.02,35889408.92,1072718.17,BBB,7.61,0.0634
2025-11-30,AST00002839,2010,2025-03-30,2025-Q1,Bonds_Government,Liquid,GBP,XS2061576343,Issuer_64,18309906.01,18965950.28,28842.5,A,4.76,0.0475
2025-11-30,AST00002840,2010,2025-03-30,2025-Q1,Bonds_Government,Liquid,USD,XS3420590169,Issuer_58,36619812.02,35286385.87,831560.24,A,4.94,0.0484
2025-11-30,AST00002842,2010,2025-03-30,2025-Q1,Bonds_Corporate,Illiquid,JPY,XS8089616852,Issuer_18,5968327.16,6205827.49,113634.06,A,3.79,0.0282
2025-11-30,AST00002843,2010,2025-03-30,2025-Q1,Bonds_Corporate,Illiquid,GBP,XS9618128619,Issuer_58,3978884.78,3802212.99,23477.76,AA,9.76,0.0602
2025-11-30,AST00002844,2010,2025-03-30,2025-Q1,Bonds_Corporate,Illiquid,CHF,XS4715288006,Issuer_26,11936654.33,12306730.61,303990.02,BBB,5.4,0.0538
2025-11-30,AST00002846,2010,2025-03-30,2025-Q1,Bonds_Structured_Notes,Illiquid,USD,XS5971821079,Issuer_90,12270534.63,11778302.4,93989.78,AA,6.56,0.0453
2025-11-30,AST00002847,2010,2025-03-30,2025-Q1,Bonds_Structured_Notes,Illiquid,AUD,XS7166370881,Issuer_37,12270534.63,11826375.6,318729.39,BBB,3.91,0.0344
2025-11-30,AST00002849,2010,2025-03-30,2025-Q1,Equities_Listed,Illiquid,JPY,XS8871428964,Issuer_25,9478085.39,9275233.81,60494.79,BBB,9.32,0.0117
2025-11-30,AST00002850,2010,2025-03-30,2025-Q1,Equities_Listed,Illiquid,JPY,XS3696485489,Issuer_23,6318723.59,6149175.28,17000.76,AA,5.34,0.0511
2025-11-30,AST00002851,2010,2025-03-30,2025-Q1,Equities_Listed,Illiquid,CAD,XS3811016223,Issuer_14,18956170.78,19598398.87,113793.22,AAA,2.03,0.0757
2025-11-30,AST00002853,2010,2025-03-30,2025-Q1,Equities_Unlisted,Illiquid,CAD,XS6761955279,Issuer_64,7835293.42,8213564.85,17531.11,A,7.03,0.0691
2025-11-30,AST00002854,2010,2025-03-30,2025-Q1,Equities_Unlisted,Illiquid,CAD,XS6869749515,Issuer_75,7835293.42,7945325.4,186107.03,AAA,2.29,0.0642
2025-11-30,AST00002856,2010,2025-03-30,2025-Q1,Property,Illiquid,AUD,XS4314763505,Issuer_81,4708241.81,4807520.07,16553.27,BB,5.66,0.0669
2025-11-30,AST00002857,2010,2025-03-30,2025-Q1,Property,Illiquid,CAD,XS9299575820,Issuer_54,14124725.44,13700448.3,153439.24,BBB,2.39,0.0684
2025-11-30,AST00002858,2010,2025-03-30,2025-Q1,Property,Illiquid,USD,XS2361154060,Issuer_59,14124725.44,13450779.56,296794.61,AA,5.99,0.0248
2025-11-30,AST00002860,2010,2025-03-30,2025-Q1,Cash_And_Cash_Equivalents,Liquid,AUD,XS8335954792,Issuer_52,17293525.78,17885960.15,50506.97,AA,4.05,0.0163
2025-11-30,AST00002862,2010,2025-03-30,2025-Q1,Collective_Investment_Undertakings,Illiquid,EUR,XS5711955437,Issuer_91,14391696.9,13869636.67,158490.1,BBB,8.02,0.0273
2025-11-30,AST00002864,2010,2025-03-30,2025-Q1,Loans_And_Mortgages,Illiquid,USD,XS4294071067,Issuer_28,5961080.07,6018970.53,128996.65,A,7.56,0.0342
2025-11-30,AST00002866,2010,2025-03-30,2025-Q1,Derivatives,Illiquid,CHF,XS5780081800,Issuer_42,9381066.22,9180527.8,197243.91,AA,1.04,0.0121
2025-11-30,AST00002867,2010,2025-03-30,2025-Q1,Derivatives,Illiquid,AUD,XS1070384912,Issuer_41,9381066.22,9167852.26,192200.36,AA,9.95,0.0109
2025-11-30,AST00002868,2010,2025-03-30,2025-Q1,Derivatives,Illiquid,JPY,XS5718907887,Issuer_73,14071599.33,14462504.52,122.32,AAA,3.97,0.0536
2025-11-30,AST00002870,2010,2025-03-30,2025-Q1,Other_Investments,Illiquid,AUD,XS1814097624,Issuer_88,13739416.71,13636023.69,93987.12,AAA,9.35,0.0578
2025-11-30,AST00002872,2010,2025-06-30,2025-Q2,Liquid_Assets,Liquid,AUD,XS1161079139,Issuer_81,18292519.73,18865056.57,330755.44,BB,4.49,0.0106
2025-11-30,AST00002873,2010,2025-06-30,2025-Q2,Liquid_Assets,Liquid,EUR,XS8325289316,Issuer_89,27438779.6,26820935.0,502739.08,A,4.67,0.0655
2025-11-30,AST00002875,2010,2025-06-30,2025-Q2,Illiquid_Assets,Illiquid,CAD,XS9501820689,Issuer_74,48147014.94,47935689.2,144603.11,AAA,9.53,0.0232
2025-11-30,AST00002876,2010,2025-06-30,2025-Q2,Illiquid_Assets,Illiquid,JPY,XS1479910642,Issuer_4,16049004.98,15947080.02,388029.7,A,6.68,0.0763
2025-11-30,AST00002878,2010,2025-06-30,2025-Q2,Restricted_Assets,Illiquid,AUD,XS4677250147,Issuer_48,39367431.44,40380942.63,934437.18,BB,0.72,0.0712
2025-11-30,AST00002879,2010,2025-06-30,2025-Q2,Restricted_Assets,Illiquid,JPY,XS7288431641,Issuer_84,19683715.72,19137375.19,413039.64,BB,3.01,0.0797
2025-11-30,AST00002881,2010,2025-06-30,2025-Q2,Bonds_Government,Liquid,GBP,XS1292576295,Issuer_91,29623751.65,28711742.34,655229.54,BBB,3.5,0.0674
2025-11-30,AST00002882,2010,2025-06-30,2025-Q2,Bonds_Government,Liquid,USD,XS9060753719,Issuer_25,9874583.88,9847634.29,10928.59,AAA,5.53,0.0476
2025-11-30,AST00002884,2010,2025-06-30,2025-Q2,Bonds_Corporate,Illiquid,GBP,XS9417723594,Issuer_95,3628935.01,3594657.84,12332.67,BB,9.45,0.0429
2025-11-30,AST00002886,2010,2025-06-30,2025-Q2,Bonds_Structured_Notes,Illiquid,CAD,XS2920825450,Issuer_90,9185813.32,9443325.07,51655.26,AAA,9.64,0.0776
2025-11-30,AST00002888,2010,2025-06-30,2025-Q2,Equities_Listed,Illiquid,CHF,XS3046214727,Issuer_32,12802091.83,12774184.43,165610.95,A,3.92,0.0414
2025-11-30,AST00002889,2010,2025-06-30,2025-Q2,Equities_Listed,Illiquid,AUD,XS2395099866,Issuer_72,38406275.48,38703557.86,1072524.89,AAA,5.22,0.0558
2025-11-30,AST00002891,2010,2025-06-30,2025-Q2,Equities_Unlisted,Illiquid,CHF,XS5716561600,Issuer_35,36059987.34,35142246.32,45388.21,BB,3.99,0.036
2025-11-30,AST00002893,2010,2025-06-30,2025-Q2,Property,Illiquid,AUD,XS8019913140,Issuer_56,19813056.82,20454530.21,334101.98,BB,7.96,0.0678
2025-11-30,AST00002895,2010,2025-06-30,2025-Q2,Cash_And_Cash_Equivalents,Liquid,EUR,XS9997808744,Issuer_52,19877978.19,19875693.44,347612.55,BBB,6.48,0.0206
2025-11-30,AST00002896,2010,2025-06-30,2025-Q2,Cash_And_Cash_Equivalents,Liquid,GBP,XS7016310040,Issuer_67,19877978.19,20327107.57,508664.42,AAA,4.2,0.0617
2025-11-30,AST00002897,2010,2025-06-30,2025-Q2,Cash_And_Cash_Equivalents,Liquid,CAD,XS2025362816,Issuer_43,39755956.38,40834137.6,936147.89,AA,1.05,0.06
2025-11-30,AST00002899,2010,2025-06-30,2025-Q2,Collective_Investment_Undertakings,Illiquid,AUD,XS4177286623,Issuer_80,12721781.36,12571376.84,179063.67,BB,9.84,0.058
2025-11-30,AST00002900,2010,2025-06-30,2025-Q2,Collective_Investment_Undertakings,Illiquid,JPY,XS3053606897,Issuer_29,12721781.36,13159452.09,132820.74,BBB,4.61,0.0712
2025-11-30,AST00002902,2010,2025-06-30,2025-Q2,Loans_And_Mortgages,Illiquid,EUR,XS4441325013,Issuer_6,2928213.52,2866609.66,52285.42,BBB,0.92,0.0593
2025-11-30,AST00002904,2010,2025-06-30,2025-Q2,Derivatives,Illiquid,CAD,XS3075654586,Issuer_63,36225773.04,37981132.33,606154.69,AA,1.34,0.0731
2025-11-30,AST00002905,2010,2025-06-30,2025-Q2,Derivatives,Illiquid,EUR,XS5886575157,Issuer_39,12075257.68,12023164.76,175524.57,AAA,7.16,0.0498
2025-11-30,AST00002906,2010,2025-06-30,2025-Q2,Derivatives,Illiquid,GBP,XS2595665038,Issuer_77,12075257.68,12266165.18,14598.7,A,3.48,0.0786
2025-11-30,AST00002908,2010,2025-06-30,2025-Q2,Other_Investments,Illiquid,JPY,XS3855119316,Issuer_17,14081779.2,14179883.92,384949.7,A,8.39,0.0285
2025-11-30,AST00002909,2010,2025-06-30,2025-Q2,Other_Investments,Illiquid,USD,XS4638403247,Issuer_1,21122668.8,20140194.12,511723.34,BBB,8.52,0.0175
2025-11-30,AST00002910,2010,2025-06-30,2025-Q2,Other_Investments,Illiquid,CAD,XS7331854853,Issuer_57,14081779.2,14660388.85,219362.49,AA,6.85,0.0604
2025-11-30,AST00002912,2010,2025-09-30,2025-Q3,Liquid_Assets,Liquid,AUD,XS5261009110,Issuer_93,47004531.2,47156979.03,75883.33,A,2.29,0.0709
2025-11-30,AST00002913,2010,2025-09-30,2025-Q3,Liquid_Assets,Liquid,GBP,XS4147490673,Issuer_53,31336354.13,31199378.42,149599.18,AAA,6.22,0.0665
2025-11-30,AST00002914,2010,2025-09-30,2025-Q3,Liquid_Assets,Liquid,GBP,XS6221580330,Issuer_41,94009062.4,92541929.31,1595394.83,BBB,7.85,0.0261
2025-11-30,AST00002916,2010,2025-09-30,2025-Q3,Illiquid_Assets,Illiquid,JPY,XS6127291991,Issuer_23,42704870.28,43294560.2,867032.08,A,7.01,0.0241
2025-11-30,AST00002917,2010,2025-09-30,2025-Q3,Illiquid_Assets,Illiquid,JPY,XS3896228561,Issuer_45,85409740.55,81502515.46,456127.42,AA,0.67,0.0224
2025-11-30,AST00002919,2010,2025-09-30,2025-Q3,Restricted_Assets,Illiquid,EUR,XS6810003129,Issuer_65,123055097.54,117503930.77,1362555.81,AA,4.06,0.0313
2025-11-30,AST00002920,2010,2025-09-30,2025-Q3,Restricted_Assets,Illiquid,AUD,XS7361847707,Issuer_31,123055097.54,126506683.11,2387051.7,BBB,9.18,0.0332
2025-11-30,AST00002921,2010,2025-09-30,2025-Q3,Restricted_Assets,Illiquid,CHF,XS9770829885,Issuer_95,61527548.77,61713880.29,1662962.99,A,8.35,0.0697
2025-11-30,AST00002923,2010,2025-09-30,2025-Q3,Bonds_Government,Liquid,EUR,XS6365604604,Issuer_42,9717575.36,9331512.08,170125.43,BB,6.68,0.0269
2025-11-30,AST00002925,2010,2025-09-30,2025-Q3,Bonds_Corporate,Illiquid,EUR,XS1391728547,Issuer_56,11396967.73,11622975.6,117007.15,BBB,7.81,0.0341
2025-11-30,AST00002926,2010,2025-09-30,2025-Q3,Bonds_Corporate,Illiquid,AUD,XS4825914342,Issuer_54,34190903.19,33177527.58,164217.94,A,2.04,0.0696
2025-11-30,AST00002928,2010,2025-09-30,2025-Q3,Bonds_Structured_Notes,Illiquid,CHF,XS2849528035,Issuer_34,25150001.24,24264217.16,737333.95,BB,5.42,0.0673
2025-11-30,AST00002929,2010,2025-09-30,2025-Q3,Bonds_Structured_Notes,Illiquid,JPY,XS1621098589,Issuer_22,8383333.75,8297422.52,54984.29,AA,9.93,0.0217
2025-11-30,AST00002930,2010,2025-09-30,2025-Q3,Bonds_Structured_Notes,Illiquid,GBP,XS7479334222,Issuer_66,8383333.75,7997361.34,86437.46,BBB,2.13,0.0143
2025-11-30,AST00002932,2010,2025-09-30,2025-Q3,Equities_Listed,Illiquid,GBP,XS2585445475,Issuer_64,15746233.72,16333759.18,150640.87,BBB,7.69,0.051
2025-11-30,AST00002933,2010,2025-09-30,2025-Q3,Equities_Listed,Illiquid,JPY,XS2935130151,Issuer_83,47238701.17,47633485.36,619905.12,BBB,3.51,0.0236
2025-11-30,AST00002934,2010,2025-09-30,2025-Q3,Equities_Listed,Illiquid,JPY,XS1706796454,Issuer_91,15746233.72,15411830.73,466021.23,AAA,7.87,0.0267
2025-11-30,AST00002936,2010,2025-09-30,2025-Q3,Equities_Unlisted,Illiquid,AUD,XS2840693689,Issuer_34,11725052.36,11768796.6,98700.79,AAA,7.08,0.0608
2025-11-30,AST00002938,2010,2025-09-30,2025-Q3,Property,Illiquid,GBP,XS3838113241,Issuer_71,9412843.19,9598386.99,27315.09,AAA,0.66,0.0312
2025-11-30,AST00002939,2010,2025-09-30,2025-Q3,Property,Illiquid,AUD,XS1123429179,Issuer_89,28238529.56,27002790.35,452195.41,A,6.32,0.0651
2025-11-30,AST00002941,2010,2025-09-30,2025-Q3,Cash_And_Cash_Equivalents,Liquid,GBP,XS6374036654,Issuer_75,2885406.06,2924839.6,9890.12,BBB,2.58,0.0177
2025-11-30,AST00002942,2010,2025-09-30,2025-Q3,Cash_And_Cash_Equivalents,Liquid,JPY,XS2010886238,Issuer_81,2885406.06,2827163.72,77271.92,AA,8.64,0.068
2025-11-30,AST00002944,2010,2025-09-30,2025-Q3,Collective_Investment_Undertakings,Illiquid,GBP,XS4254091243,Issuer_4,20248163.55,21057693.38,581816.51,BB,4.44,0.03
2025-11-30,AST00002945,2010,2025-09-30,2025-Q3,Collective_Investment_Undertakings,Illiquid,EUR,XS2249139575,Issuer_66,20248163.55,20238630.32,520305.55,BB,4.38,0.0382
2025-11-30,AST00002946,2010,2025-09-30,2025-Q3,Collective_Investment_Undertakings,Illiquid,AUD,XS8509346965,Issuer_28,20248163.55,20861611.76,561654.93,A,2.64,0.0375
2025-11-30,AST00002948,2010,2025-09-30,2025-Q3,Loans_And_Mortgages,Illiquid,GBP,XS3131078352,Issuer_37,4584570.44,4648801.04,12964.22,BBB,9.42,0.0407
2025-11-30,AST00002949,2010,2025-09-30,2025-Q3,Loans_And_Mortgages,Illiquid,USD,XS4134456984,Issuer_78,6876855.65,6807386.78,60285.61,A,2.36,0.0788
2025-11-30,AST00002951,2010,2025-09-30,2025-Q3,Derivatives,Illiquid,AUD,XS5464251081,Issuer_87,14281579.26,14394412.05,300248.52,A,8.13,0.0294
2025-11-30,AST00002952,2010,2025-09-30,2025-Q3,Derivatives,Illiquid,JPY,XS7510684286,Issuer_42,42844737.79,42849202.29,567058.35,AAA,7.75,0.0267
2025-11-30,AST00002953,2010,2025-09-30,2025-Q3,Derivatives,Illiquid,GBP,XS1005770428,Issuer_77,42844737.79,44638269.07,658965.21,AAA,2.08,0.078
2025-11-30,AST00002955,2010,2025-09-30,2025-Q3,Other_Investments,Illiquid,GBP,XS1560383885,Issuer_74,4754323.92,4904051.89,105743.45,AA,4.35,0.0504
2025-11-30,AST00002956,2010,2025-09-30,2025-Q3,Other_Investments,Illiquid,GBP,XS3216284552,Issuer_2,9508647.84,9221561.49,96812.59,BB,8.44,0.0658
2025-11-30,AST00002958,2010,2025-12-30,2025-Q4,Liquid_Assets,Liquid,AUD,XS3326935755,Issuer_39,49945633.46,51941389.34,1386657.49,AAA,7.38,0.0738
2025-11-30,AST00002959,2010,2025-12-30,2025-Q4,Liquid_Assets,Liquid,AUD,XS4047737468,Issuer_71,24972816.73,24992945.02,679903.57,A,9.21,0.0386
2025-11-30,AST00002961,2010,2025-12-30,2025-Q4,Illiquid_Assets,Illiquid,AUD,XS3653418675,Issuer_53,18337633.73,17450526.4,235614.94,AA,9.81,0.0744
2025-11-30,AST00002962,2010,2025-12-30,2025-Q4,Illiquid_Assets,Illiquid,USD,XS1853854399,Issuer_47,55012901.2,54859132.19,872022.48,A,1.26,0.0707
2025-11-30,AST00002964,2010,2025-12-30,2025-Q4,Restricted_Assets,Illiquid,USD,XS4642501636,Issuer_20,18541274.37,18533201.09,353420.15,AAA,2.95,0.0556
2025-11-30,AST00002965,2010,2025-12-30,2025-Q4,Restricted_Assets,Illiquid,JPY,XS6986349685,Issuer_87,27811911.55,28336360.64,25526.68,AAA,7.88,0.0616
2025-11-30,AST00002967,2010,2025-12-30,2025-Q4,Bonds_Government,Liquid,CAD,XS9314632547,Issuer_51,6758540.41,6674359.37,168156.49,BB,5.79,0.0139
2025-11-30,AST00002969,2010,2025-12-30,2025-Q4,Bonds_Corporate,Illiquid,JPY,XS9704953701,Issuer_6,12488590.84,12152074.09,85997.51,AAA,1.92,0.0552
2025-11-30,AST00002971,2010,2025-12-30,2025-Q4,Bonds_Structured_Notes,Illiquid,AUD,XS1304202486,Issuer_43,7765193.27,7653864.21,156501.42,AAA,9.94,0.0122
2025-11-30,AST00002972,2010,2025-12-30,2025-Q4,Bonds_Structured_Notes,Illiquid,USD,XS5012550661,Issuer_91,15530386.54,15759606.78,251752.83,AAA,8.8,0.0399
2025-11-30,AST00002974,2010,2025-12-30,2025-Q4,Equities_Listed,Illiquid,AUD,XS2681564728,Issuer_15,7825665.72,7952433.39,132750.09,BBB,1.44,0.0102
2025-11-30,AST00002976,2010,2025-12-30,2025-Q4,Equities_Unlisted,Illiquid,USD,XS3461314458,Issuer_43,5219947.66,5291125.39,120105.62,BB,1.72,0.0317
2025-11-30,AST00002978,2010,2025-12-30,2025-Q4,Property,Illiquid,CAD,XS2940605669,Issuer_24,3069962.2,3139004.0,74321.98,AA,6.85,0.0541
2025-11-30,AST00002979,2010,2025-12-30,2025-Q4,Property,Illiquid,EUR,XS2464656902,Issuer_85,3069962.2,3184273.29,52137.61,BBB,7.15,0.0662
2025-11-30,AST00002980,2010,2025-12-30,2025-Q4,Property,Illiquid,GBP,XS3042112229,Issuer_95,3069962.2,3019632.37,80654.45,A,3.71,0.0256
2025-11-30,AST00002982,2010,2025-12-30,2025-Q4,Cash_And_Cash_Equivalents,Liquid,JPY,XS8803729077,Issuer_51,13390300.97,13452181.4,5503.85,A,8.75,0.0413
2025-11-30,AST00002984,2010,2025-12-30,2025-Q4,Collective_Investment_Undertakings,Illiquid,AUD,XS1847364240,Issuer_58,23401587.72,22584082.97,643908.24,AA,9.39,0.0635
2025-11-30,AST00002985,2010,2025-12-30,2025-Q4,Collective_Investment_Undertakings,Illiquid,GBP,XS9323332330,Issuer_38,15601058.48,15818778.46,221174.73,AAA,5.0,0.0296
2025-11-30,AST00002986,2010,2025-12-30,2025-Q4,Collective_Investment_Undertakings,Illiquid,EUR,XS9151784388,Issuer_77,23401587.72,24379970.48,559550.55,AA,5.52,0.0163
2025-11-30,AST00002988,2010,2025-12-30,2025-Q4,Loans_And_Mortgages,Illiquid,AUD,XS7649325029,Issuer_40,35564351.9,36732334.74,30506.97,BBB,6.2,0.0473
2025-11-30,AST00002990,2010,2025-12-30,2025-Q4,Derivatives,Illiquid,JPY,XS3163818898,Issuer_59,15917471.49,15662104.16,354814.49,A,6.08,0.0455
2025-11-30,AST00002991,2010,2025-12-30,2025-Q4,Derivatives,Illiquid,AUD,XS4690482478,Issuer_81,10611647.66,10561235.05,231755.52,A,2.85,0.0266
2025-11-30,AST00002993,2010,2025-12-30,2025-Q4,Other_Investments,Illiquid,CHF,XS5193320233,Issuer_99,53182827.57,50919898.17,564842.96,AA,3.6,0.0619
2025-11-30,AST00002995,2525,2024-03-30,2024-Q1,Liquid_Assets,Liquid,CAD,XS6528984500,Issuer_36,55452270.48,54664576.74,1443356.66,AAA,6.85,0.0534
2025-11-30,AST00002996,2525,2024-03-30,2024-Q1,Liquid_Assets,Liquid,EUR,XS2574619501,Issuer_30,55452270.48,56779234.3,742705.65,BBB,5.02,0.0507
2025-11-30,AST00002998,2525,2024-03-30,2024-Q1,Illiquid_Assets,Illiquid,CAD,XS4183301572,Issuer_74,21359271.78,20649943.59,118876.32,AAA,1.56,0.0317
2025-11-30,AST00002999,2525,2024-03-30,2024-Q1,Illiquid_Assets,Illiquid,CHF,XS9411788083,Issuer_12,21359271.78,22084283.0,350242.05,AAA,9.59,0.0172
2025-11-30,AST00003001,2525,2024-03-30,2024-Q1,Restricted_Assets,Illiquid,CHF,XS3368409933,Issuer_97,23496299.14,24275416.06,680686.77,BB,9.93,0.0762
2025-11-30,AST00003002,2525,2024-03-30,2024-Q1,Restricted_Assets,Illiquid,CHF,XS6498520923,Issuer_5,70488897.42,70353611.62,349715.25,A,7.6,0.0305
2025-11-30,AST00003003,2525,2024-03-30,2024-Q1,Restricted_Assets,Illiquid,AUD,XS6408288424,Issuer_32,23496299.14,22566463.79,22406.03,BB,5.32,0.0648
2025-11-30,AST00003005,2525,2024-03-30,2024-Q1,Bonds_Government,Liquid,EUR,XS3650367172,Issuer_87,21178725.76,21604959.73,63697.94,BB,8.08,0.0672
2025-11-30,AST00003007,2525,2024-03-30,2024-Q1,Bonds_Corporate,Illiquid,CHF,XS9482059358,Issuer_52,32721485.95,34134968.34,379533.59,BBB,8.56,0.032
2025-11-30,AST00003008,2525,2024-03-30,2024-Q1,Bonds_Corporate,Illiquid,USD,XS2705641655,Issuer_59,49082228.93,51489486.22,710083.09,AA,0.93,0.0245
