Reserve_ID,Syndicate_Number,LOB_Code,LOB_Name,Valuation_Date,Quarter,Reserve_Type,Movement_Type,Amount,Currency,Discounted,Confidence_Level
RES00002181,2525,A1,Direct Accident & Health,2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,14332288.34,GBP,True,0.5
RES00002182,2525,A1,Direct Accident & Health,2025-06-30,2025-Q2,Risk_Margin,Revaluation,1069815.78,GBP,True,0.5
RES00002183,2525,A1,Direct Accident & Health,2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,3170805.41,GBP,True,0.5
RES00002184,2525,A1,Direct Accident & Health,2025-06-30,2025-Q2,IBNR,Revaluation,1870142.81,GBP,False,0.75
RES00002185,2525,A1,Direct Accident & Health,2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,14540480.63,GBP,True,0.5
RES00002186,2525,A1,Direct Accident & Health,2025-09-30,2025-Q3,Risk_Margin,Revaluation,1026459.92,GBP,True,0.5
RES00002187,2525,A1,Direct Accident & Health,2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,3110814.45,GBP,True,0.5
RES00002188,2525,A1,Direct Accident & Health,2025-09-30,2025-Q3,IBNR,Revaluation,3765773.79,GBP,False,0.75
RES00002189,2525,A1,Direct Accident & Health,2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,15645182.34,GBP,True,0.5
RES00002190,2525,A1,Direct Accident & Health,2025-12-30,2025-Q4,Risk_Margin,Revaluation,1049083.07,GBP,True,0.5
RES00002191,2525,A1,Direct Accident & Health,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,2822721.82,GBP,True,0.5
RES00002192,2525,A1,Direct Accident & Health,2025-12-30,2025-Q4,IBNR,Revaluation,2493107.13,GBP,False,0.75
RES00002193,2525,A1,Direct Accident & Health,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,14239179.44,GBP,True,0.5
RES00002194,2525,A1,Direct Accident & Health,2026-03-30,2026-Q1,Risk_Margin,Revaluation,958897.73,GBP,True,0.5
RES00002195,2525,A1,Direct Accident & Health,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,3065534.59,GBP,True,0.5
RES00002196,2525,A1,Direct Accident & Health,2026-03-30,2026-Q1,IBNR,Revaluation,2011247.93,GBP,False,0.75
RES00002197,2525,A1,Direct Accident & Health,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,15370158.54,GBP,True,0.5
RES00002198,2525,A1,Direct Accident & Health,2026-06-30,2026-Q2,Risk_Margin,Revaluation,1083151.29,GBP,True,0.5
RES00002199,2525,A1,Direct Accident & Health,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,3380795.84,GBP,True,0.5
RES00002200,2525,A1,Direct Accident & Health,2026-06-30,2026-Q2,IBNR,Revaluation,1503576.14,GBP,False,0.75
RES00002201,2525,A1,Direct Accident & Health,2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,14736171.83,GBP,True,0.5
RES00002202,2525,A1,Direct Accident & Health,2026-09-30,2026-Q3,Risk_Margin,Revaluation,956178.56,GBP,True,0.5
RES00002203,2525,A1,Direct Accident & Health,2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,3129703.92,GBP,True,0.5
RES00002204,2525,A1,Direct Accident & Health,2026-09-30,2026-Q3,IBNR,Revaluation,1669267.69,GBP,False,0.75
RES00002205,2525,A1,Direct Accident & Health,2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,15398501.27,GBP,True,0.5
RES00002206,2525,A1,Direct Accident & Health,2026-12-30,2026-Q4,Risk_Margin,Revaluation,973600.81,GBP,True,0.5
RES00002207,2525,A1,Direct Accident & Health,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,3152038.28,GBP,True,0.5
RES00002208,2525,A1,Direct Accident & Health,2026-12-30,2026-Q4,IBNR,Revaluation,3791847.54,GBP,False,0.75
RES00002209,2525,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,12169826.7,GBP,True,0.5
RES00002210,2525,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,Risk_Margin,Revaluation,814414.01,GBP,True,0.5
RES00002211,2525,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,2374747.12,GBP,True,0.5
RES00002212,2525,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,IBNR,Revaluation,2278106.13,GBP,False,0.75
RES00002213,2525,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,12836906.3,GBP,True,0.5
RES00002214,2525,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,Risk_Margin,Revaluation,766494.95,GBP,True,0.5
RES00002215,2525,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,2033750.5,GBP,True,0.5
RES00002216,2525,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,IBNR,Revaluation,2147653.39,GBP,False,0.75
RES00002217,2525,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,12395318.38,GBP,True,0.5
RES00002218,2525,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,Risk_Margin,Revaluation,728742.76,GBP,True,0.5
RES00002219,2525,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,2095764.36,GBP,True,0.5
RES00002220,2525,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,IBNR,Revaluation,2864900.31,GBP,False,0.75
RES00002221,2525,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,13535777.76,GBP,True,0.5
RES00002222,2525,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Risk_Margin,Revaluation,717721.44,GBP,True,0.5
RES00002223,2525,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,2444081.26,GBP,True,0.5
RES00002224,2525,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,IBNR,Revaluation,3099026.87,GBP,False,0.75
RES00002225,2525,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,11908535.55,GBP,True,0.5
RES00002226,2525,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Risk_Margin,Revaluation,729430.19,GBP,True,0.5
RES00002227,2525,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,2294997.82,GBP,True,0.5
RES00002228,2525,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,IBNR,Revaluation,3077573.12,GBP,False,0.75
RES00002229,2525,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,12941187.95,GBP,True,0.5
RES00002230,2525,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Risk_Margin,Revaluation,762264.88,GBP,True,0.5
RES00002231,2525,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,2064656.12,GBP,True,0.5
RES00002232,2525,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,IBNR,Revaluation,3339983.15,GBP,False,0.75
RES00002233,2525,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,11758164.13,GBP,True,0.5
RES00002234,2525,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Risk_Margin,Revaluation,693197.43,GBP,True,0.5
RES00002235,2525,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,2109278.98,GBP,True,0.5
RES00002236,2525,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,IBNR,Revaluation,1332952.72,GBP,False,0.75
RES00002237,2525,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,12913769.55,GBP,True,0.5
RES00002238,2525,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Risk_Margin,Revaluation,674903.05,GBP,True,0.5
RES00002239,2525,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,2033032.75,GBP,True,0.5
RES00002240,2525,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,IBNR,Revaluation,1237175.03,GBP,False,0.75
RES00002241,2525,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,11110710.06,GBP,True,0.5
RES00002242,2525,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Risk_Margin,Revaluation,768024.3,GBP,True,0.5
RES00002243,2525,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,2236061.04,GBP,True,0.5
RES00002244,2525,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,IBNR,Revaluation,2891465.38,GBP,False,0.75
RES00002245,2525,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,11670644.06,GBP,True,0.5
RES00002246,2525,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Risk_Margin,Revaluation,773880.2,GBP,True,0.5
RES00002247,2525,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,2153789.49,GBP,True,0.5
RES00002248,2525,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,IBNR,Revaluation,2459283.44,GBP,False,0.75
RES00002249,2525,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,13226262.77,GBP,True,0.5
RES00002250,2525,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Risk_Margin,Revaluation,676800.84,GBP,True,0.5
RES00002251,2525,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,2397153.29,GBP,True,0.5
RES00002252,2525,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,IBNR,Revaluation,2050871.39,GBP,False,0.75
RES00002253,2525,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,11704869.48,GBP,True,0.5
RES00002254,2525,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Risk_Margin,Revaluation,793058.17,GBP,True,0.5
RES00002255,2525,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,2325424.13,GBP,True,0.5
RES00002256,2525,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,IBNR,Revaluation,1963275.6,GBP,False,0.75
RES00002257,2525,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,3594901.03,GBP,True,0.5
RES00002258,2525,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Risk_Margin,Revaluation,276800.77,GBP,True,0.5
RES00002259,2525,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,607746.76,GBP,True,0.5
RES00002260,2525,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,IBNR,Revaluation,903587.61,GBP,False,0.75
RES00002261,2525,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,3802356.93,GBP,True,0.5
RES00002262,2525,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Risk_Margin,Revaluation,239169.01,GBP,True,0.5
RES00002263,2525,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,594045.32,GBP,True,0.5
RES00002264,2525,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,IBNR,Revaluation,549541.28,GBP,False,0.75
RES00002265,2525,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,3757474.35,GBP,True,0.5
RES00002266,2525,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Risk_Margin,Revaluation,234640.56,GBP,True,0.5
RES00002267,2525,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,584794.18,GBP,True,0.5
RES00002268,2525,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,IBNR,Revaluation,485598.17,GBP,False,0.75
RES00002269,2525,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,3798042.91,GBP,True,0.5
RES00002270,2525,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Risk_Margin,Revaluation,257137.94,GBP,True,0.5
RES00002271,2525,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,569568.43,GBP,True,0.5
RES00002272,2525,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,IBNR,Revaluation,710648.4,GBP,False,0.75
RES00002273,2525,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,3637771.99,GBP,True,0.5
RES00002274,2525,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Risk_Margin,Revaluation,280279.75,GBP,True,0.5
RES00002275,2525,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,617947.49,GBP,True,0.5
RES00002276,2525,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,IBNR,Revaluation,507263.02,GBP,False,0.75
RES00002277,2525,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,3499369.66,GBP,True,0.5
RES00002278,2525,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Risk_Margin,Revaluation,258481.7,GBP,True,0.5
RES00002279,2525,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,523331.91,GBP,True,0.5
RES00002280,2525,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,IBNR,Revaluation,828100.69,GBP,False,0.75
RES00002281,2525,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,3637963.04,GBP,True,0.5
RES00002282,2525,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Risk_Margin,Revaluation,275049.94,GBP,True,0.5
RES00002283,2525,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,592474.75,GBP,True,0.5
RES00002284,2525,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,IBNR,Revaluation,427964.48,GBP,False,0.75
RES00002285,2525,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,3748545.75,GBP,True,0.5
RES00002286,2525,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Risk_Margin,Revaluation,241321.98,GBP,True,0.5
RES00002287,2525,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,578221.96,GBP,True,0.5
RES00002288,2525,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,IBNR,Revaluation,791973.43,GBP,False,0.75
RES00002289,2525,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,3218002.67,GBP,True,0.5
RES00002290,2525,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Risk_Margin,Revaluation,248105.02,GBP,True,0.5
RES00002291,2525,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,543168.99,GBP,True,0.5
RES00002292,2525,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,IBNR,Revaluation,836872.47,GBP,False,0.75
RES00002293,2525,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,3545194.69,GBP,True,0.5
RES00002294,2525,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Risk_Margin,Revaluation,252158.42,GBP,True,0.5
RES00002295,2525,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,527953.87,GBP,True,0.5
RES00002296,2525,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,IBNR,Revaluation,857085.22,GBP,False,0.75
RES00002297,2525,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,3762354.16,GBP,True,0.5
RES00002298,2525,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Risk_Margin,Revaluation,260078.88,GBP,True,0.5
RES00002299,2525,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,612450.99,GBP,True,0.5
RES00002300,2525,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,IBNR,Revaluation,906885.44,GBP,False,0.75
RES00002301,2525,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,3770122.2,GBP,True,0.5
RES00002302,2525,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Risk_Margin,Revaluation,247898.59,GBP,True,0.5
RES00002303,2525,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,580775.17,GBP,True,0.5
RES00002304,2525,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,IBNR,Revaluation,503904.11,GBP,False,0.75
RES00002305,2525,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,11208094.26,GBP,True,0.5
RES00002306,2525,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Risk_Margin,Revaluation,525673.99,GBP,True,0.5
RES00002307,2525,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,2055633.89,GBP,True,0.5
RES00002308,2525,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,IBNR,Revaluation,1210156.59,GBP,False,0.75
RES00002309,2525,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,11711846.37,GBP,True,0.5
RES00002310,2525,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Risk_Margin,Revaluation,434328.24,GBP,True,0.5
RES00002311,2525,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,2073803.47,GBP,True,0.5
RES00002312,2525,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,IBNR,Revaluation,2267638.97,GBP,False,0.75
RES00002313,2525,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,11302253.08,GBP,True,0.5
RES00002314,2525,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Risk_Margin,Revaluation,452095.78,GBP,True,0.5
RES00002315,2525,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,1941575.63,GBP,True,0.5
RES00002316,2525,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,IBNR,Revaluation,2561130.76,GBP,False,0.75
RES00002317,2525,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,9836871.64,GBP,True,0.5
RES00002318,2525,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Risk_Margin,Revaluation,454713.4,GBP,True,0.5
RES00002319,2525,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,2032684.59,GBP,True,0.5
RES00002320,2525,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,IBNR,Revaluation,2862588.56,GBP,False,0.75
RES00002321,2525,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,10869034.87,GBP,True,0.5
RES00002322,2525,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Risk_Margin,Revaluation,474634.8,GBP,True,0.5
RES00002323,2525,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,1929459.66,GBP,True,0.5
RES00002324,2525,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,IBNR,Revaluation,2157160.85,GBP,False,0.75
RES00002325,2525,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,11154032.66,GBP,True,0.5
RES00002326,2525,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Risk_Margin,Revaluation,524954.64,GBP,True,0.5
RES00002327,2525,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,2124339.89,GBP,True,0.5
RES00002328,2525,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,IBNR,Revaluation,2261666.08,GBP,False,0.75
RES00002329,2525,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,10316864.53,GBP,True,0.5
RES00002330,2525,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Risk_Margin,Revaluation,509531.86,GBP,True,0.5
RES00002331,2525,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,2148896.61,GBP,True,0.5
RES00002332,2525,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,IBNR,Revaluation,1874754.65,GBP,False,0.75
RES00002333,2525,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,9878326.17,GBP,True,0.5
RES00002334,2525,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Risk_Margin,Revaluation,516827.9,GBP,True,0.5
RES00002335,2525,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,2260205.16,GBP,True,0.5
RES00002336,2525,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,IBNR,Revaluation,1513421.95,GBP,False,0.75
RES00002337,2525,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,11501609.92,GBP,True,0.5
RES00002338,2525,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Risk_Margin,Revaluation,484756.08,GBP,True,0.5
RES00002339,2525,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,2247037.05,GBP,True,0.5
RES00002340,2525,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,IBNR,Revaluation,2463496.72,GBP,False,0.75
RES00002341,2525,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,9779223.52,GBP,True,0.5
RES00002342,2525,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Risk_Margin,Revaluation,455182.14,GBP,True,0.5
RES00002343,2525,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,2098755.84,GBP,True,0.5
RES00002344,2525,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,IBNR,Revaluation,1308861.56,GBP,False,0.75
RES00002345,2525,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,10426560.17,GBP,True,0.5
RES00002346,2525,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Risk_Margin,Revaluation,434795.12,GBP,True,0.5
RES00002347,2525,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,2295217.3,GBP,True,0.5
RES00002348,2525,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,IBNR,Revaluation,1162338.94,GBP,False,0.75
RES00002349,2525,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,10802461.66,GBP,True,0.5
RES00002350,2525,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Risk_Margin,Revaluation,497437.06,GBP,True,0.5
RES00002351,2525,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,2043366.19,GBP,True,0.5
RES00002352,2525,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,IBNR,Revaluation,1074471.85,GBP,False,0.75
RES00002353,2525,E1,Energy Offshore,2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,15689481.95,GBP,True,0.5
RES00002354,2525,E1,Energy Offshore,2024-03-30,2024-Q1,Risk_Margin,Revaluation,667081.89,GBP,True,0.5
RES00002355,2525,E1,Energy Offshore,2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,3827316.11,GBP,True,0.5
RES00002356,2525,E1,Energy Offshore,2024-03-30,2024-Q1,IBNR,Revaluation,1838226.56,GBP,False,0.75
RES00002357,2525,E1,Energy Offshore,2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,16446376.82,GBP,True,0.5
RES00002358,2525,E1,Energy Offshore,2024-06-30,2024-Q2,Risk_Margin,Revaluation,630805.74,GBP,True,0.5
RES00002359,2525,E1,Energy Offshore,2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,4021736.51,GBP,True,0.5
RES00002360,2525,E1,Energy Offshore,2024-06-30,2024-Q2,IBNR,Revaluation,3998080.03,GBP,False,0.75
