reporting_period,LEI,Undertaking_Name,Reporting_Date,GL_Subclass,Accident_Year,Development_Year,Calendar_Year,Gross_Paid_Cumulative,Gross_Paid_Incremental,Gross_Case_Reserves,Gross_IBNR,Gross_Incurred,Gross_Ultimate,RI_Paid,RI_Outstanding,Net_Paid_Cumulative,Net_Incurred,Net_Ultimate,Large_Claims_Count,Large_Claims_Amount,Large_Claims_Threshold,Total_Claim_Count,Open_Claims,Closed_Claims
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2013,11,2024,63921522.9,9588228.43,2749262.82,2749262.82,67495564.56,69420048.53,20502759.27,2170708.26,38741303.66,44402480.81,45557520.1,16,34342858.82,1000000,2520,233,354
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,0,2014,5971961.22,895794.18,17999838.27,17999838.27,29371750.98,41971637.77,2164668.94,9176705.24,4611074.26,20488270.19,27216601.56,6,17330924.67,1000000,190,296,1926
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,1,2015,13193632.9,1979044.94,14389002.43,14389002.43,31899336.07,41971637.77,3879295.41,9865038.34,8395326.37,25121442.85,25992611.41,18,11189017.98,1000000,2763,39,1513
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,2,2016,18327615.1,2749142.27,11822011.33,11822011.33,33696229.84,41971637.77,4225442.66,6651916.33,12674411.01,23712638.46,25525467.43,16,11153199.73,1000000,2993,85,351
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,3,2017,24079035.01,3611855.25,8946301.38,8946301.38,35709226.8,41971637.77,8719522.57,4759456.5,16668347.72,22735728.52,32084294.2,12,20440402.34,1000000,367,498,1220
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,4,2018,26484653.69,3972698.05,7743492.04,7743492.04,36551193.34,41971637.77,9438801.78,4188885.8,15904743.92,26314868.82,28628003.39,19,17944155.62,1000000,1132,495,202
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,5,2019,31706369.44,4755955.42,5132634.17,5132634.17,38378793.85,41971637.77,12340317.11,2951919.59,22083561.8,26100690.86,27675584.86,20,16425712.27,1000000,2110,230,636
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,6,2020,35119353.12,5267902.97,3426142.33,3426142.33,39573338.14,41971637.77,8132312.38,2716025.44,25874586.32,29918322.29,33567695.23,13,14740835.77,1000000,981,348,1941
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,7,2021,33534652.74,5030197.91,4218492.51,4218492.51,39018693.01,41971637.77,12007362.27,3156724.99,21209978.05,23599577.94,26323131.1,10,12473547.85,1000000,2305,366,1337
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,8,2022,39573605.76,5936040.86,1199016.01,1199016.01,41132326.57,41971637.77,7934248.3,865113.02,30510100.32,31351489.77,25873116.89,11,16946342.54,1000000,1052,301,2170
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,9,2023,41067685.66,6160152.85,451976.06,451976.06,41655254.53,41971637.77,9202141.2,186518.19,31816442.29,30366094.62,30609373.7,14,20537957.53,1000000,690,402,2300
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2014,10,2024,40725597.0,6108839.55,623020.38,623020.38,41535523.5,41971637.77,11382355.45,357823.31,25613899.8,27447088.18,28921847.34,19,11681782.44,1000000,1388,451,117
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2015,0,2015,8940407.78,1341061.17,23691518.01,23691518.01,39739381.19,56323443.8,1809185.7,15039584.97,6743942.93,29662340.41,41045517.71,20,18198141.21,1000000,316,374,1557
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2015,1,2016,17886976.45,2683046.47,19218233.67,19218233.67,42870680.23,56323443.8,4754166.37,13453794.64,14047182.69,26823186.79,44462639.52,19,24377339.03,1000000,590,406,380
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2015,2,2017,25759260.88,3863889.13,15282091.46,15282091.46,45625979.78,56323443.8,7075547.11,11640463.36,15682459.23,31316112.62,42317311.64,20,24970555.7,1000000,360,281,1784
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2015,3,2018,29686704.17,4453005.62,13318369.82,13318369.82,47000584.93,56323443.8,6219985.88,9604415.36,20316940.69,29549490.81,34757967.09,6,22089596.81,1000000,897,137,824
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2015,4,2019,37034715.92,5555207.39,9644363.94,9644363.94,49572389.04,56323443.8,13732401.39,3979523.08,28653220.73,38539985.54,38821493.24,6,12560124.27,1000000,220,342,2117
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2015,5,2020,43687682.21,6553152.33,6317880.8,6317880.8,51900927.24,56323443.8,9366900.36,4019878.8,30521582.24,39808908.63,39455776.04,4,19191429.71,1000000,1459,55,475
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2015,6,2021,47459982.08,7118997.31,4431730.86,4431730.86,53221232.2,56323443.8,18642376.67,2746379.26,32792227.17,40779120.84,43156075.45,13,16661292.2,1000000,2451,368,1676
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2015,7,2022,48385815.5,7257872.33,3968814.15,3968814.15,53545273.9,56323443.8,11168578.27,2596464.87,37102137.01,34135273.65,37433090.71,14,18850346.23,1000000,1661,366,2033
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2015,8,2023,52549602.74,7882440.41,1886920.53,1886920.53,55002599.43,56323443.8,18196561.26,993931.91,34084024.99,40654673.16,39199849.21,5,21293994.16,1000000,1506,103,482
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2015,9,2024,52896288.0,7934443.2,1713577.9,1713577.9,55123939.27,56323443.8,16489748.47,1105649.83,41126897.27,42646072.55,35472890.98,10,21174743.18,1000000,1554,100,1852
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2016,0,2016,4672556.19,700883.43,13372397.13,13372397.13,22056672.46,31417350.45,1201332.96,8724940.38,3280960.12,16652364.51,19437481.1,9,9136298.24,1000000,2146,56,845
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2016,1,2017,8799461.21,1319919.18,11308944.62,11308944.62,23501089.21,31417350.45,3072701.02,8651149.63,6313395.79,17000589.98,19142121.13,9,11031712.17,1000000,1744,112,1018
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2016,2,2018,14190995.73,2128649.36,8613177.36,8613177.36,25388126.3,31417350.45,2948816.5,6140806.62,9304525.41,18906268.57,21382179.64,12,15667639.18,1000000,2751,334,424
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2016,3,2019,16583327.86,2487499.18,7417011.29,7417011.29,26225442.54,31417350.45,3509813.55,5873992.56,10758739.14,19067633.83,21203998.48,11,12312093.85,1000000,1950,394,475
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2016,4,2020,20695907.27,3104386.09,5360721.59,5360721.59,27664845.34,31417350.45,7066716.39,2183836.51,15878703.96,19247350.62,22110606.33,17,10157466.83,1000000,1155,20,339
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2016,5,2021,24506001.15,3675900.17,3455674.65,3455674.65,28998378.19,31417350.45,8829862.03,1812699.54,18541589.8,19933447.63,24317113.09,18,6574204.64,1000000,342,359,1618
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2016,6,2022,24625092.95,3693763.94,3396128.75,3396128.75,29040060.33,31417350.45,7041885.92,2369478.46,15672887.97,19086760.25,23398890.44,4,7007737.34,1000000,790,10,2257
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2016,7,2023,25587351.83,3838102.77,2914999.31,2914999.31,29376850.93,31417350.45,8972801.42,2186865.89,19082167.05,20723243.13,19472858.99,1,14080242.41,1000000,119,177,1665
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2016,8,2024,26489704.26,3973455.64,2463823.1,2463823.1,29692674.28,31417350.45,7338063.72,1035297.82,19653639.23,20805626.97,24553336.32,10,7591146.57,1000000,213,419,2416
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2017,0,2017,2220333.07,333049.96,5974383.12,5974383.12,9987031.13,14169099.31,670837.56,3264623.71,1617986.41,7571003.25,9749148.74,19,3823413.9,1000000,1635,449,374
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2017,1,2018,4498166.82,674725.02,4835466.25,4835466.25,10784272.94,14169099.31,1181216.58,3864961.95,3389211.2,7954089.71,8536598.18,6,4740405.33,1000000,872,335,2130
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2017,2,2019,6378291.58,956743.74,3895403.87,3895403.87,11442316.6,14169099.31,1755785.99,1791843.86,4295716.16,7036963.7,9325871.4,6,3189517.85,1000000,2292,121,1504
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2017,3,2020,8068403.82,1210260.57,3050347.74,3050347.74,12033855.89,14169099.31,2696714.38,2366988.27,5454126.12,9112519.34,10166632.55,4,5580230.95,1000000,2898,477,723
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2017,4,2021,9271110.54,1390666.58,2448994.38,2448994.38,12454803.24,14169099.31,3298958.07,1020732.47,5711909.26,7711824.28,9319557.12,20,5346548.62,1000000,1632,303,814
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2017,5,2022,10554308.64,1583146.3,1807395.33,1807395.33,12903922.58,14169099.31,3615069.54,925938.19,7705094.38,8046086.06,8529738.87,15,5786720.18,1000000,2993,443,817
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2017,6,2023,11677442.9,1751616.43,1245828.21,1245828.21,13297019.57,14169099.31,3788495.77,627334.28,9172557.74,10306986.81,9962408.67,17,7038385.67,1000000,709,426,1913
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2017,7,2024,11704182.25,1755627.34,1232458.53,1232458.53,13306378.34,14169099.31,3490501.49,950433.45,8104261.68,9237309.74,8726443.92,1,3732196.3,1000000,2648,29,2291
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2018,0,2018,3076657.52,461498.63,9233137.34,9233137.34,15079736.07,21542932.21,963157.4,4869525.51,1893393.78,10585891.46,15809139.32,4,9068670.11,1000000,1376,488,1283
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2018,1,2019,6768266.93,1015240.04,7387332.64,7387332.64,16371799.36,21542932.21,2006055.29,4109164.95,4987023.93,9866840.63,15655363.39,4,6930459.9,1000000,1529,359,828
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2018,2,2020,9630361.61,1444554.24,5956285.3,5956285.3,17373532.5,21542932.21,2496708.87,2685749.84,6551389.9,11495032.14,17062512.33,19,10406568.25,1000000,2223,95,498
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2018,3,2021,12087343.51,1813101.53,4727794.35,4727794.35,18233476.16,21542932.21,4602138.33,3311866.8,8088587.95,13142327.38,13875042.49,16,8749930.67,1000000,891,318,725
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2018,4,2022,13110543.59,1966581.54,4216194.31,4216194.31,18591596.19,21542932.21,4801977.17,2670081.83,8019557.85,14396444.03,16707411.73,20,9820232.58,1000000,1481,490,1952
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2018,5,2023,16330267.79,2449540.17,2606332.21,2606332.21,19718499.66,21542932.21,5480194.27,1456323.69,10243451.7,12969942.83,14421171.18,18,6622791.56,1000000,1692,411,1924
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2018,6,2024,17392359.66,2608853.95,2075286.27,2075286.27,20090231.82,21542932.21,4203325.68,987554.96,12929350.43,12084276.65,13569976.74,4,7119668.19,1000000,2839,293,358
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2019,0,2019,5437150.02,815572.5,16341656.22,16341656.22,26681303.1,38120462.45,2131158.97,10916905.85,3732896.56,16607805.65,25808973.37,11,15064463.43,1000000,1108,197,669
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2019,1,2020,12186738.13,1828010.72,12966862.16,12966862.16,29043658.94,38120462.45,3589451.05,8778110.52,7788200.67,21048714.35,24694854.14,8,9889981.0,1000000,2110,106,1745
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2019,2,2021,17176352.1,2576452.82,10472055.17,10472055.17,30790023.83,38120462.45,4162394.52,7210334.73,13525815.93,20897817.92,25330753.03,2,9635536.53,1000000,1567,40,2057
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2019,3,2022,20644537.65,3096680.65,8737962.4,8737962.4,32003888.77,38120462.45,6439584.94,4798782.04,14959346.68,23442358.32,23618139.1,19,15604032.32,1000000,504,444,2219
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2019,4,2023,26166986.93,3925048.04,5976737.76,5976737.76,33936746.02,38120462.45,5370785.31,3708810.13,18860506.73,25179812.16,25813413.44,3,16986977.26,1000000,2817,345,1402
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2019,5,2024,27983370.68,4197505.6,5068545.88,5068545.88,34572480.33,38120462.45,7885359.04,3485652.58,21980241.06,26358070.37,29967751.81,17,10665359.32,1000000,2406,304,2268
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2020,0,2020,4933072.19,739960.83,14904809.9,14904809.9,24309325.06,34742691.99,1513811.42,6226814.78,3625403.32,15752450.04,24002684.23,17,13781333.33,1000000,1714,397,2327
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2020,1,2021,10398140.38,1559721.06,12172275.8,12172275.8,26222098.93,34742691.99,2570549.37,9155355.43,7828833.35,18885535.83,25699449.04,7,11277400.32,1000000,1257,174,644
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2020,2,2022,15362565.31,2304384.8,9690063.34,9690063.34,27959647.65,34742691.99,3564457.97,6990766.3,10388302.6,20647215.47,22929773.64,15,15244981.31,1000000,911,159,1836
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2020,3,2023,18052432.79,2707864.92,8345129.6,8345129.6,28901101.27,34742691.99,5867091.92,6033844.85,13215284.31,21364363.45,24500469.65,13,12775221.34,1000000,1882,203,427
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2020,4,2024,21210285.01,3181542.75,6766203.49,6766203.49,30006349.55,34742691.99,5305978.25,4660368.12,16736702.57,21255183.49,25887414.43,16,14073359.87,1000000,197,261,517
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2021,0,2021,11666584.06,1749987.61,30514134.6,30514134.6,51334959.04,72694853.26,4188314.03,19866499.93,7268653.6,34524423.27,47261816.71,11,33156318.12,1000000,2398,257,1682
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2021,1,2022,21644112.29,3246616.84,25525370.48,25525370.48,54827093.92,72694853.26,6646039.68,20061137.06,16608323.01,41556966.27,45684639.34,10,15035514.79,1000000,2138,412,1266
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2021,2,2023,30997779.41,4649666.91,20848536.93,20848536.93,58100877.41,72694853.26,10788983.76,11764560.84,19326926.91,43448062.76,46445963.5,2,27385095.74,1000000,2260,435,260
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2021,3,2024,41334206.13,6200130.92,15680323.57,15680323.57,61718626.76,72694853.26,13293581.87,12504346.41,28389677.95,40880012.42,46542104.58,7,25525626.56,1000000,465,167,2496
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2022,0,2022,7585770.76,1137865.61,20303908.08,20303908.08,33980851.27,48193586.93,2953770.47,16016168.35,5357645.31,24501963.12,34521449.6,19,16375781.73,1000000,2323,98,1374
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2022,1,2023,13754164.03,2063124.6,17219711.45,17219711.45,36139788.91,48193586.93,2930898.71,9895396.01,8764614.62,28092554.73,36257962.66,2,18579688.56,1000000,2288,24,283
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2022,2,2024,20312968.18,3046945.23,13940309.38,13940309.38,38435370.37,48193586.93,6590523.9,9039282.46,13972117.77,28117418.18,37185347.86,10,20597748.99,1000000,1676,106,1530
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2023,0,2023,8055061.35,1208259.2,22922908.22,22922908.22,37854842.04,53900877.8,2033555.82,13550531.49,6357007.44,28920997.56,32632019.28,18,23440897.51,1000000,314,431,1866
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2023,1,2024,15424459.57,2313668.94,19238209.11,19238209.11,40434131.42,53900877.8,4846708.65,13901664.86,10986189.86,27526430.39,35803848.21,17,15713726.8,1000000,2246,444,820
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Professional Indemnity,2024,0,2024,9143627.6,1371544.14,24532081.21,24532081.21,41035333.18,58207790.03,3337517.15,17892489.61,6003210.32,31177971.29,35351160.65,17,15246766.83,1000000,1618,358,273
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Directors & Officers,2010,0,2010,7108068.7,1066210.31,19453570.27,19453570.27,32397710.06,46015209.25,2485879.01,11071969.92,4671490.42,24583395.82,36409432.58,7,22868204.68,1000000,504,244,850
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Directors & Officers,2010,1,2011,14064413.95,2109662.09,15975397.65,15975397.65,34832430.89,46015209.25,4894738.78,11644445.59,10685775.53,27819912.28,35067563.8,8,18349564.54,1000000,1411,47,923
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Directors & Officers,2010,2,2012,20347999.35,3052199.9,12833604.95,12833604.95,37031685.78,46015209.25,6503166.09,9652716.14,13451981.23,22446034.63,30620197.1,16,22458597.98,1000000,946,302,153
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Directors & Officers,2010,3,2013,26350296.81,3952544.52,9832456.22,9832456.22,39132489.9,46015209.25,6256297.64,3980182.12,19336477.12,28011104.54,28372812.19,2,22538200.16,1000000,1662,115,566
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Directors & Officers,2010,4,2014,30403131.4,4560469.71,7806038.93,7806038.93,40550982.0,46015209.25,10042281.88,5787702.62,20291434.61,28858130.55,32911810.84,10,22556962.37,1000000,119,473,1074
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Directors & Officers,2010,5,2015,31858074.27,4778711.14,7078567.49,7078567.49,41060212.01,46015209.25,11207116.66,4459925.65,24501274.16,31468150.08,27719840.92,11,12743286.49,1000000,825,209,1025
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Directors & Officers,2010,6,2016,35167194.64,5275079.2,5424007.3,5424007.3,42218404.14,46015209.25,10280852.57,4133717.24,21135526.58,29453179.71,35751916.56,12,21988999.57,1000000,1746,32,728
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Directors & Officers,2010,7,2017,39974265.11,5996139.77,3020472.07,3020472.07,43900878.8,46015209.25,14628600.69,1599724.4,26270763.0,26771806.42,32240120.35,5,15495603.48,1000000,2552,136,1147
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Directors & Officers,2010,8,2018,40219164.33,6032874.65,2898022.46,2898022.46,43986593.53,46015209.25,8955473.42,1426711.71,25769831.21,34696347.0,36503500.48,14,9250275.61,1000000,2886,302,1358
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Directors & Officers,2010,9,2019,40381409.33,6057211.4,2816899.96,2816899.96,44043379.28,46015209.25,15254326.13,1169960.06,31848425.94,29773893.91,32566673.17,7,19747237.76,1000000,2776,387,1206
